date,symbol,old_weight,new_weight,trade
2022-04-01,ALGO,-0.362348151302657,-0.5668274729960013,-0.20447932169334432
2022-05-01,ZEC,-0.4331725270039987,-0.40239263174313733,0.03077989526086139
2022-05-01,ALGO,-0.5668274729960013,-0.5976073682568626,-0.030779895260861223
2022-05-01,CRO,0.5970254199867997,0.6443862283426115,0.0473608083558118
2022-05-01,SNX,0.40297458001320025,0.35561377165738856,-0.04736080835581169
2022-06-01,ZEC,-0.40239263174313733,-0.450952250173999,-0.04855961843086165
2022-06-01,ALGO,-0.5976073682568626,-0.5490477498260011,0.04855961843086143
2022-06-01,CRO,0.6443862283426115,0.6300386845771244,-0.01434754376548708
2022-06-01,SNX,0.35561377165738856,0.36996131542287564,0.01434754376548708
2022-07-01,ZEC,-0.450952250173999,-0.3148056705603849,0.1361465796136141
2022-07-01,CRO,0.6300386845771244,0.6618547695812884,0.031816085004163996
2022-07-01,SNX,0.36996131542287564,0.3381452304187116,-0.03181608500416405
2022-07-01,ALGO,-0.5490477498260011,-0.3365460336424368,0.21250171618356434
2022-07-01,ETC,0.0,-0.34864829579717843,-0.34864829579717843
2022-08-01,ZEC,-0.3148056705603849,-0.4881028545096225,-0.1732971839492376
2022-08-01,CRO,0.6618547695812884,1.0,0.3381452304187116
2022-08-01,SNX,0.3381452304187116,0.0,-0.3381452304187116
2022-08-01,ALGO,-0.3365460336424368,-0.5118971454903775,-0.17535111184794067
2022-08-01,ETC,-0.34864829579717843,0.0,0.34864829579717843
2022-09-01,ZEC,-0.4881028545096225,-0.3623475004445911,0.1257553540650314
2022-09-01,ALGO,-0.5118971454903775,-0.45089983906816683,0.06099730642221063
2022-09-01,SNX,0.0,-0.18675266048724215,-0.18675266048724215
2022-10-01,ZEC,-0.3623475004445911,-0.6072968181194376,-0.2449493176748465
2022-10-01,ALGO,-0.45089983906816683,0.0,0.45089983906816683
2022-10-01,SNX,-0.18675266048724215,-0.39270318188056236,-0.2059505213933202
2022-11-01,ZEC,-0.6072968181194376,-0.5855396127119508,0.021757205407486824
2022-11-01,SNX,-0.39270318188056236,-0.41446038728804924,-0.02175720540748688
2022-12-01,APE,0.0,-0.23807919525759977,-0.23807919525759977
2022-12-01,XCN,0.0,0.5751432649933338,0.5751432649933338
2022-12-01,ZEC,-0.5855396127119508,-0.2922779233610237,0.29326168935092706
2022-12-01,IMX,0.0,-0.23408601560417974,-0.23408601560417974
2022-12-01,CRO,1.0,0.4248567350066662,-0.5751432649933338
2022-12-01,SNX,-0.41446038728804924,-0.2355568657771968,0.17890352151085243
2023-01-01,APE,-0.23807919525759977,-0.3244249081394693,-0.08634571288186951
2023-01-01,XCN,0.5751432649933338,0.0,-0.5751432649933338
2023-01-01,ZEC,-0.2922779233610237,-0.2689104800234942,0.023367443337529492
2023-01-01,IMX,-0.23408601560417974,-0.20086118047181092,0.03322483513236882
2023-01-01,CRO,0.4248567350066662,1.0,0.5751432649933338
2023-01-01,SNX,-0.2355568657771968,-0.20580343136522553,0.029753434411971286
2023-02-01,APE,-0.3244249081394693,0.0,0.3244249081394693
2023-02-01,ZEC,-0.2689104800234942,-0.40935065411737664,-0.14044017409388243
2023-02-01,IMX,-0.20086118047181092,-0.2926395753956782,-0.09177839492386727
2023-02-01,SNX,-0.20580343136522553,-0.29800977048694516,-0.09220633912171963
2023-03-01,ZEC,-0.40935065411737664,-0.4518277297687803,-0.04247707565140363
2023-03-01,IMX,-0.2926395753956782,-0.26067303034127104,0.03196654505440716
2023-03-01,SNX,-0.29800977048694516,-0.2874992398899487,0.01051053059699647
2023-04-01,ZEC,-0.4518277297687803,-0.4636712467851166,-0.011843517016336347
2023-04-01,IMX,-0.26067303034127104,-0.252890897282332,0.007782133058939045
2023-04-01,SNX,-0.2874992398899487,-0.2834378559325515,0.004061383957397191
2023-05-01,IMX,-0.252890897282332,-0.24646581092323178,0.006425086359100218
2023-05-01,SNX,-0.2834378559325515,-0.29057064044871783,-0.007132784516166335
2023-06-01,ZEC,-0.46296354862805045,0.0,0.46296354862805045
2023-06-01,IMX,-0.24646581092323178,-0.4802385154464988,-0.23377270452326704
2023-06-01,SNX,-0.29057064044871783,-0.5197614845535012,-0.2291908441047834
2023-07-01,IMX,-0.4802385154464988,-0.4871350472323238,-0.006896531785825
2023-07-01,SNX,-0.5197614845535012,-0.5128649527676762,0.006896531785825055
2023-08-01,IMX,-0.4871350472323238,-0.2744275373491789,0.2127075098831449
2023-08-01,SNX,-0.5128649527676762,-0.23230384672004986,0.2805611060476263
2023-08-01,HNT,0.0,-0.2367577235195086,-0.2367577235195086
2023-08-01,SUI,0.0,-0.2565108924112625,-0.2565108924112625
2023-11-01,IMX,-0.2744275373491789,-0.5202086248580688,-0.24578108750888994
2023-11-01,CRO,1.0,0.0,-1.0
2023-11-01,SNX,-0.23230384672004986,1.0,1.2323038467200498
2023-11-01,HNT,-0.2367577235195086,0.0,0.2367577235195086
2023-11-01,SUI,-0.2565108924112625,-0.47979137514193115,-0.22328048273066864
2023-12-01,IMX,-0.5202086248580688,-0.4156146180925273,0.10459400676554154
2023-12-01,CRO,0.0,1.0,1.0
2023-12-01,SNX,1.0,-0.5843853819074727,-1.5843853819074727
2023-12-01,SUI,-0.47979137514193115,0.0,0.47979137514193115
2024-01-01,IMX,-0.4156146180925273,-0.43604171382650997,-0.02042709573398266
2024-01-01,SNX,-0.5843853819074727,-0.5639582861734901,0.020427095733982603
2024-02-01,BONK,0.0,-0.27101386682569995,-0.27101386682569995
2024-02-01,IMX,-0.43604171382650997,-0.32529287000285656,0.11074884382365341
2024-02-01,SNX,-0.5639582861734901,-0.40369326317144355,0.16026502300204654
2024-03-01,ZEC,0.0,0.46428560169067284,0.46428560169067284
2024-03-01,IMX,-0.32529287000285656,-0.35014843222684844,-0.02485556222399188
2024-03-01,CRO,1.0,0.5357143983093271,-0.4642856016906729
2024-03-01,SNX,-0.40369326317144355,-0.4182915044781983,-0.014598241306754745
2024-03-01,BONK,-0.27101386682569995,-0.23156006329495307,0.03945380353074687
2024-04-01,STRK,0.0,1.0,1.0
2024-04-01,ZEC,0.46428560169067284,0.0,-0.46428560169067284
2024-04-01,IMX,-0.35014843222684844,-0.392293990839405,-0.04214555861255659
2024-04-01,CRO,0.5357143983093271,0.0,-0.5357143983093271
2024-04-01,SNX,-0.4182915044781983,-0.4024552367357576,0.01583626774244068
2024-04-01,BONK,-0.23156006329495307,-0.20525077242483733,0.026309290870115742
2024-05-01,BONK,-0.20525077242483733,-0.20716029609522563,-0.0019095236703882967
2024-05-01,IMX,-0.392293990839405,-0.3909995476258208,0.0012944432135842399
2024-07-01,STRK,1.0,-0.2716731128972786,-1.2716731128972785
2024-07-01,ZEC,0.0,1.0,1.0
2024-07-01,IMX,-0.3909995476258208,-0.2656633906024852,0.12533615702333556
2024-07-01,SNX,-0.40184015627895353,-0.292669492242351,0.10917066403660253
2024-07-01,BONK,-0.20716029609522563,-0.16999400425788527,0.037166291837340354
2024-08-01,STRK,-0.2716731128972786,-0.2562854533060847,0.01538765959119387
2024-08-01,BONK,-0.16999400425788527,-0.18536022103680688,-0.01536621677892161
2024-10-01,RENDER,0.0,-0.24263404416767592,-0.24263404416767592
2024-10-01,STRK,-0.2562854533060847,-0.23474893893363535,0.021536514372449356
2024-10-01,IMX,-0.2658771221373822,-0.25227143871269725,0.013605683424684933
2024-10-01,SNX,-0.2924772035197263,-0.27034557818599153,0.02213162533373475
2024-10-01,BONK,-0.18536022103680688,0.0,0.18536022103680688
2024-11-01,RENDER,-0.24263404416767592,-0.3343756193674374,-0.0917415751997615
2024-11-01,STRK,-0.23474893893363535,-0.3330890721039507,-0.09834013317031537
2024-11-01,IMX,-0.25227143871269725,-0.3325353085286118,-0.08026386981591455
2024-11-01,SNX,-0.27034557818599153,0.0,0.27034557818599153
2024-12-01,RENDER,-0.3343756193674374,-0.29397943014792316,0.04039618921951427
2024-12-01,STRK,-0.3330890721039507,-0.2812040899605567,0.05188498214339404
2024-12-01,ZEC,1.0,0.0,-1.0
2024-12-01,IMX,-0.3325353085286118,-0.24561303162262546,0.08692227690598633
2024-12-01,ZK,0.0,1.0,1.0
2024-12-01,BONK,0.0,-0.17920344826889475,-0.17920344826889475
2025-01-01,RENDER,-0.29397943014792316,-0.30681182231724735,-0.012832392169324192
2025-01-01,STRK,-0.2812040899605567,-0.3110046571704539,-0.02980056720989721
2025-01-01,IMX,-0.24561303162262546,-0.2227108411316007,0.022902190491024765
2025-01-01,BONK,-0.17920344826889475,-0.1594726793806981,0.019730768888196665
2025-02-01,RENDER,-0.30681182231724735,0.0,0.30681182231724735
2025-02-01,WIF,0.0,0.4951248524127592,0.4951248524127592
2025-02-01,STRK,-0.3110046571704539,0.0,0.3110046571704539
2025-02-01,ZEC,0.0,0.5048751475872408,0.5048751475872408
2025-02-01,IMX,-0.2227108411316007,-1.0,-0.7772891588683993
2025-02-01,ZK,1.0,0.0,-1.0
2025-02-01,BONK,-0.1594726793806981,0.0,0.1594726793806981
2025-03-01,WIF,0.4951248524127592,0.30293203085712106,-0.19219282155563816
2025-03-01,ZEC,0.5048751475872408,0.3442379571531364,-0.16063719043410446
2025-03-01,PEPE,0.0,0.35283001198974273,0.35283001198974273
2025-04-01,ATH,0.0,-0.45420547906333847,-0.45420547906333847
2025-04-01,WIF,0.30293203085712106,0.2789460484776845,-0.023985982379436555
2025-04-01,MORPHO,0.0,-0.25503024028615545,-0.25503024028615545
2025-04-01,PYTH,0.0,-0.29076428065050614,-0.29076428065050614
2025-04-01,ZEC,0.3442379571531364,0.4049257206168665,0.060687763463730116
2025-04-01,PEPE,0.35283001198974273,0.316128230905449,-0.03670178108429373
2025-04-01,IMX,-1.0,0.0,1.0
2025-05-01,ATH,-0.45420547906333847,0.0,0.45420547906333847
2025-05-01,WIF,0.2789460484776845,0.18565992591542693,-0.09328612256225757
2025-05-01,MORPHO,-0.25503024028615545,-0.4291229194416854,-0.17409267915552995
2025-05-01,PYTH,-0.29076428065050614,-0.5708770805583145,-0.2801127999078084
2025-05-01,ZEC,0.4049257206168665,0.28771609479910865,-0.11720962581775785
2025-05-01,PEPE,0.316128230905449,0.23025885647558214,-0.08586937442986686
2025-05-01,CRO,0.0,0.29636512280988225,0.29636512280988225
2025-06-01,WIF,0.18565992591542693,0.2481175175258574,0.06245759161043046
2025-06-01,MORPHO,-0.4291229194416854,-1.0,-0.5708770805583145
2025-06-01,PYTH,-0.5708770805583145,0.0,0.5708770805583145
2025-06-01,ZEC,0.28771609479910865,0.0,-0.28771609479910865
2025-06-01,PEPE,0.23025885647558214,0.29394618084027047,0.06368732436468832
2025-06-01,CRO,0.29636512280988225,0.4579363016338723,0.16157117882399002
2025-07-01,MORPHO,-1.0,-0.3486119322875591,0.6513880677124408
2025-07-01,WIF,0.2481175175258574,0.4396230707360521,0.19150555321019472
2025-07-01,PEPE,0.29394618084027047,0.560376929263948,0.26643074842367753
2025-07-01,CRO,0.4579363016338723,0.0,-0.4579363016338723
2025-07-01,ETHFI,0.0,-0.2483644458896228,-0.2483644458896228
2025-07-01,ENA,0.0,-0.40302362182281815,-0.40302362182281815
2025-08-01,MORPHO,-0.3486119322875591,-0.18747589924300218,0.16113603304455693
2025-08-01,WIF,0.4396230707360521,0.3389989108885872,-0.10062415984746492
2025-08-01,W,0.0,-0.21919700005957532,-0.21919700005957532
2025-08-01,PEPE,0.560376929263948,0.0,-0.560376929263948
2025-08-01,ZEC,0.0,0.6610010891114129,0.6610010891114129
2025-08-01,CAKE,0.0,-0.32186239578555836,-0.32186239578555836
2025-08-01,ENA,-0.40302362182281815,-0.1557650326811142,0.24725858914170395
2025-08-01,ETHFI,-0.2483644458896228,-0.11569967223074998,0.13266477365887283
2025-09-01,MORPHO,-0.18747589924300218,-0.3702758697379676,-0.18279997049496544
2025-09-01,WIF,0.3389989108885872,0.0,-0.3389989108885872
2025-09-01,W,-0.21919700005957532,0.0,0.21919700005957532
2025-09-01,ZEC,0.6610010891114129,1.0,0.33899891088858713
2025-09-01,CAKE,-0.32186239578555836,0.0,0.32186239578555836
2025-09-01,ENA,-0.1557650326811142,-0.30766134786706156,-0.15189631518594737
2025-09-01,ETHFI,-0.11569967223074998,-0.32206278239497094,-0.20636311016422096
2025-10-01,MORPHO,-0.3702758697379676,-0.36456309732964515,0.005712772408322464
2025-10-01,ENA,-0.30766134786706156,-0.30489096084816963,0.002770387018891929
2025-10-01,ETHFI,-0.32206278239497094,-0.3305459418221851,-0.00848315942721417
