date,symbol,high,rolling_200d_high,days_since_200d_high
2025-04-13,ADA/USDC:USDC,0.66827,0.70883,11
2025-04-14,ADA/USDC:USDC,0.65698,0.70883,12
2025-04-15,ADA/USDC:USDC,0.64799,0.70883,13
2025-04-16,ADA/USDC:USDC,0.62374,0.70883,14
2025-04-17,ADA/USDC:USDC,0.62923,0.70883,15
2025-04-18,ADA/USDC:USDC,0.63135,0.70883,16
2025-04-19,ADA/USDC:USDC,0.63446,0.70883,17
2025-04-20,ADA/USDC:USDC,0.62539,0.70883,18
2025-04-21,ADA/USDC:USDC,0.651,0.70883,19
2025-04-22,ADA/USDC:USDC,0.68491,0.70883,20
2025-04-23,ADA/USDC:USDC,0.71814,0.71814,0
2025-04-24,ADA/USDC:USDC,0.7457,0.7457,0
2025-04-25,ADA/USDC:USDC,0.73209,0.7457,1
2025-04-26,ADA/USDC:USDC,0.73409,0.7457,2
2025-04-27,ADA/USDC:USDC,0.71737,0.7457,3
2025-04-28,ADA/USDC:USDC,0.72918,0.7457,4
2025-04-29,ADA/USDC:USDC,0.71769,0.7457,5
2025-04-30,ADA/USDC:USDC,0.703,0.7457,6
2025-05-01,ADA/USDC:USDC,0.71416,0.7457,7
2025-05-02,ADA/USDC:USDC,0.7252,0.7457,8
2025-05-03,ADA/USDC:USDC,0.72949,0.7457,9
2025-05-04,ADA/USDC:USDC,0.71498,0.7457,10
2025-05-05,ADA/USDC:USDC,0.69155,0.7457,11
2025-05-06,ADA/USDC:USDC,0.68,0.7457,12
2025-05-07,ADA/USDC:USDC,0.68865,0.7457,13
2025-05-08,ADA/USDC:USDC,0.77057,0.77057,0
2025-05-09,ADA/USDC:USDC,0.81767,0.81767,0
2025-05-10,ADA/USDC:USDC,0.84405,0.84405,0
2025-05-11,ADA/USDC:USDC,0.84703,0.84703,0
2025-05-12,ADA/USDC:USDC,0.86593,0.86593,0
2025-05-13,ADA/USDC:USDC,0.84281,0.86593,1
2025-05-14,ADA/USDC:USDC,0.8337,0.86593,2
2025-05-15,ADA/USDC:USDC,0.81041,0.86593,3
2025-05-16,ADA/USDC:USDC,0.7855,0.86593,4
2025-05-17,ADA/USDC:USDC,0.78121,0.86593,5
2025-05-18,ADA/USDC:USDC,0.77682,0.86593,6
2025-05-19,ADA/USDC:USDC,0.76424,0.86593,7
2025-05-20,ADA/USDC:USDC,0.75381,0.86593,8
2025-05-21,ADA/USDC:USDC,0.78378,0.86593,9
2025-05-22,ADA/USDC:USDC,0.81113,0.86593,10
2025-05-23,ADA/USDC:USDC,0.843,0.86593,11
2025-05-24,ADA/USDC:USDC,0.7665,0.86593,12
2025-05-25,ADA/USDC:USDC,0.76072,0.86593,13
2025-05-26,ADA/USDC:USDC,0.7775,0.86593,14
2025-05-27,ADA/USDC:USDC,0.77588,0.86593,15
2025-05-28,ADA/USDC:USDC,0.76187,0.86593,16
2025-05-29,ADA/USDC:USDC,0.76581,0.86593,17
2025-05-30,ADA/USDC:USDC,0.72781,0.86593,18
2025-05-31,ADA/USDC:USDC,0.69501,0.86593,19
2025-06-01,ADA/USDC:USDC,0.68815,0.86593,20
2025-06-02,ADA/USDC:USDC,0.69245,0.86593,21
2025-06-03,ADA/USDC:USDC,0.70743,0.86593,22
2025-06-04,ADA/USDC:USDC,0.70285,0.86593,23
2025-06-05,ADA/USDC:USDC,0.69015,0.86593,24
2025-06-06,ADA/USDC:USDC,0.67238,0.86593,25
2025-06-07,ADA/USDC:USDC,0.67054,0.86593,26
2025-06-08,ADA/USDC:USDC,0.67978,0.86593,27
2025-06-09,ADA/USDC:USDC,0.70822,0.86593,28
2025-06-10,ADA/USDC:USDC,0.72116,0.86593,29
2025-06-11,ADA/USDC:USDC,0.73188,0.86593,30
2025-06-12,ADA/USDC:USDC,0.70044,0.86593,31
2025-06-13,ADA/USDC:USDC,0.66121,0.86593,32
2025-06-14,ADA/USDC:USDC,0.6426,0.86593,33
2025-06-15,ADA/USDC:USDC,0.63567,0.86593,34
2025-06-16,ADA/USDC:USDC,0.65758,0.86593,35
2025-06-17,ADA/USDC:USDC,0.64221,0.86593,36
2025-06-18,ADA/USDC:USDC,0.62131,0.86593,37
2025-06-19,ADA/USDC:USDC,0.6112,0.86593,38
2025-06-20,ADA/USDC:USDC,0.60674,0.86593,39
2025-06-21,ADA/USDC:USDC,0.58775,0.86593,40
2025-06-22,ADA/USDC:USDC,0.56388,0.86593,41
2025-06-23,ADA/USDC:USDC,0.58573,0.86593,42
2025-06-24,ADA/USDC:USDC,0.59301,0.86593,43
2025-06-25,ADA/USDC:USDC,0.59035,0.86593,44
2025-06-26,ADA/USDC:USDC,0.58148,0.86593,45
2025-06-27,ADA/USDC:USDC,0.56242,0.86593,46
2025-06-28,ADA/USDC:USDC,0.56832,0.86593,47
2025-06-29,ADA/USDC:USDC,0.58559,0.86593,48
2025-06-30,ADA/USDC:USDC,0.59026,0.86593,49
2025-07-01,ADA/USDC:USDC,0.5765,0.86593,50
2025-07-02,ADA/USDC:USDC,0.59985,0.86593,51
2025-07-03,ADA/USDC:USDC,0.61076,0.86593,52
2025-07-04,ADA/USDC:USDC,0.60303,0.86593,53
2025-07-05,ADA/USDC:USDC,0.58312,0.86593,54
2025-07-06,ADA/USDC:USDC,0.59271,0.86593,55
2025-07-07,ADA/USDC:USDC,0.59386,0.86593,56
2025-07-08,ADA/USDC:USDC,0.59163,0.86593,57
2025-07-09,ADA/USDC:USDC,0.62724,0.86593,58
2025-07-10,ADA/USDC:USDC,0.68015,0.86593,59
2025-07-11,ADA/USDC:USDC,0.77775,0.86593,60
2025-07-12,ADA/USDC:USDC,0.73753,0.86593,61
2025-07-13,ADA/USDC:USDC,0.75681,0.86593,62
2025-07-14,ADA/USDC:USDC,0.76893,0.86593,63
2025-07-15,ADA/USDC:USDC,0.7497,0.86593,64
2025-07-16,ADA/USDC:USDC,0.78586,0.86593,65
2025-07-17,ADA/USDC:USDC,0.83982,0.86593,66
2025-07-18,ADA/USDC:USDC,0.89692,0.89692,0
2025-07-19,ADA/USDC:USDC,0.83786,0.89692,1
2025-07-20,ADA/USDC:USDC,0.87917,0.89692,2
2025-07-21,ADA/USDC:USDC,0.93514,0.93514,0
2025-07-22,ADA/USDC:USDC,0.91051,0.93514,1
2025-07-23,ADA/USDC:USDC,0.90473,0.93514,2
2025-07-24,ADA/USDC:USDC,0.83832,0.93514,3
2025-07-25,ADA/USDC:USDC,0.81865,0.93514,4
2025-07-26,ADA/USDC:USDC,0.83923,0.93514,5
2025-07-27,ADA/USDC:USDC,0.83988,0.93514,6
2025-07-28,ADA/USDC:USDC,0.85659,0.93514,7
2025-07-29,ADA/USDC:USDC,0.81016,0.93514,8
2025-07-30,ADA/USDC:USDC,0.7903,0.93514,9
2025-07-31,ADA/USDC:USDC,0.789,0.93514,10
2025-08-01,ADA/USDC:USDC,0.74071,0.93514,11
2025-08-02,ADA/USDC:USDC,0.72723,0.93514,12
2025-08-03,ADA/USDC:USDC,0.73061,0.93514,13
2025-08-04,ADA/USDC:USDC,0.75848,0.93514,14
2025-08-05,ADA/USDC:USDC,0.75996,0.93514,15
2025-08-06,ADA/USDC:USDC,0.74761,0.93514,16
2025-08-07,ADA/USDC:USDC,0.78884,0.93514,17
2025-08-08,ADA/USDC:USDC,0.80675,0.93514,18
2025-08-09,ADA/USDC:USDC,0.8214,0.93514,19
2025-08-10,ADA/USDC:USDC,0.83445,0.93514,20
2025-08-11,ADA/USDC:USDC,0.83407,0.93514,21
2025-08-12,ADA/USDC:USDC,0.85812,0.93514,22
2025-08-13,ADA/USDC:USDC,0.92226,0.93514,23
2025-08-14,ADA/USDC:USDC,1.02,1.02,0
2025-08-15,ADA/USDC:USDC,0.96497,1.02,1
2025-08-16,ADA/USDC:USDC,0.97778,1.02,2
2025-08-17,ADA/USDC:USDC,0.98783,1.02,3
2025-08-18,ADA/USDC:USDC,0.96836,1.02,4
2025-08-19,ADA/USDC:USDC,0.95356,1.02,5
2025-08-20,ADA/USDC:USDC,0.89211,1.02,6
2025-08-21,ADA/USDC:USDC,0.89188,1.02,7
2025-08-22,ADA/USDC:USDC,0.94196,1.02,8
2025-08-23,ADA/USDC:USDC,0.93911,1.02,9
2025-08-24,ADA/USDC:USDC,0.9647,1.02,10
2025-08-25,ADA/USDC:USDC,0.92899,1.02,11
2025-08-26,ADA/USDC:USDC,0.87469,1.02,12
2025-08-27,ADA/USDC:USDC,0.87785,1.02,13
2025-08-28,ADA/USDC:USDC,0.87982,1.02,14
2025-08-29,ADA/USDC:USDC,0.86572,1.02,15
2025-08-30,ADA/USDC:USDC,0.84396,1.02,16
2025-08-31,ADA/USDC:USDC,0.83756,1.02,17
2025-09-01,ADA/USDC:USDC,0.84486,1.02,18
2025-09-02,ADA/USDC:USDC,0.83541,1.02,19
2025-09-03,ADA/USDC:USDC,0.84369,1.02,20
2025-09-04,ADA/USDC:USDC,0.84163,1.02,21
2025-09-05,ADA/USDC:USDC,0.84901,1.02,22
2025-09-06,ADA/USDC:USDC,0.83618,1.02,23
2025-09-07,ADA/USDC:USDC,0.84227,1.02,24
2025-09-08,ADA/USDC:USDC,0.86913,1.02,25
2025-09-09,ADA/USDC:USDC,0.89527,1.02,26
2025-09-10,ADA/USDC:USDC,0.89675,1.02,27
2025-09-11,ADA/USDC:USDC,0.89779,1.02,28
2025-09-12,ADA/USDC:USDC,0.91831,1.02,29
2025-09-13,ADA/USDC:USDC,0.9552,1.02,30
2025-09-14,ADA/USDC:USDC,0.932,1.02,31
2025-09-15,ADA/USDC:USDC,0.90227,1.02,32
2025-09-16,ADA/USDC:USDC,0.88404,1.02,33
2025-09-17,ADA/USDC:USDC,0.91973,1.02,34
2025-09-18,ADA/USDC:USDC,0.93905,1.02,35
2025-09-19,ADA/USDC:USDC,0.93808,1.02,36
2025-09-20,ADA/USDC:USDC,0.90806,1.02,37
2025-09-21,ADA/USDC:USDC,0.90287,1.02,38
2025-09-22,ADA/USDC:USDC,0.88713,1.02,39
2025-09-23,ADA/USDC:USDC,0.82921,1.02,40
2025-09-24,ADA/USDC:USDC,0.82956,1.02,41
2025-09-25,ADA/USDC:USDC,0.81444,1.02,42
2025-09-26,ADA/USDC:USDC,0.7962,1.02,43
2025-09-27,ADA/USDC:USDC,0.79394,1.02,44
2025-09-28,ADA/USDC:USDC,0.8117,1.02,45
2025-09-29,ADA/USDC:USDC,0.81542,1.02,46
2025-09-30,ADA/USDC:USDC,0.81296,1.02,47
2025-10-01,ADA/USDC:USDC,0.85089,1.02,48
2025-10-02,ADA/USDC:USDC,0.87787,1.02,49
2025-10-03,ADA/USDC:USDC,0.8924,1.02,50
2025-10-04,ADA/USDC:USDC,0.86912,1.02,51
2025-10-05,ADA/USDC:USDC,0.88303,1.02,52
2025-10-06,ADA/USDC:USDC,0.88146,1.02,53
2025-10-07,ADA/USDC:USDC,0.87853,1.02,54
2025-10-08,ADA/USDC:USDC,0.85145,1.02,55
2025-10-09,ADA/USDC:USDC,0.83974,1.02,56
2025-10-10,ADA/USDC:USDC,0.82411,1.02,57
2025-10-11,ADA/USDC:USDC,0.68233,1.02,58
2025-10-12,ADA/USDC:USDC,0.7087,1.02,59
2025-10-13,ADA/USDC:USDC,0.73546,1.02,60
2025-10-14,ADA/USDC:USDC,0.73298,1.02,61
2025-10-15,ADA/USDC:USDC,0.71566,1.02,62
2025-10-16,ADA/USDC:USDC,0.68423,1.02,63
2025-03-31,AI16Z/USDC:USDC,0.16881,0.16881,0
2025-04-01,AI16Z/USDC:USDC,0.20921,0.20921,0
2025-04-02,AI16Z/USDC:USDC,0.19803,0.20921,1
2025-04-03,AI16Z/USDC:USDC,0.18123,0.20921,2
2025-04-04,AI16Z/USDC:USDC,0.1583,0.20921,3
2025-04-05,AI16Z/USDC:USDC,0.14698,0.20921,4
2025-04-06,AI16Z/USDC:USDC,0.12748,0.20921,5
2025-04-07,AI16Z/USDC:USDC,0.12349,0.20921,6
2025-04-08,AI16Z/USDC:USDC,0.12175,0.20921,7
2025-04-09,AI16Z/USDC:USDC,0.13777,0.20921,8
2025-04-10,AI16Z/USDC:USDC,0.13767,0.20921,9
2025-04-11,AI16Z/USDC:USDC,0.1448,0.20921,10
2025-04-12,AI16Z/USDC:USDC,0.15602,0.20921,11
2025-04-13,AI16Z/USDC:USDC,0.15778,0.20921,12
2025-04-14,AI16Z/USDC:USDC,0.14279,0.20921,13
2025-04-15,AI16Z/USDC:USDC,0.14385,0.20921,14
2025-04-16,AI16Z/USDC:USDC,0.13706,0.20921,15
2025-04-17,AI16Z/USDC:USDC,0.13999,0.20921,16
2025-04-18,AI16Z/USDC:USDC,0.13582,0.20921,17
2025-04-19,AI16Z/USDC:USDC,0.15055,0.20921,18
2025-04-20,AI16Z/USDC:USDC,0.14758,0.20921,19
2025-04-21,AI16Z/USDC:USDC,0.15083,0.20921,20
2025-04-22,AI16Z/USDC:USDC,0.17763,0.20921,21
2025-04-23,AI16Z/USDC:USDC,0.197,0.20921,22
2025-04-24,AI16Z/USDC:USDC,0.19588,0.20921,23
2025-04-25,AI16Z/USDC:USDC,0.25548,0.25548,0
2025-04-26,AI16Z/USDC:USDC,0.26538,0.26538,0
2025-04-27,AI16Z/USDC:USDC,0.25128,0.26538,1
2025-04-28,AI16Z/USDC:USDC,0.29045,0.29045,0
2025-04-29,AI16Z/USDC:USDC,0.32773,0.32773,0
2025-04-30,AI16Z/USDC:USDC,0.29709,0.32773,1
2025-05-01,AI16Z/USDC:USDC,0.31845,0.32773,2
2025-05-02,AI16Z/USDC:USDC,0.32349,0.32773,3
2025-05-03,AI16Z/USDC:USDC,0.30235,0.32773,4
2025-05-04,AI16Z/USDC:USDC,0.26921,0.32773,5
2025-05-05,AI16Z/USDC:USDC,0.28258,0.32773,6
2025-05-06,AI16Z/USDC:USDC,0.28283,0.32773,7
2025-05-07,AI16Z/USDC:USDC,0.27737,0.32773,8
2025-05-08,AI16Z/USDC:USDC,0.32483,0.32773,9
2025-05-09,AI16Z/USDC:USDC,0.37464,0.37464,0
2025-05-10,AI16Z/USDC:USDC,0.37237,0.37464,1
2025-05-11,AI16Z/USDC:USDC,0.36963,0.37464,2
2025-05-12,AI16Z/USDC:USDC,0.42453,0.42453,0
2025-05-13,AI16Z/USDC:USDC,0.38973,0.42453,1
2025-05-14,AI16Z/USDC:USDC,0.38098,0.42453,2
2025-05-15,AI16Z/USDC:USDC,0.3477,0.42453,3
2025-05-16,AI16Z/USDC:USDC,0.31731,0.42453,4
2025-05-17,AI16Z/USDC:USDC,0.29052,0.42453,5
2025-05-18,AI16Z/USDC:USDC,0.30758,0.42453,6
2025-05-19,AI16Z/USDC:USDC,0.30236,0.42453,7
2025-05-20,AI16Z/USDC:USDC,0.30016,0.42453,8
2025-05-21,AI16Z/USDC:USDC,0.3393,0.42453,9
2025-05-22,AI16Z/USDC:USDC,0.34665,0.42453,10
2025-05-23,AI16Z/USDC:USDC,0.36244,0.42453,11
2025-05-24,AI16Z/USDC:USDC,0.30784,0.42453,12
2025-05-25,AI16Z/USDC:USDC,0.30341,0.42453,13
2025-05-26,AI16Z/USDC:USDC,0.32358,0.42453,14
2025-05-27,AI16Z/USDC:USDC,0.32704,0.42453,15
2025-05-28,AI16Z/USDC:USDC,0.32663,0.42453,16
2025-05-29,AI16Z/USDC:USDC,0.3131,0.42453,17
2025-05-30,AI16Z/USDC:USDC,0.27465,0.42453,18
2025-05-31,AI16Z/USDC:USDC,0.23006,0.42453,19
2025-06-01,AI16Z/USDC:USDC,0.25849,0.42453,20
2025-06-02,AI16Z/USDC:USDC,0.2575,0.42453,21
2025-06-03,AI16Z/USDC:USDC,0.25742,0.42453,22
2025-06-04,AI16Z/USDC:USDC,0.24207,0.42453,23
2025-06-05,AI16Z/USDC:USDC,0.22215,0.42453,24
2025-06-06,AI16Z/USDC:USDC,0.21375,0.42453,25
2025-06-07,AI16Z/USDC:USDC,0.22017,0.42453,26
2025-06-08,AI16Z/USDC:USDC,0.22495,0.42453,27
2025-06-09,AI16Z/USDC:USDC,0.25519,0.42453,28
2025-06-10,AI16Z/USDC:USDC,0.25434,0.42453,29
2025-06-11,AI16Z/USDC:USDC,0.24285,0.42453,30
2025-06-12,AI16Z/USDC:USDC,0.20279,0.42453,31
2025-06-13,AI16Z/USDC:USDC,0.17751,0.42453,32
2025-06-14,AI16Z/USDC:USDC,0.1774,0.42453,33
2025-06-15,AI16Z/USDC:USDC,0.18378,0.42453,34
2025-06-16,AI16Z/USDC:USDC,0.19789,0.42453,35
2025-06-17,AI16Z/USDC:USDC,0.18979,0.42453,36
2025-06-18,AI16Z/USDC:USDC,0.17439,0.42453,37
2025-06-19,AI16Z/USDC:USDC,0.17626,0.42453,38
2025-06-20,AI16Z/USDC:USDC,0.16905,0.42453,39
2025-06-21,AI16Z/USDC:USDC,0.15805,0.42453,40
2025-06-22,AI16Z/USDC:USDC,0.14851,0.42453,41
2025-06-23,AI16Z/USDC:USDC,0.16237,0.42453,42
2025-06-24,AI16Z/USDC:USDC,0.16774,0.42453,43
2025-06-25,AI16Z/USDC:USDC,0.16005,0.42453,44
2025-06-26,AI16Z/USDC:USDC,0.15026,0.42453,45
2025-06-27,AI16Z/USDC:USDC,0.13976,0.42453,46
2025-06-28,AI16Z/USDC:USDC,0.14852,0.42453,47
2025-06-29,AI16Z/USDC:USDC,0.15961,0.42453,48
2025-06-30,AI16Z/USDC:USDC,0.16319,0.42453,49
2025-07-01,AI16Z/USDC:USDC,0.1574,0.42453,50
2025-07-02,AI16Z/USDC:USDC,0.16968,0.42453,51
2025-07-03,AI16Z/USDC:USDC,0.17174,0.42453,52
2025-07-04,AI16Z/USDC:USDC,0.16135,0.42453,53
2025-07-05,AI16Z/USDC:USDC,0.17554,0.42453,54
2025-07-06,AI16Z/USDC:USDC,0.16055,0.42453,55
2025-07-07,AI16Z/USDC:USDC,0.16498,0.42453,56
2025-07-08,AI16Z/USDC:USDC,0.15519,0.42453,57
2025-07-09,AI16Z/USDC:USDC,0.16769,0.42453,58
2025-07-10,AI16Z/USDC:USDC,0.19371,0.42453,59
2025-07-11,AI16Z/USDC:USDC,0.20245,0.42453,60
2025-07-12,AI16Z/USDC:USDC,0.1911,0.42453,61
2025-07-13,AI16Z/USDC:USDC,0.209,0.42453,62
2025-07-14,AI16Z/USDC:USDC,0.20278,0.42453,63
2025-07-15,AI16Z/USDC:USDC,0.1934,0.42453,64
2025-07-16,AI16Z/USDC:USDC,0.20182,0.42453,65
2025-07-17,AI16Z/USDC:USDC,0.20956,0.42453,66
2025-07-18,AI16Z/USDC:USDC,0.19891,0.42453,67
2025-07-19,AI16Z/USDC:USDC,0.17432,0.42453,68
2025-07-20,AI16Z/USDC:USDC,0.18988,0.42453,69
2025-07-21,AI16Z/USDC:USDC,0.20567,0.42453,70
2025-07-22,AI16Z/USDC:USDC,0.21174,0.42453,71
2025-07-23,AI16Z/USDC:USDC,0.21582,0.42453,72
2025-07-24,AI16Z/USDC:USDC,0.17667,0.42453,73
2025-07-25,AI16Z/USDC:USDC,0.15472,0.42453,74
2025-07-26,AI16Z/USDC:USDC,0.15495,0.42453,75
2025-07-27,AI16Z/USDC:USDC,0.16273,0.42453,76
2025-07-28,AI16Z/USDC:USDC,0.16369,0.42453,77
2025-07-29,AI16Z/USDC:USDC,0.1551,0.42453,78
2025-07-30,AI16Z/USDC:USDC,0.14433,0.42453,79
2025-07-31,AI16Z/USDC:USDC,0.14376,0.42453,80
2025-08-01,AI16Z/USDC:USDC,0.1309,0.42453,81
2025-08-02,AI16Z/USDC:USDC,0.1238,0.42453,82
2025-08-03,AI16Z/USDC:USDC,0.12165,0.42453,83
2025-08-04,AI16Z/USDC:USDC,0.13158,0.42453,84
2025-08-05,AI16Z/USDC:USDC,0.13157,0.42453,85
2025-08-06,AI16Z/USDC:USDC,0.12534,0.42453,86
2025-08-07,AI16Z/USDC:USDC,0.13489,0.42453,87
2025-08-08,AI16Z/USDC:USDC,0.13878,0.42453,88
2025-08-09,AI16Z/USDC:USDC,0.14662,0.42453,89
2025-08-10,AI16Z/USDC:USDC,0.15459,0.42453,90
2025-08-11,AI16Z/USDC:USDC,0.15281,0.42453,91
2025-08-12,AI16Z/USDC:USDC,0.14183,0.42453,92
2025-08-13,AI16Z/USDC:USDC,0.14627,0.42453,93
2025-08-14,AI16Z/USDC:USDC,0.14702,0.42453,94
2025-08-15,AI16Z/USDC:USDC,0.12515,0.42453,95
2025-08-16,AI16Z/USDC:USDC,0.1254,0.42453,96
2025-08-17,AI16Z/USDC:USDC,0.13136,0.42453,97
2025-08-18,AI16Z/USDC:USDC,0.12757,0.42453,98
2025-08-19,AI16Z/USDC:USDC,0.12376,0.42453,99
2025-08-20,AI16Z/USDC:USDC,0.1217,0.42453,100
2025-08-21,AI16Z/USDC:USDC,0.12158,0.42453,101
2025-08-22,AI16Z/USDC:USDC,0.12915,0.42453,102
2025-08-23,AI16Z/USDC:USDC,0.1304,0.42453,103
2025-08-24,AI16Z/USDC:USDC,0.13237,0.42453,104
2025-08-25,AI16Z/USDC:USDC,0.12679,0.42453,105
2025-08-26,AI16Z/USDC:USDC,0.10733,0.42453,106
2025-08-27,AI16Z/USDC:USDC,0.10699,0.42453,107
2025-08-28,AI16Z/USDC:USDC,0.11407,0.42453,108
2025-08-29,AI16Z/USDC:USDC,0.11424,0.42453,109
2025-08-30,AI16Z/USDC:USDC,0.10568,0.42453,110
2025-08-31,AI16Z/USDC:USDC,0.1056,0.42453,111
2025-09-01,AI16Z/USDC:USDC,0.10126,0.42453,112
2025-09-02,AI16Z/USDC:USDC,0.09352,0.42453,113
2025-09-03,AI16Z/USDC:USDC,0.09605,0.42453,114
2025-09-04,AI16Z/USDC:USDC,0.09615,0.42453,115
2025-09-05,AI16Z/USDC:USDC,0.09541,0.42453,116
2025-09-06,AI16Z/USDC:USDC,0.09559,0.42453,117
2025-09-07,AI16Z/USDC:USDC,0.09683,0.42453,118
2025-09-08,AI16Z/USDC:USDC,0.12242,0.42453,119
2025-09-09,AI16Z/USDC:USDC,0.13044,0.42453,120
2025-09-10,AI16Z/USDC:USDC,0.11694,0.42453,121
2025-09-11,AI16Z/USDC:USDC,0.11557,0.42453,122
2025-09-12,AI16Z/USDC:USDC,0.12285,0.42453,123
2025-09-13,AI16Z/USDC:USDC,0.13974,0.42453,124
2025-09-14,AI16Z/USDC:USDC,0.1334,0.42453,125
2025-09-15,AI16Z/USDC:USDC,0.11925,0.42453,126
2025-09-16,AI16Z/USDC:USDC,0.11441,0.42453,127
2025-09-17,AI16Z/USDC:USDC,0.12862,0.42453,128
2025-09-18,AI16Z/USDC:USDC,0.12892,0.42453,129
2025-09-19,AI16Z/USDC:USDC,0.12786,0.42453,130
2025-09-20,AI16Z/USDC:USDC,0.11772,0.42453,131
2025-09-21,AI16Z/USDC:USDC,0.11789,0.42453,132
2025-09-22,AI16Z/USDC:USDC,0.11099,0.42453,133
2025-09-23,AI16Z/USDC:USDC,0.09623,0.42453,134
2025-09-24,AI16Z/USDC:USDC,0.09657,0.42453,135
2025-09-25,AI16Z/USDC:USDC,0.09312,0.42453,136
2025-09-26,AI16Z/USDC:USDC,0.08855,0.42453,137
2025-09-27,AI16Z/USDC:USDC,0.09005,0.42453,138
2025-09-28,AI16Z/USDC:USDC,0.09051,0.42453,139
2025-09-29,AI16Z/USDC:USDC,0.09006,0.42453,140
2025-09-30,AI16Z/USDC:USDC,0.08639,0.42453,141
2025-10-01,AI16Z/USDC:USDC,0.09367,0.42453,142
2025-10-02,AI16Z/USDC:USDC,0.10039,0.42453,143
2025-10-03,AI16Z/USDC:USDC,0.10119,0.42453,144
2025-10-04,AI16Z/USDC:USDC,0.10444,0.42453,145
2025-10-05,AI16Z/USDC:USDC,0.10325,0.42453,146
2025-10-06,AI16Z/USDC:USDC,0.1035,0.42453,147
2025-10-07,AI16Z/USDC:USDC,0.10203,0.42453,148
2025-10-08,AI16Z/USDC:USDC,0.10065,0.42453,149
2025-10-09,AI16Z/USDC:USDC,0.09891,0.42453,150
2025-10-10,AI16Z/USDC:USDC,0.0913,0.42453,151
2025-10-11,AI16Z/USDC:USDC,0.05819,0.42453,152
2025-10-12,AI16Z/USDC:USDC,0.065,0.42453,153
2025-10-13,AI16Z/USDC:USDC,0.0708,0.42453,154
2025-10-14,AI16Z/USDC:USDC,0.06999,0.42453,155
2025-10-15,AI16Z/USDC:USDC,0.06803,0.42453,156
2025-10-16,AI16Z/USDC:USDC,0.06581,0.42453,157
2025-03-31,AIXBT/USDC:USDC,0.11295,0.11295,0
2025-04-01,AIXBT/USDC:USDC,0.1156,0.1156,0
2025-04-02,AIXBT/USDC:USDC,0.10439,0.1156,1
2025-04-03,AIXBT/USDC:USDC,0.085194,0.1156,2
2025-04-04,AIXBT/USDC:USDC,0.086813,0.1156,3
2025-04-05,AIXBT/USDC:USDC,0.084872,0.1156,4
2025-04-06,AIXBT/USDC:USDC,0.081258,0.1156,5
2025-04-07,AIXBT/USDC:USDC,0.08,0.1156,6
2025-04-08,AIXBT/USDC:USDC,0.078756,0.1156,7
2025-04-09,AIXBT/USDC:USDC,0.081412,0.1156,8
2025-04-10,AIXBT/USDC:USDC,0.079831,0.1156,9
2025-04-11,AIXBT/USDC:USDC,0.084497,0.1156,10
2025-04-12,AIXBT/USDC:USDC,0.090461,0.1156,11
2025-04-13,AIXBT/USDC:USDC,0.093796,0.1156,12
2025-04-14,AIXBT/USDC:USDC,0.087484,0.1156,13
2025-04-15,AIXBT/USDC:USDC,0.083706,0.1156,14
2025-04-16,AIXBT/USDC:USDC,0.079306,0.1156,15
2025-04-17,AIXBT/USDC:USDC,0.078297,0.1156,16
2025-04-18,AIXBT/USDC:USDC,0.0807,0.1156,17
2025-04-19,AIXBT/USDC:USDC,0.084555,0.1156,18
2025-04-20,AIXBT/USDC:USDC,0.085481,0.1156,19
2025-04-21,AIXBT/USDC:USDC,0.088485,0.1156,20
2025-04-22,AIXBT/USDC:USDC,0.10083,0.1156,21
2025-04-23,AIXBT/USDC:USDC,0.13568,0.13568,0
2025-04-24,AIXBT/USDC:USDC,0.11301,0.13568,1
2025-04-25,AIXBT/USDC:USDC,0.14167,0.14167,0
2025-04-26,AIXBT/USDC:USDC,0.16554,0.16554,0
2025-04-27,AIXBT/USDC:USDC,0.15333,0.16554,1
2025-04-28,AIXBT/USDC:USDC,0.15961,0.16554,2
2025-04-29,AIXBT/USDC:USDC,0.16836,0.16836,0
2025-04-30,AIXBT/USDC:USDC,0.168,0.16836,1
2025-05-01,AIXBT/USDC:USDC,0.21545,0.21545,0
2025-05-02,AIXBT/USDC:USDC,0.21637,0.21637,0
2025-05-03,AIXBT/USDC:USDC,0.19465,0.21637,1
2025-05-04,AIXBT/USDC:USDC,0.17705,0.21637,2
2025-05-05,AIXBT/USDC:USDC,0.19167,0.21637,3
2025-05-06,AIXBT/USDC:USDC,0.18229,0.21637,4
2025-05-07,AIXBT/USDC:USDC,0.17503,0.21637,5
2025-05-08,AIXBT/USDC:USDC,0.21367,0.21637,6
2025-05-09,AIXBT/USDC:USDC,0.23299,0.23299,0
2025-05-10,AIXBT/USDC:USDC,0.23285,0.23299,1
2025-05-11,AIXBT/USDC:USDC,0.22954,0.23299,2
2025-05-12,AIXBT/USDC:USDC,0.24508,0.24508,0
2025-05-13,AIXBT/USDC:USDC,0.23326,0.24508,1
2025-05-14,AIXBT/USDC:USDC,0.23032,0.24508,2
2025-05-15,AIXBT/USDC:USDC,0.2096,0.24508,3
2025-05-16,AIXBT/USDC:USDC,0.1935,0.24508,4
2025-05-17,AIXBT/USDC:USDC,0.17344,0.24508,5
2025-05-18,AIXBT/USDC:USDC,0.19396,0.24508,6
2025-05-19,AIXBT/USDC:USDC,0.19099,0.24508,7
