rebalance_date,symbol,decile,dilution_velocity,rank,period_return,n_days
2025-09-01,ZEC,1,-0.6354371208872935,106,1.978303747534519,30
2025-09-01,ADA,1,-0.4885836473913524,10,0.06280152813804785,30
2025-09-01,SHIB,1,-0.004056510796782989,23,0.023966942148760495,30
2025-09-01,WIF,2,-0.0005499530633490438,94,0.005249343832021136,30
2025-09-01,PEPE,2,-8.240948879647913e-08,32,0.0337909186906018,30
2025-09-01,QNT,2,0.0,67,0.040590405904058935,30
2025-09-01,FARTCOIN,2,0.0,97,-0.12127541074909487,30
2025-09-01,SPX,2,0.0,75,-0.20281067199315173,23
2025-09-01,JASMY,3,0.29019863013697833,100,-0.06761565836298933,30
2025-09-01,BCH,3,0.7841527947651632,16,0.08689038359327861,30
2025-09-01,BTC,3,0.7940291976516859,1,0.0862264058538702,30
2025-09-01,LTC,3,1.578694696679087,21,0.05913731260921562,30
2025-09-01,ETC,4,2.269949672263184,35,-0.04678362573099415,30
2025-09-01,DASH,4,2.409731156738441,161,0.3700614574187888,30
2025-09-01,AVAX,4,2.4226287046220043,17,0.3237068965517238,30
2025-09-01,ZEN,4,3.1154604694701185,194,0.3492520138089763,30
2025-09-01,XRP,4,3.2329156651746547,4,0.06982871244012112,30
2025-09-01,XLM,5,3.7563997404176908,15,0.11499636282245018,30
2025-09-01,SNX,5,4.621430218911311,188,0.9228441754916785,30
2025-09-01,ALGO,5,5.018472157512344,50,-0.02898550724637683,30
2025-09-01,VET,5,5.7701218378921295,49,-0.014024649383765464,30
2025-09-01,LINK,6,7.004794520547952,11,0.0033311125916055673,30
2025-09-01,CRO,6,7.0345347953358,19,-0.24166048925129746,30
2025-09-01,CRV,6,7.140701936674576,74,-0.010648335355169403,30
2025-09-01,RSR,6,8.465118375752063,127,-0.03128068452798505,30
2025-09-01,SUI,6,8.894787717277161,14,0.10052777864526341,30
2025-09-01,XCN,7,9.943081177030901,142,0.12355212355212353,30
2025-09-01,HNT,7,11.300604649069019,118,0.0525896414342637,30
2025-09-01,TAO,7,11.744315734135732,36,0.031172431578607718,30
2025-09-01,BONK,7,12.262671327440385,57,0.016304347826086918,30
2025-09-01,ZRO,7,12.982938486661999,125,0.20198675496688723,30
2025-09-01,HBAR,8,13.041771952673995,18,0.04518535789228251,30
2025-09-01,OP,8,13.770599488538933,69,0.05208177883897913,30
2025-09-01,APE,8,14.785688452191776,130,0.01747360757189642,30
2025-09-01,CAKE,8,16.794978907061665,88,0.08812421317666752,30
2025-09-01,IMX,9,17.14153534150684,78,0.40685783035893297,30
2025-09-01,ZK,9,18.659985590422256,129,-0.0014641288433383526,30
2025-09-01,RENDER,9,19.592764895353938,53,0.06887218045112764,30
2025-09-01,ATH,9,19.646218984371743,144,0.7153236459709371,30
2025-09-01,PYTH,9,21.264512521866873,79,-0.031403940886699955,30
2025-09-01,W,10,21.636952416801364,140,0.44768262934908254,30
2025-09-01,STRK,10,22.989057755957855,115,0.3036303630363033,30
2025-09-01,MORPHO,10,25.242615621143734,110,0.01746075461305452,30
2025-09-01,ETHFI,10,29.135999063728146,117,0.39202334630350144,30
2025-09-01,ENA,10,31.490303938356163,31,-0.07583465818759982,30
2025-10-01,FET,1,-5.402944828560222,68,-0.5852138767261705,32
2025-10-01,BNB,1,-4.902053777552159,5,0.009880409757371034,12
2025-10-01,ZEC,1,-0.41001199246264336,57,2.4612582781456953,32
2025-10-01,SHIB,1,-0.003676390140893691,21,-0.17756255044390645,32
2025-10-01,WIF,1,-0.0005477462154912735,97,-0.2898172323759791,32
2025-10-01,PEPE,2,-8.240973054647814e-08,31,-0.31501532175689473,32
2025-10-01,QNT,2,0.0,73,-0.23413839371286205,32
2025-10-01,SPX,2,0.0,80,-0.21655480984340003,32
2025-10-01,FARTCOIN,2,0.0,109,-0.46268420218665796,32
2025-10-01,JASMY,2,0.10006849315067924,108,-0.22442748091603015,32
2025-10-01,RENDER,3,0.1388761889195871,60,-0.35481148002250973,32
2025-10-01,BCH,3,0.7849420254403041,17,-0.09427694590584124,32
2025-10-01,BTC,3,0.7938195303326824,1,-0.07275642769006307,31
2025-10-01,LTC,3,1.5782928480983696,19,-0.1361583883292814,32
2025-10-01,ADA,4,1.917924917178041,10,-0.28270656017222096,32
2025-10-01,AVAX,4,2.22662117941183,14,-0.38749592966460467,32
2025-10-01,ETC,4,2.269010053930025,39,-0.16380368098159515,32
2025-10-01,DASH,4,2.433361794911736,149,1.8719641140660044,32
2025-10-01,ZEN,4,3.1154604694701185,194,0.865138592750532,32
2025-10-01,XRP,5,3.309925635626717,3,-0.14275344129279932,32
2025-10-01,XLM,5,4.525155194395951,15,-0.23451904788192357,32
2025-10-01,SNX,5,4.621430218911311,132,-0.1644374508261216,32
2025-10-01,LINK,5,5.128510273952587,12,-0.2217419212040722,32
2025-10-01,ALGO,6,5.201987566032481,59,-0.1913613749434644,32
2025-10-01,VET,6,5.7701218378921295,54,-0.2978448275862071,32
2025-10-01,CRV,6,6.390704190532949,81,-0.34754768392370594,32
2025-10-01,HNT,6,7.112180215210008,125,-0.08667676003027991,32
2025-10-01,SUI,6,8.055436983260206,16,-0.3321225879682179,32
2025-10-01,CRO,7,8.278642508050538,22,-0.28582600195503416,32
2025-10-01,RSR,7,8.678085716952738,140,-0.20417028670721138,32
2025-10-01,HBAR,7,9.5394253534925,18,-0.13125724993307764,32
2025-10-01,XCN,7,9.82747976735378,143,-0.311855670103093,32
2025-10-01,BONK,7,11.904780460439843,63,-0.3052989790957704,32
2025-10-01,OP,8,12.198521392659144,74,-0.40212765957446794,32
2025-10-01,TAO,8,12.46395250199694,37,0.5286326122295857,32
2025-10-01,ZRO,8,14.697467997776974,120,-0.24150596877869568,32
2025-10-01,APE,8,14.785688452191776,138,-0.26511627906976754,32
2025-10-01,CAKE,9,15.907452498402085,88,-0.042807558812186786,32
2025-10-01,IMX,9,16.74339317804793,69,-0.27251995438996635,32
2025-10-01,ATH,9,20.00276487492951,111,-0.4403157489410856,32
2025-10-01,ZK,9,20.849088191092456,133,0.11876832844574747,32
2025-10-01,W,9,21.155696985410952,123,-0.4164597374955654,32
2025-10-01,PYTH,10,21.264500597900614,86,-0.30635727908455157,32
2025-10-01,MORPHO,10,23.512311467702943,112,0.12469142485924611,32
2025-10-01,STRK,10,23.805783434218128,105,-0.24424050632911343,32
2025-10-01,ETHFI,10,32.604507168904114,99,-0.3024458420684839,32
2025-10-01,ENA,10,33.27277397260274,33,-0.3557543437123688,32
