date,portfolio_value,returns,cummax,drawdown,strategy
2023-12-03,3088.463862135301,-0.005638969785102144,110246.94320660921,-0.9719859456207566,Long Low RVOL / Short High RVOL
2023-12-04,3022.4042622954685,-0.021389144503105917,110246.94320660921,-0.9725851422779921,Long Low RVOL / Short High RVOL
2023-12-05,3049.086223063749,0.008828058212178469,110246.94320660921,-0.9723431223181438,Long Low RVOL / Short High RVOL
2023-12-06,3087.2047395977143,0.012501619746149162,110246.94320660921,-0.9719973665499994,Long Low RVOL / Short High RVOL
2023-12-07,3090.3925498306603,0.0010325878915828923,110246.94320660921,-0.9719684513697664,Long Low RVOL / Short High RVOL
2023-12-08,3011.3254566983724,-0.02558480576735156,110246.94320660921,-0.9726856330968291,Long Low RVOL / Short High RVOL
2023-12-09,2944.7051012345833,-0.022123266455838952,110246.94320660921,-0.9732899161139005,Long Low RVOL / Short High RVOL
2023-12-10,2956.855605414781,0.004126221051847789,110246.94320660921,-0.973179704403473,Long Low RVOL / Short High RVOL
2023-12-11,2928.9424298201657,-0.009440155124078142,110246.94320660921,-0.9734328921543779,Long Low RVOL / Short High RVOL
2023-12-12,2938.4192810504715,0.0032355880859316066,110246.94320660921,-0.9733469319367549,Long Low RVOL / Short High RVOL
2023-12-13,2954.8386703940378,0.005587830657610038,110246.94320660921,-0.9731979991059118,Long Low RVOL / Short High RVOL
2023-12-14,2889.4431632081532,-0.02213166757329721,110246.94320660921,-0.9737911720799989,Long Low RVOL / Short High RVOL
2023-12-15,2882.8799718527303,-0.0022714381230934944,110246.94320660921,-0.973850703810898,Long Low RVOL / Short High RVOL
2023-12-16,2815.0348582374054,-0.023533797548887625,110246.94320660921,-0.9744660960534582,Long Low RVOL / Short High RVOL
2023-12-17,2864.870554024076,0.01770340272726645,110246.94320660921,-0.9740140590686932,Long Low RVOL / Short High RVOL
2023-12-18,2877.5719980581575,0.004433514113313386,110246.94320660921,-0.9738988500328265,Long Low RVOL / Short High RVOL
2023-12-19,2874.6943825894127,-0.0010000151067242058,110246.94320660921,-0.9739249515770967,Long Low RVOL / Short High RVOL
2023-12-20,2875.307533019285,0.0002132923880833193,110246.94320660921,-0.9739193899677492,Long Low RVOL / Short High RVOL
2023-12-21,2809.3073790823278,-0.022954119925965744,110246.94320660921,-0.9745180474181717,Long Low RVOL / Short High RVOL
2023-12-22,2810.48161931717,0.00041798211316623757,110246.94320660921,-0.9745073964177839,Long Low RVOL / Short High RVOL
2023-12-23,2834.279947148314,0.008467704491490702,110246.94320660921,-0.9742915325839311,Long Low RVOL / Short High RVOL
2023-12-24,2818.9157552044553,-0.0054208448813665155,110246.94320660921,-0.9744308941979313,Long Low RVOL / Short High RVOL
2023-12-25,2808.7253583896295,-0.00361500580356533,110246.94320660921,-0.9745233266637977,Long Low RVOL / Short High RVOL
2023-12-26,2761.7324551964057,-0.016731042447014843,110246.94320660921,-0.9749495779667944,Long Low RVOL / Short High RVOL
2023-12-27,2842.5071265650836,0.0292478263840128,110246.94320660921,-0.974216907572321,Long Low RVOL / Short High RVOL
2023-12-28,2826.654637714447,-0.00557693899954903,110246.94320660921,-0.9743606983060099,Long Low RVOL / Short High RVOL
2023-12-29,2867.0623615589698,0.014295246156140085,110246.94320660921,-0.9739941781770227,Long Low RVOL / Short High RVOL
2023-12-30,2798.5690238918005,-0.02388972719446736,110246.94320660921,-0.9746154501658416,Long Low RVOL / Short High RVOL
2023-12-31,2847.082713481056,0.01733517707624399,110246.94320660921,-0.9741754044994657,Long Low RVOL / Short High RVOL
2024-01-01,2947.7796180159135,0.035368450680429264,110246.94320660921,-0.973262028567163,Long Low RVOL / Short High RVOL
2024-01-02,2930.388479826898,-0.005899741650537971,110246.94320660921,-0.9734197756908762,Long Low RVOL / Short High RVOL
2024-01-03,2927.6990992154033,-0.0009177556593635838,110246.94320660921,-0.9734441698421631,Long Low RVOL / Short High RVOL
2024-01-04,2944.651182915576,0.005790241116211625,110246.94320660921,-0.9732904051825081,Long Low RVOL / Short High RVOL
2024-01-05,2889.1500779459984,-0.01884810849298102,110246.94320660921,-0.9737938305234317,Long Low RVOL / Short High RVOL
2024-01-06,2944.2508019648776,0.019071603250895297,110246.94320660921,-0.9732940368564489,Long Low RVOL / Short High RVOL
2024-01-07,2968.966299330429,0.00839449456855279,110246.94320660921,-0.9730698537938924,Long Low RVOL / Short High RVOL
2024-01-08,3015.5038777658124,0.015674673857321464,110246.94320660921,-0.9726477325351816,Long Low RVOL / Short High RVOL
2024-01-09,3051.6975585880537,0.01200253167940124,110246.94320660921,-0.9723194360784317,Long Low RVOL / Short High RVOL
2024-01-10,3113.7049838016724,0.020318994272259472,110246.94320660921,-0.9717569948586565,Long Low RVOL / Short High RVOL
2024-01-11,3151.803766182318,0.012235835629530012,110246.94320660921,-0.971411418090063,Long Low RVOL / Short High RVOL
2024-01-12,3122.9791366236436,-0.009145439150733958,110246.94320660921,-0.9716728732263261,Long Low RVOL / Short High RVOL
2024-01-13,3018.1255987740187,-0.03357484416722223,110246.94320660921,-0.9726239520934574,Long Low RVOL / Short High RVOL
2024-01-14,3055.475529576867,0.012375207585138215,110246.94320660921,-0.9722851678177532,Long Low RVOL / Short High RVOL
2024-01-15,3077.1475320723057,0.007092841125924565,110246.94320660921,-0.9720885909162529,Long Low RVOL / Short High RVOL
2024-01-16,3086.963585021446,0.00318998450572483,110246.94320660921,-0.9719995539537428,Long Low RVOL / Short High RVOL
2024-01-17,3147.776546691988,0.019699928423392743,110246.94320660921,-0.9714479471708084,Long Low RVOL / Short High RVOL
2024-01-18,3170.805354265077,0.007315896548403256,110246.94320660921,-0.9712390633060656,Long Low RVOL / Short High RVOL
2024-01-19,3176.5696317742672,0.001817922220118895,110246.94320660921,-0.9711867781601782,Long Low RVOL / Short High RVOL
2024-01-20,3189.2724421506705,0.003998908208824092,110246.94320660921,-0.9710715567308402,Long Low RVOL / Short High RVOL
2024-01-21,3184.740644773329,-0.0014209502196950163,110246.94320660921,-0.971112662608659,Long Low RVOL / Short High RVOL
2024-01-22,3184.1023004995286,-0.00020043838572791906,110246.94320660921,-0.9711184527399338,Long Low RVOL / Short High RVOL
2024-01-23,3184.6877924298697,0.00018387974853983913,110246.94320660921,-0.971113142008286,Long Low RVOL / Short High RVOL
2024-01-24,3184.1250656691973,-0.00017669762229444164,110246.94320660921,-0.9711182462474087,Long Low RVOL / Short High RVOL
2024-01-25,3204.7177929641125,0.0064673110729673855,110246.94320660921,-0.9709314589615579,Long Low RVOL / Short High RVOL
2024-01-26,3215.424159133747,0.0033408140314694634,110246.94320660921,-0.9708343463717823,Long Low RVOL / Short High RVOL
2024-01-27,3129.085401168753,-0.026851436604324652,110246.94320660921,-0.9716174860712041,Long Low RVOL / Short High RVOL
2024-01-28,3153.8836243846513,0.007925070759218,110246.94320660921,-0.971392552639994,Long Low RVOL / Short High RVOL
2024-01-29,3163.570427910725,0.0030713890173938996,110246.94320660921,-0.9713046880403566,Long Low RVOL / Short High RVOL
2024-01-30,3246.488811198055,0.02621038006796983,110246.94320660921,-0.9705525730077256,Long Low RVOL / Short High RVOL
2024-01-31,3258.7003063505417,0.0037614468623350383,110246.94320660921,-0.9704418080758617,Long Low RVOL / Short High RVOL
2024-02-01,3269.0514926897204,0.0031764769282423,110246.94320660921,-0.9703479171611741,Long Low RVOL / Short High RVOL
2024-02-02,3260.2524221267395,-0.0026916280097323275,110246.94320660921,-0.9704277295378899,Long Low RVOL / Short High RVOL
2024-02-03,3228.6810838086476,-0.009683709796156514,110246.94320660921,-0.9707140988230584,Long Low RVOL / Short High RVOL
2024-02-04,3243.5055770614667,0.0045915012563990665,110246.94320660921,-0.9705796325710097,Long Low RVOL / Short High RVOL
2024-02-05,3247.241916037715,0.0011519446745127393,110246.94320660921,-0.9705457419354276,Long Low RVOL / Short High RVOL
2024-02-06,3250.8815265785934,0.0011208313501076539,110246.94320660921,-0.9705127286795947,Long Low RVOL / Short High RVOL
2024-02-07,3276.8760441410404,0.007996144230394409,110246.94320660921,-0.970276944205156,Long Low RVOL / Short High RVOL
2024-02-08,3266.411588194382,-0.003193424409619783,110246.94320660921,-0.9703718625370598,Long Low RVOL / Short High RVOL
2024-02-09,3348.1129199036945,0.02501256486004433,110246.94320660921,-0.9696307868270857,Long Low RVOL / Short High RVOL
2024-02-10,3285.276175325988,-0.018767809234914945,110246.94320660921,-0.9702007504265294,Long Low RVOL / Short High RVOL
2024-02-11,3354.430905644676,0.021049898586327,110246.94320660921,-0.9695734792450591,Long Low RVOL / Short High RVOL
2024-02-12,3356.6534994387375,0.000662584461144089,110246.94320660921,-0.9695533191052004,Long Low RVOL / Short High RVOL
2024-02-13,3389.5609512282563,0.009803648721865788,110246.94320660921,-0.969254830540961,Long Low RVOL / Short High RVOL
2024-02-14,3345.3560746802714,-0.013041475631812016,110246.94320660921,-0.969655792919257,Long Low RVOL / Short High RVOL
2024-02-15,3385.9035038961233,0.012120512229696567,110246.94320660921,-0.9692880055862343,Long Low RVOL / Short High RVOL
2024-02-16,3368.8755831664375,-0.0050290626150721884,110246.94320660921,-0.969442458129175,Long Low RVOL / Short High RVOL
2024-02-17,3259.997629744481,-0.032318781366102334,110246.94320660921,-0.9704300406439836,Long Low RVOL / Short High RVOL
2024-02-18,3224.869539399466,-0.010775495670458102,110246.94320660921,-0.9707486716129999,Long Low RVOL / Short High RVOL
2024-02-19,3273.969841048911,0.015225515652514954,110246.94320660921,-0.9703033050547869,Long Low RVOL / Short High RVOL
2024-02-20,3247.320445167153,-0.00813978050366515,110246.94320660921,-0.9705450296333252,Long Low RVOL / Short High RVOL
2024-02-21,3254.1379841703024,0.0020994352476964018,110246.94320660921,-0.9704831908303175,Long Low RVOL / Short High RVOL
2024-02-22,3312.1228847275347,0.017818820480046904,110246.94320660921,-0.9699572361065791,Long Low RVOL / Short High RVOL
2024-02-23,3358.181394548576,0.013906038943609422,110246.94320660921,-0.9695394602619036,Long Low RVOL / Short High RVOL
2024-02-24,3284.507023217436,-0.021938770624701065,110246.94320660921,-0.9702077270563223,Long Low RVOL / Short High RVOL
2024-02-25,3336.1861366198495,0.015734207001874445,110246.94320660921,-0.9697389692667702,Long Low RVOL / Short High RVOL
2024-02-26,3249.2731392910246,-0.026051603168905757,110246.94320660921,-0.9705273176309144,Long Low RVOL / Short High RVOL
2024-02-27,2852.089260868802,-0.122237762538143,110246.94320660921,-0.9741299923797088,Long Low RVOL / Short High RVOL
2024-02-28,2839.7873903526524,-0.004313283838950355,110246.94320660921,-0.9742415770654909,Long Low RVOL / Short High RVOL
2024-02-29,2672.0301218196428,-0.05907388317270368,110246.94320660921,-0.9757632271326372,Long Low RVOL / Short High RVOL
2024-03-01,2279.8743666480614,-0.14676322395068087,110246.94320660921,-0.9793202940568118,Long Low RVOL / Short High RVOL
2024-03-02,1946.3027973597596,-0.14631138196387927,110246.94320660921,-0.9823459704119661,Long Low RVOL / Short High RVOL
2024-03-03,2006.9689683655392,0.031169955203309563,110246.94320660921,-0.9817956951005492,Long Low RVOL / Short High RVOL
2024-03-04,2018.5529572429582,0.0057718824057617635,110246.94320660921,-0.9816906219933911,Long Low RVOL / Short High RVOL
2024-03-05,2099.332822679844,0.04001870010248276,110246.94320660921,-0.9809579044858815,Long Low RVOL / Short High RVOL
2024-03-06,2121.0728380733863,0.010355678317738537,110246.94320660921,-0.9807607106702416,Long Low RVOL / Short High RVOL
2024-03-07,2115.6337717338856,-0.0025642996515108374,110246.94320660921,-0.9808100459731652,Long Low RVOL / Short High RVOL
2024-03-08,2118.019664268246,0.0011277436417573838,110246.94320660921,-0.980788404624526,Long Low RVOL / Short High RVOL
2024-03-09,1879.1113637760022,-0.11279796147444365,110246.94320660921,-0.9829554334195513,Long Low RVOL / Short High RVOL
2024-03-10,1864.2176258311374,-0.00792594746217512,110246.94320660921,-0.9830905277587835,Long Low RVOL / Short High RVOL
2024-03-11,1830.2629823816942,-0.01821388392586676,110246.94320660921,-0.9833985149234326,Long Low RVOL / Short High RVOL
2024-03-12,1795.6239094806747,-0.018925735391284726,110246.94320660921,-0.9837127102370941,Long Low RVOL / Short High RVOL
2024-03-13,1749.2069274552275,-0.025850057899302392,110246.94320660921,-0.9841337376204878,Long Low RVOL / Short High RVOL
2024-03-14,1727.62621085311,-0.012337429187702531,110246.94320660921,-0.9843294865090687,Long Low RVOL / Short High RVOL
2024-03-15,1750.1540343702234,0.013039755576519596,110246.94320660921,-0.9841251468433884,Long Low RVOL / Short High RVOL
2024-03-16,1760.4200383018085,0.005865771657795449,110246.94320660921,-0.9840320285796706,Long Low RVOL / Short High RVOL
2024-03-17,1850.029044989116,0.05090206015477361,110246.94320660921,-0.9832192259378834,Long Low RVOL / Short High RVOL
2024-03-18,1859.6009162058128,0.005173903211207698,110246.94320660921,-0.9831324038370768,Long Low RVOL / Short High RVOL
2024-03-19,1820.6983607135312,-0.020919841000968886,110246.94320660921,-0.9834852712668737,Long Low RVOL / Short High RVOL
2024-03-20,1872.2828824379274,0.02833227229587898,110246.94320660921,-0.9830173714755143,Long Low RVOL / Short High RVOL
2024-03-21,1873.775247783156,0.0007970832608827916,110246.94320660921,-0.9830038349065916,Long Low RVOL / Short High RVOL
2024-03-22,1900.7712578898318,0.014407282911125252,110246.94320660921,-0.9827589663476866,Long Low RVOL / Short High RVOL
2024-03-23,1919.1632581434797,0.009676072371836097,110246.94320660921,-0.9825921408583016,Long Low RVOL / Short High RVOL
2024-03-24,1923.062687488543,0.0020318382652007028,110246.94320660921,-0.9825567709039822,Long Low RVOL / Short High RVOL
2024-03-25,2048.119851598774,0.06503020672381288,110246.94320660921,-0.9814224341099373,Long Low RVOL / Short High RVOL
2024-03-26,2151.6577888645984,0.05055267502290062,110246.94320660921,-0.9804832884587805,Long Low RVOL / Short High RVOL
2024-03-27,2137.7588428265362,-0.006459645260502356,110246.94320660921,-0.9806093594919885,Long Low RVOL / Short High RVOL
2024-03-28,2093.0893491502015,-0.020895478377379928,110246.94320660921,-0.981014536201447,Long Low RVOL / Short High RVOL
2024-03-29,1993.8356537308396,-0.0474197126174567,110246.94320660921,-0.9819148214386836,Long Low RVOL / Short High RVOL
2024-03-30,1983.9421824228627,-0.0049620294879691995,110246.94320660921,-0.982004560628,Long Low RVOL / Short High RVOL
2024-03-31,1959.2703237349847,-0.0124357750475107,110246.94320660921,-0.9822283478639113,Long Low RVOL / Short High RVOL
2024-04-01,2010.9761148916643,0.02639033038489158,110246.94320660921,-0.9817593480925546,Long Low RVOL / Short High RVOL
2024-04-02,2001.8333205393883,-0.004546446019210171,110246.94320660921,-0.981842278231807,Long Low RVOL / Short High RVOL
2024-04-03,2024.4863939362776,0.011316163620848085,110246.94320660921,-0.9816368024812963,Long Low RVOL / Short High RVOL
2024-04-04,2029.6975767365725,0.0025740764748547473,110246.94320660921,-0.9815895342065604,Long Low RVOL / Short High RVOL
2024-04-05,2046.2907214258935,0.00817518081486801,110246.94320660921,-0.981439025319813,Long Low RVOL / Short High RVOL
2024-04-06,2033.4405503006888,-0.006279738744185082,110246.94320660921,-0.981555583391642,Long Low RVOL / Short High RVOL
2024-04-07,2042.4720397851622,0.004441481942089709,110246.94320660921,-0.9814736628483436,Long Low RVOL / Short High RVOL
2024-04-08,2036.9624538252913,-0.002697508632945822,110246.94320660921,-0.981523637802747,Long Low RVOL / Short High RVOL
2024-04-09,2019.242515214493,-0.008699197463125197,110246.94320660921,-0.9816843673259013,Long Low RVOL / Short High RVOL
2024-04-10,2043.606781095148,0.012066042437734126,110246.94320660921,-0.9814633701247815,Long Low RVOL / Short High RVOL
2024-04-11,2062.2063923039295,0.009101364989019034,110246.94320660921,-0.9812946614906208,Long Low RVOL / Short High RVOL
2024-04-12,2072.2857452657963,0.0048876547951177685,110246.94320660921,-0.9812032362531612,Long Low RVOL / Short High RVOL
2024-04-13,2164.3659661844717,0.044434133241053164,110246.94320660921,-0.9803680183483335,Long Low RVOL / Short High RVOL
2024-04-14,2162.255533019877,-0.0009750814777018668,110246.94320660921,-0.9803871611300126,Long Low RVOL / Short High RVOL
2024-04-15,2156.8110860623106,-0.002517947982754176,110246.94320660921,-0.9804365452380813,Long Low RVOL / Short High RVOL
2024-04-16,2120.1619496289795,-0.016992279328571724,110246.94320660921,-0.9807689729260278,Long Low RVOL / Short High RVOL
2024-04-17,2104.290112582154,-0.007486143711617377,110246.94320660921,-0.9809129391584256,Long Low RVOL / Short High RVOL
2024-04-18,2105.656312368444,0.0006492449772590447,110246.94320660921,-0.9809005469800435,Long Low RVOL / Short High RVOL
2024-04-19,2086.7590063161906,-0.008974544393238526,110246.94320660921,-0.9810719558690577,Long Low RVOL / Short High RVOL
2024-04-20,1936.1379550667946,-0.07217941831974706,110246.94320660921,-0.9824381710843596,Long Low RVOL / Short High RVOL
2024-04-21,1928.6701443970524,-0.003857065376048907,110246.94320660921,-0.9825059082066102,Long Low RVOL / Short High RVOL
2024-04-22,1941.5167070545401,0.006660839695584064,110246.94320660921,-0.9823893828655546,Long Low RVOL / Short High RVOL
2024-04-23,1855.3989684656344,-0.04435590910755238,110246.94320660921,-0.983170517798498,Long Low RVOL / Short High RVOL
2024-04-24,1871.8361243336872,0.008859095077349277,110246.94320660921,-0.9830214238155723,Long Low RVOL / Short High RVOL
2024-04-25,1860.5770136350748,-0.006015008767191188,110246.94320660921,-0.983123550100176,Long Low RVOL / Short High RVOL
2024-04-26,1908.6585146897633,0.025842252539038935,110246.94320660921,-0.9826874246199024,Long Low RVOL / Short High RVOL
2024-04-27,1927.1310622788708,0.009678288414054048,110246.94320660921,-0.9825198685221838,Long Low RVOL / Short High RVOL
2024-04-28,1924.56608770235,-0.0013309808692968383,110246.94320660921,-0.9825431342427735,Long Low RVOL / Short High RVOL
2024-04-29,1958.6226113441187,0.01769568936051824,110246.94320660921,-0.9822342229691253,Long Low RVOL / Short High RVOL
2024-04-30,1999.5314063838946,0.020886512186082618,110246.94320660921,-0.9818631578506748,Long Low RVOL / Short High RVOL
2024-05-01,1976.712873940872,-0.011411940002627574,110246.94320660921,-0.98207013440512,Long Low RVOL / Short High RVOL
2024-05-02,1942.4143295300262,-0.017351303197852164,110246.94320660921,-0.9823812409393534,Long Low RVOL / Short High RVOL
2024-05-03,1914.1633863239663,-0.014544241553703596,110246.94320660921,-0.982637492427008,Long Low RVOL / Short High RVOL
2024-05-04,1904.5719685607125,-0.005010762316206119,110246.94320660921,-0.9827244918256696,Long Low RVOL / Short High RVOL
2024-05-05,1927.6257142109664,0.012104423477194981,110246.94320660921,-0.9825153817589438,Long Low RVOL / Short High RVOL
2024-05-06,1936.241917760302,0.004469852983291611,110246.94320660921,-0.9824372280859374,Long Low RVOL / Short High RVOL
2024-05-07,1926.8404757474393,-0.00485551000968798,110246.94320660921,-0.9825225043007639,Long Low RVOL / Short High RVOL
2024-05-08,1929.0656834818542,0.0011548479297704972,110246.94320660921,-0.9825023204510381,Long Low RVOL / Short High RVOL
2024-05-09,1917.5508732073793,-0.005969112598432247,110246.94320660921,-0.9826067660704771,Long Low RVOL / Short High RVOL
2024-05-10,1929.3976377999459,0.0061780705576541806,110246.94320660921,-0.9824993094440347,Long Low RVOL / Short High RVOL
2024-05-11,1937.2562669875042,0.004073099828462157,110246.94320660921,-0.9824280273843332,Long Low RVOL / Short High RVOL
2024-05-12,1942.7294153085988,0.00282520615076165,110246.94320660921,-0.9823783829392184,Long Low RVOL / Short High RVOL
2024-05-13,1956.5254291452466,0.007101356332969377,110246.94320660921,-0.9822532455573068,Long Low RVOL / Short High RVOL
2024-05-14,1949.3755513970466,-0.003654375068012028,110246.94320660921,-0.9823180988542801,Long Low RVOL / Short High RVOL
2024-05-15,1946.7877381027574,-0.00132750884888988,110246.94320660921,-0.9823415717345163,Long Low RVOL / Short High RVOL
2024-05-16,1892.4719242780832,-0.027900223923542744,110246.94320660921,-0.9828342458372612,Long Low RVOL / Short High RVOL
2024-05-17,1890.1785168875006,-0.0012118580789289846,110246.94320660921,-0.9828550482951242,Long Low RVOL / Short High RVOL
2024-05-18,1864.0450193509923,-0.013825941466915737,110246.94320660921,-0.983092093393849,Long Low RVOL / Short High RVOL
2024-05-19,1861.3765172819997,-0.0014315652472394191,110246.94320660921,-0.9831162981653498,Long Low RVOL / Short High RVOL
2024-05-20,1841.3074104278123,-0.010781863136155034,110246.94320660921,-0.9832983359277627,Long Low RVOL / Short High RVOL
2024-05-21,1832.0852842568536,-0.005008466331440031,110246.94320660921,-0.9833819856499475,Long Low RVOL / Short High RVOL
2024-05-22,1844.3197367075798,0.006677883696712739,110246.94320660921,-0.9832710124828475,Long Low RVOL / Short High RVOL
2024-05-23,1741.313993246506,-0.055850263601774586,110246.94320660921,-0.9842053308454712,Long Low RVOL / Short High RVOL
2024-05-24,1729.8610249652604,-0.006577198785322258,110246.94320660921,-0.9843092155242491,Long Low RVOL / Short High RVOL
2024-05-25,1687.520604244875,-0.02447619786175359,110246.94320660921,-0.9846932662696837,Long Low RVOL / Short High RVOL
2024-05-26,1680.702271864783,-0.004040443928767901,110246.94320660921,-0.9847551122690537,Long Low RVOL / Short High RVOL
2024-05-27,1688.8746427747838,0.004862473887735863,110246.94320660921,-0.9846809844005404,Long Low RVOL / Short High RVOL
2024-05-28,1673.7029895242192,-0.008983291516318714,110246.94320660921,-0.9848185995834134,Long Low RVOL / Short High RVOL
2024-05-29,1693.9925768293876,0.012122573379005575,110246.94320660921,-0.9846345619428672,Long Low RVOL / Short High RVOL
2024-05-30,1688.2558164522345,-0.0033865321817941885,110246.94320660921,-0.9846865974933351,Long Low RVOL / Short High RVOL
2024-05-31,1665.4066618735083,-0.013534177910751954,110246.94320660921,-0.9848938518072793,Long Low RVOL / Short High RVOL
2024-06-01,1619.5649672018374,-0.027525826406927578,110246.94320660921,-0.9853096610201094,Long Low RVOL / Short High RVOL
2024-06-02,1617.6006510363354,-0.0012128665445855225,110246.94320660921,-0.9853274784407867,Long Low RVOL / Short High RVOL
2024-06-03,1637.130933592263,0.012073611953244079,110246.94320660921,-0.9851503281091052,Long Low RVOL / Short High RVOL
2024-06-04,1626.7534233864678,-0.006338839486115244,110246.94320660921,-0.985244457795643,Long Low RVOL / Short High RVOL
2024-06-05,1646.2391661475926,0.011978301370690003,110246.94320660921,-0.9850677114642312,Long Low RVOL / Short High RVOL
2024-06-06,1652.2900918692792,0.003675605492880152,110246.94320660921,-0.985012826262468,Long Low RVOL / Short High RVOL
2024-06-07,1662.0298518090895,0.005894703350058483,110246.94320660921,-0.9849244813192295,Long Low RVOL / Short High RVOL
2024-06-08,1681.390340862512,0.011648701154403973,110246.94320660921,-0.9847488711073694,Long Low RVOL / Short High RVOL
2024-06-09,1672.6336740788986,-0.005207991607184659,110246.94320660921,-0.9848282988586424,Long Low RVOL / Short High RVOL
2024-06-10,1697.0193441732724,0.014579205520182326,110246.94320660921,-0.9846071075096118,Long Low RVOL / Short High RVOL
2024-06-11,1714.594286373667,0.010356359378423274,110246.94320660921,-0.9844476931831079,Long Low RVOL / Short High RVOL
2024-06-12,1679.043104697597,-0.020734457100787362,110246.94320660921,-0.984770161821621,Long Low RVOL / Short High RVOL
2024-06-13,1709.2893230034044,0.018013961774528076,110246.94320660921,-0.9844958120988434,Long Low RVOL / Short High RVOL
2024-06-14,1737.8604997048012,0.01671523733102953,110246.94320660921,-0.9842366559184508,Long Low RVOL / Short High RVOL
2024-06-15,1732.5732166886462,-0.0030424093401358876,110246.94320660921,-0.9842846144637162,Long Low RVOL / Short High RVOL
2024-06-16,1721.5019090332469,-0.006390095119073291,110246.94320660921,-0.984385037272126,Long Low RVOL / Short High RVOL
2024-06-17,1729.6108710540389,0.004710399668011789,110246.94320660921,-0.9843114845568766,Long Low RVOL / Short High RVOL
2024-06-18,1736.3108914008562,0.003873715446026438,110246.94320660921,-0.9842507117122793,Long Low RVOL / Short High RVOL
2024-06-19,1756.505447638854,0.011630726005355418,110246.94320660921,-0.9840675360554255,Long Low RVOL / Short High RVOL
2024-06-20,1753.1676657012576,-0.0019002400146741483,110246.94320660921,-0.9840978115609453,Long Low RVOL / Short High RVOL
2024-06-21,1735.523636950051,-0.010064085196408779,110246.94320660921,-0.9842578525402054,Long Low RVOL / Short High RVOL
2024-06-22,1719.031778736622,-0.009502525844252485,110246.94320660921,-0.9844074427032861,Long Low RVOL / Short High RVOL
2024-06-23,1720.0321942729897,0.0005819645388422945,110246.94320660921,-0.9843983683878694,Long Low RVOL / Short High RVOL
2024-06-24,1710.5045812990622,-0.005539206187913592,110246.94320660921,-0.984484789042237,Long Low RVOL / Short High RVOL
2024-06-25,1687.2261469350615,-0.013609103780547471,110246.94320660921,-0.9846959371583383,Long Low RVOL / Short High RVOL
2024-06-26,1697.5608720056123,0.006125275553205745,110246.94320660921,-0.9846021955563494,Long Low RVOL / Short High RVOL
2024-06-27,1705.5384448585078,0.004699432570845152,110246.94320660921,-0.9845298346126274,Long Low RVOL / Short High RVOL
2024-06-28,1705.9081560708737,0.00021677096372729743,110246.94320660921,-0.9845264811299674,Long Low RVOL / Short High RVOL
2024-06-29,1686.0129090654978,-0.011662554595670338,110246.94320660921,-0.9847069418885763,Long Low RVOL / Short High RVOL
2024-06-30,1715.444096059615,0.017456086389296965,110246.94320660921,-0.9844399849450268,Long Low RVOL / Short High RVOL
2024-07-01,1653.161002379811,-0.03630727099931075,110246.94320660921,-0.985004926628381,Long Low RVOL / Short High RVOL
2024-07-02,1664.0379576662565,0.006579489396850935,110246.94320660921,-0.9849062667021276,Long Low RVOL / Short High RVOL
2024-07-03,1688.1448050421682,0.014486957623082386,110246.94320660921,-0.9846876044274671,Long Low RVOL / Short High RVOL
2024-07-04,1688.289247156094,8.556263271630726e-05,110246.94320660921,-0.9846862942585888,Long Low RVOL / Short High RVOL
2024-07-05,1660.5154627554703,-0.016450844810750542,110246.94320660921,-0.9849382176552182,Long Low RVOL / Short High RVOL
2024-07-06,1551.547324337265,-0.06562307961732716,110246.94320660921,-0.9859266181972086,Long Low RVOL / Short High RVOL
2024-07-07,1575.4902357211383,0.015431634606505096,110246.94320660921,-0.9857094429115502,Long Low RVOL / Short High RVOL
2024-07-08,1535.4570981327895,-0.02540995601285001,110246.94320660921,-0.9860725653385668,Long Low RVOL / Short High RVOL
2024-07-09,1486.5709702730096,-0.03183815941144075,110246.94320660921,-0.9865159892235099,Long Low RVOL / Short High RVOL
2024-07-10,1514.4854016791417,0.018777732085677457,110246.94320660921,-0.9862627900817087,Long Low RVOL / Short High RVOL
2024-07-11,1517.913180651484,0.002263329160216321,110246.94320660921,-0.9862316982539205,Long Low RVOL / Short High RVOL
2024-07-12,1537.4524308233167,0.012872442522336103,110246.94320660921,-0.9860544665810639,Long Low RVOL / Short High RVOL
2024-07-13,1495.0411496037377,-0.027585426624788245,110246.94320660921,-0.9864391600699355,Long Low RVOL / Short High RVOL
2024-07-14,1507.6730397028405,0.008449192252969695,110246.94320660921,-0.9863245819262546,Long Low RVOL / Short High RVOL
2024-07-15,1543.834396582369,0.023984879962207106,110246.94320660921,-0.9859965786653229,Long Low RVOL / Short High RVOL
2024-07-16,1527.1357272483215,-0.010816360466520125,110246.94320660921,-0.9861480447182434,Long Low RVOL / Short High RVOL
2024-07-17,1510.2744055302394,-0.011041141541795918,110246.94320660921,-0.9863009861171398,Long Low RVOL / Short High RVOL
2024-07-18,1537.9452962475732,0.01832176365831928,110246.94320660921,-0.9860499960224259,Long Low RVOL / Short High RVOL
2024-07-19,1532.6658196014052,-0.003432811725520568,110246.94320660921,-0.9860978837596514,Long Low RVOL / Short High RVOL
2024-07-20,1531.5810777050876,-0.0007077484748760909,110246.94320660921,-0.9861077229612178,Long Low RVOL / Short High RVOL
