date,symbol,market_cap
2024-05-16,ZEC/USD,386653404.0
2024-05-17,ZEC/USD,385183859.8125
2024-05-18,ZEC/USD,384857294.4375
2024-05-19,ZEC/USD,379958813.8125
2024-05-20,ZEC/USD,408696566.8125
2024-05-21,ZEC/USD,401348845.875
2024-05-22,ZEC/USD,402981672.75
2024-05-23,ZEC/USD,413595047.4375
2024-05-24,ZEC/USD,452293044.375
2024-05-25,ZEC/USD,439067146.6875
2024-05-26,ZEC/USD,432372556.5
2024-05-27,ZEC/USD,440373408.1875
2024-05-28,ZEC/USD,433842100.6875
2024-05-29,ZEC/USD,437924167.875
2024-05-30,ZEC/USD,435964775.625
2024-05-31,ZEC/USD,439720277.4375
2024-06-01,ZEC/USD,441353104.3125
2024-06-02,ZEC/USD,429923316.1875
2024-06-03,ZEC/USD,416207570.4375
2024-06-04,ZEC/USD,450007086.75
2024-06-05,ZEC/USD,432699121.875
2024-06-06,ZEC/USD,437597602.5
2024-06-07,ZEC/USD,406410609.1875
2024-06-08,ZEC/USD,375550181.25
2024-06-09,ZEC/USD,387633100.125
2024-06-10,ZEC/USD,385183859.8125
2024-06-11,ZEC/USD,372447810.1875
2024-06-12,ZEC/USD,384857294.4375
2024-06-13,ZEC/USD,371794679.4375
2024-06-14,ZEC/USD,371141548.6875
2024-06-15,ZEC/USD,369672004.5
2024-06-16,ZEC/USD,373427506.3125
2024-06-17,ZEC/USD,355139845.3125
2024-06-18,ZEC/USD,335056074.75
2024-06-19,ZEC/USD,327708353.8125
2024-06-20,ZEC/USD,326891940.375
2024-06-21,ZEC/USD,327871636.5
2024-06-22,ZEC/USD,326402092.3125
2024-06-23,ZEC/USD,319380936.75
2024-06-24,ZEC/USD,323463003.9375
2024-06-25,ZEC/USD,329177898.0
2024-06-26,ZEC/USD,325422396.1875
2024-06-27,ZEC/USD,340444403.4375
2024-06-28,ZEC/USD,336688901.625
2024-06-29,ZEC/USD,330157594.125
2024-06-30,ZEC/USD,341750664.9375
2024-07-01,ZEC/USD,338811576.5625
2024-07-02,ZEC/USD,339138141.9375
2024-07-03,ZEC/USD,339138141.9375
2024-07-04,ZEC/USD,299787014.25
2024-07-05,ZEC/USD,299133883.5
2024-07-06,ZEC/USD,324769265.4375
2024-07-07,ZEC/USD,305501908.3125
2024-07-08,ZEC/USD,334892792.0625
2024-07-09,ZEC/USD,368855591.0625
2024-07-10,ZEC/USD,382734619.5
2024-07-11,ZEC/USD,395470669.125
2024-07-12,ZEC/USD,393021428.8125
2024-07-13,ZEC/USD,437760885.1875
2024-07-14,ZEC/USD,478418274.375
2024-07-15,ZEC/USD,460783744.125
2024-07-16,ZEC/USD,496216087.3125
2024-07-17,ZEC/USD,507156027.375
2024-07-18,ZEC/USD,502257546.75
2024-07-19,ZEC/USD,482500341.5625
2024-07-20,ZEC/USD,483480037.6875
2024-07-21,ZEC/USD,522994448.0625
2024-07-22,ZEC/USD,495399673.875
2024-07-23,ZEC/USD,484786299.1875
2024-07-24,ZEC/USD,491480889.375
2024-07-25,ZEC/USD,492950433.5625
2024-07-26,ZEC/USD,530668734.375
2024-07-27,ZEC/USD,518095967.4375
2024-07-28,ZEC/USD,522178034.625
2024-07-29,ZEC/USD,537036759.1875
2024-07-30,ZEC/USD,524627274.93750006
2024-07-31,ZEC/USD,549446243.4375
2024-08-01,ZEC/USD,529525755.5625
2024-08-02,ZEC/USD,532464843.9375
2024-08-03,ZEC/USD,519728794.3125
2024-08-04,ZEC/USD,502257546.75
2024-08-05,ZEC/USD,491807454.75
2024-08-06,ZEC/USD,519565511.625
2024-08-07,ZEC/USD,528709342.12500006
2024-08-08,ZEC/USD,584878586.625
2024-08-09,ZEC/USD,668642605.3125
2024-08-10,ZEC/USD,675827043.5625
2024-08-11,ZEC/USD,670438714.875
2024-08-12,ZEC/USD,710279690.625
2024-08-13,ZEC/USD,703911665.8125
2024-08-14,ZEC/USD,689542789.3125
2024-08-15,ZEC/USD,699666315.9375
2024-08-16,ZEC/USD,691992029.625
2024-08-17,ZEC/USD,713545344.375
2024-08-18,ZEC/USD,698196771.75
2024-08-19,ZEC/USD,685134156.75
2024-08-20,ZEC/USD,678113001.1875
2024-08-21,ZEC/USD,676970022.375
2024-08-22,ZEC/USD,676480174.3125
2024-08-23,ZEC/USD,693298291.125
2024-08-24,ZEC/USD,702278838.9375
2024-08-25,ZEC/USD,650518227.0
2024-08-26,ZEC/USD,598594332.375
2024-08-27,ZEC/USD,578673844.5
2024-08-28,ZEC/USD,547323568.5
2024-08-29,ZEC/USD,542751653.25
2024-08-30,ZEC/USD,538996151.4375
2024-08-31,ZEC/USD,525117122.99999994
2024-09-01,ZEC/USD,480214383.9375
2024-09-02,ZEC/USD,482173776.1875
2024-09-03,ZEC/USD,469274443.875
2024-09-04,ZEC/USD,483153472.3125
2024-09-05,ZEC/USD,472050249.5625
2024-09-06,ZEC/USD,441026538.9375
2024-09-07,ZEC/USD,453762588.5625
2024-09-08,ZEC/USD,452782892.4375
2024-09-09,ZEC/USD,480051101.25
2024-09-10,ZEC/USD,503073960.1875
2024-09-11,ZEC/USD,483643320.375
2024-09-12,ZEC/USD,480214383.9375
2024-09-13,ZEC/USD,498828610.3125
2024-09-14,ZEC/USD,499808306.4375
2024-09-15,ZEC/USD,479071405.125
2024-09-16,ZEC/USD,474826055.25
2024-09-17,ZEC/USD,486745691.4375
2024-09-18,ZEC/USD,500298154.5
2024-09-19,ZEC/USD,515810009.8125
2024-09-20,ZEC/USD,510748246.5
2024-09-21,ZEC/USD,511564659.9375
2024-09-22,ZEC/USD,493440281.625
2024-09-23,ZEC/USD,483643320.375
2024-09-24,ZEC/USD,479397970.5
2024-09-25,ZEC/USD,462906419.0625
2024-09-26,ZEC/USD,493276998.9375
2024-09-27,ZEC/USD,496379370.0
2024-09-28,ZEC/USD,481683928.125
2024-09-29,ZEC/USD,474826055.25
2024-09-30,ZEC/USD,453599305.875
2024-10-01,ZEC/USD,435148362.1875
2024-10-02,ZEC/USD,423228726.0
2024-10-03,ZEC/USD,418983376.125
2024-10-04,ZEC/USD,438087450.5625
2024-10-05,ZEC/USD,447067998.375
2024-10-06,ZEC/USD,478254991.6875
2024-10-07,ZEC/USD,474826055.25
2024-10-08,ZEC/USD,473683076.4375
2024-10-09,ZEC/USD,475642468.6875
2024-10-10,ZEC/USD,552222049.125
2024-10-11,ZEC/USD,592389590.25
2024-10-12,ZEC/USD,563651837.25
2024-10-13,ZEC/USD,577530865.6875
2024-10-14,ZEC/USD,590920046.0625
2024-10-15,ZEC/USD,610677251.25
2024-10-16,ZEC/USD,603656095.6875
2024-10-17,ZEC/USD,590756763.375
2024-10-18,ZEC/USD,584715303.9375
2024-10-19,ZEC/USD,605452205.25
2024-10-20,ZEC/USD,602186551.5
2024-10-21,ZEC/USD,610677251.25
2024-10-22,ZEC/USD,618678102.9375
2024-10-23,ZEC/USD,617698406.8125
2024-10-24,ZEC/USD,607248314.8125
2024-10-25,ZEC/USD,586184848.125
2024-10-26,ZEC/USD,563978402.625
2024-10-27,ZEC/USD,625209410.4375
2024-10-28,ZEC/USD,625372693.125
2024-10-29,ZEC/USD,628638346.875
2024-10-30,ZEC/USD,627658650.75
2024-10-31,ZEC/USD,600553724.625
2024-11-01,ZEC/USD,620964060.5625
2024-11-02,ZEC/USD,602186551.5
2024-11-03,ZEC/USD,607901445.5625
2024-11-04,ZEC/USD,602023268.8125
2024-11-05,ZEC/USD,624229714.3125
2024-11-06,ZEC/USD,706197623.4375
2024-11-07,ZEC/USD,718607107.6875
2024-11-08,ZEC/USD,753386320.125
2024-11-09,ZEC/USD,751263645.1875
2024-11-10,ZEC/USD,742283097.375
2024-11-11,ZEC/USD,737221334.0625
2024-11-12,ZEC/USD,683827895.25
2024-11-13,ZEC/USD,630761021.8125
2024-11-14,ZEC/USD,600717007.3125
2024-11-15,ZEC/USD,628638346.875
2024-11-16,ZEC/USD,734935376.4375
2024-11-17,ZEC/USD,727097807.4375
2024-11-18,ZEC/USD,732649418.8125
2024-11-19,ZEC/USD,698033489.0625
2024-11-20,ZEC/USD,678276283.875
2024-11-21,ZEC/USD,742283097.375
2024-11-22,ZEC/USD,748651122.1875
2024-11-23,ZEC/USD,797472645.75
2024-11-24,ZEC/USD,859520067.0
2024-11-25,ZEC/USD,780491246.25
2024-11-26,ZEC/USD,836823773.4375
2024-11-27,ZEC/USD,922710467.0625
2024-11-28,ZEC/USD,909484569.375
2024-11-29,ZEC/USD,889564081.5
2024-11-30,ZEC/USD,967939771.5
2024-12-01,ZEC/USD,980512538.4375
2024-12-02,ZEC/USD,1220538089.0625
2024-12-03,ZEC/USD,1196372251.3125
2024-12-04,ZEC/USD,1138243614.5625
2024-12-05,ZEC/USD,1156367992.875
2024-12-06,ZEC/USD,1149183554.625
2024-12-07,ZEC/USD,1148040575.8125
2024-12-08,ZEC/USD,1213680216.1875
2024-12-09,ZEC/USD,961571746.6875
2024-12-10,ZEC/USD,958959223.6875
2024-12-11,ZEC/USD,1038804457.875
2024-12-12,ZEC/USD,971205425.25
2024-12-13,ZEC/USD,979696125.0
2024-12-14,ZEC/USD,953244329.625
2024-12-15,ZEC/USD,963367856.25
2024-12-16,ZEC/USD,921567488.25
2024-12-17,ZEC/USD,901973565.75
2024-12-18,ZEC/USD,826700246.8125
2024-12-19,ZEC/USD,788818663.3125
2024-12-20,ZEC/USD,889400798.8125
2024-12-21,ZEC/USD,877317879.9375
2024-12-22,ZEC/USD,954713873.8125
2024-12-23,ZEC/USD,1071950843.4375001
2024-12-24,ZEC/USD,1130079480.1875
2024-12-25,ZEC/USD,1199637905.0625
2024-12-26,ZEC/USD,1122731759.25
2024-12-27,ZEC/USD,1012026097.125
2024-12-28,ZEC/USD,1023292602.5625
2024-12-29,ZEC/USD,987207128.625
2024-12-30,ZEC/USD,947039587.5
2024-12-31,ZEC/USD,917485421.0625
2025-01-01,ZEC/USD,948509131.6875
2025-01-02,ZEC/USD,969735881.0625
2025-01-03,ZEC/USD,993411870.75
2025-01-04,ZEC/USD,967939771.5
2025-01-05,ZEC/USD,954713873.8125
2025-01-06,ZEC/USD,987043845.9375
2025-01-07,ZEC/USD,853152042.1875
2025-01-08,ZEC/USD,820985352.75
2025-01-09,ZEC/USD,768081762.0
2025-01-10,ZEC/USD,788165532.5625
2025-01-11,ZEC/USD,792737447.8125
2025-01-12,ZEC/USD,784573313.4375
2025-01-13,ZEC/USD,789798359.4375
2025-01-14,ZEC/USD,835190946.5625
2025-01-15,ZEC/USD,903606392.625
2025-01-16,ZEC/USD,881889795.1875
2025-01-17,ZEC/USD,896748519.75
2025-01-18,ZEC/USD,849069975.0
2025-01-19,ZEC/USD,765632521.6875
2025-01-20,ZEC/USD,774776352.1875
2025-01-21,ZEC/USD,802371126.375
2025-01-22,ZEC/USD,792247599.75
2025-01-23,ZEC/USD,794696840.0625
2025-01-24,ZEC/USD,754202733.5625
2025-01-25,ZEC/USD,757468387.3125
2025-01-26,ZEC/USD,730690026.5625
2025-01-27,ZEC/USD,704564796.5625
2025-01-28,ZEC/USD,681052089.5625
2025-01-29,ZEC/USD,692645160.375
2025-01-30,ZEC/USD,716810998.125
2025-01-31,ZEC/USD,703748383.125
2025-02-01,ZEC/USD,639741569.625
2025-02-02,ZEC/USD,542751653.25
2025-02-03,ZEC/USD,579326975.25
2025-02-04,ZEC/USD,524463992.24999994
2025-02-05,ZEC/USD,524300709.5625
2025-02-06,ZEC/USD,486908974.125
2025-02-07,ZEC/USD,490501193.25
2025-02-08,ZEC/USD,521361621.1875
2025-02-09,ZEC/USD,530668734.375
2025-02-10,ZEC/USD,530342168.99999994
2025-02-11,ZEC/USD,539322716.8125
2025-02-12,ZEC/USD,533117974.6875
2025-02-13,ZEC/USD,529689038.24999994
2025-02-14,ZEC/USD,539159434.125
2025-02-15,ZEC/USD,525933536.4375
2025-02-16,ZEC/USD,556793964.375
2025-02-17,ZEC/USD,595002113.25
2025-02-18,ZEC/USD,552222049.125
2025-02-19,ZEC/USD,591409894.125
2025-02-20,ZEC/USD,597941201.625
2025-02-21,ZEC/USD,572632385.0625
2025-02-22,ZEC/USD,584878586.625
2025-02-23,ZEC/USD,585205152.0
2025-02-24,ZEC/USD,538343020.6875
2025-02-25,ZEC/USD,545690741.625
2025-02-26,ZEC/USD,588144240.375
2025-02-27,ZEC/USD,597451353.5625
2025-02-28,ZEC/USD,613616339.625
2025-03-01,ZEC/USD,617371841.4375
2025-03-02,ZEC/USD,673541085.9375
2025-03-03,ZEC/USD,593206003.6875
2025-03-04,ZEC/USD,571815971.625
2025-03-05,ZEC/USD,593369286.375
2025-03-06,ZEC/USD,556630681.6875
2025-03-07,ZEC/USD,537526607.25
2025-03-08,ZEC/USD,532628126.62499994
2025-03-09,ZEC/USD,488378518.3125
2025-03-10,ZEC/USD,476458882.125
2025-03-11,ZEC/USD,493113716.25
2025-03-12,ZEC/USD,493440281.625
2025-03-13,ZEC/USD,505359917.8125
2025-03-14,ZEC/USD,527566363.31250006
2025-03-15,ZEC/USD,527076515.25
2025-03-16,ZEC/USD,535240649.625
2025-03-17,ZEC/USD,559406487.375
2025-03-18,ZEC/USD,540792261.0
2025-03-19,ZEC/USD,559243204.6875
2025-03-20,ZEC/USD,552875179.875
2025-03-21,ZEC/USD,503727090.9375
2025-03-22,ZEC/USD,507319310.0625
2025-03-23,ZEC/USD,506502896.625
2025-03-24,ZEC/USD,529035907.5
2025-03-25,ZEC/USD,596634940.125
2025-03-26,ZEC/USD,635332937.0625
2025-03-27,ZEC/USD,607248314.8125
2025-03-28,ZEC/USD,602839682.25
2025-03-29,ZEC/USD,593369286.375
2025-03-30,ZEC/USD,612799926.1875
2025-03-31,ZEC/USD,644476767.5625
2025-04-01,ZEC/USD,671418411.0
2025-04-02,ZEC/USD,640394700.375
2025-04-03,ZEC/USD,644803332.9375
2025-04-04,ZEC/USD,653130750.0
2025-04-05,ZEC/USD,630597739.125
2025-04-06,ZEC/USD,598431049.6875
2025-04-07,ZEC/USD,587817675.0
2025-04-08,ZEC/USD,634679806.3125
2025-04-09,ZEC/USD,624719562.375
2025-04-10,ZEC/USD,645129898.3125
2025-04-11,ZEC/USD,616718710.6875
2025-04-12,ZEC/USD,622107039.375
2025-04-13,ZEC/USD,603492813.0
2025-04-14,ZEC/USD,510911529.1875
2025-04-15,ZEC/USD,502094264.0625
2025-04-16,ZEC/USD,506666179.3125
2025-04-17,ZEC/USD,501441133.3125
2025-04-18,ZEC/USD,504380221.6875
2025-04-19,ZEC/USD,517606119.375
2025-04-20,ZEC/USD,506666179.3125
2025-04-21,ZEC/USD,509768550.375
2025-04-22,ZEC/USD,540628978.3125
2025-04-23,ZEC/USD,559243204.6875
2025-04-24,ZEC/USD,559569770.0625
2025-04-25,ZEC/USD,558100225.875
2025-04-26,ZEC/USD,546670437.75
2025-04-27,ZEC/USD,531485147.81249994
2025-04-28,ZEC/USD,580796519.4375
2025-04-29,ZEC/USD,565284664.125
2025-04-30,ZEC/USD,588797371.125
2025-05-01,ZEC/USD,611330382.0
2025-05-02,ZEC/USD,591736459.5
2025-05-03,ZEC/USD,585041869.3125
2025-05-04,ZEC/USD,581612932.875
2025-05-05,ZEC/USD,596145092.0625
2025-05-06,ZEC/USD,619331233.6875
2025-05-07,ZEC/USD,659498774.8125
2025-05-08,ZEC/USD,684154460.625
2025-05-09,ZEC/USD,683338047.1875
2025-05-10,ZEC/USD,710769538.6875
2025-05-11,ZEC/USD,736731486.0
2025-05-12,ZEC/USD,726281394.0
2025-05-13,ZEC/USD,713871909.75
2025-05-14,ZEC/USD,685950570.1875
2025-05-15,ZEC/USD,684481026.0
2025-05-16,ZEC/USD,660968319.0
2025-05-17,ZEC/USD,660968319.0
2025-05-18,ZEC/USD,671908259.0625
2025-05-19,ZEC/USD,663580842.0
2025-05-20,ZEC/USD,671908259.0625
2025-05-21,ZEC/USD,699666315.9375
2025-05-22,ZEC/USD,798289059.1875
2025-05-23,ZEC/USD,767428631.25
2025-05-24,ZEC/USD,807759455.0625
2025-05-25,ZEC/USD,891033625.6875
2025-05-26,ZEC/USD,886788275.8125
2025-05-27,ZEC/USD,847110582.75
2025-05-28,ZEC/USD,870296724.375
2025-05-29,ZEC/USD,870296724.375
2025-05-30,ZEC/USD,774123221.4375
2025-05-31,ZEC/USD,818862677.8125
2025-06-01,ZEC/USD,866704505.25
2025-06-02,ZEC/USD,881726512.5
2025-06-03,ZEC/USD,888257820.0
2025-06-04,ZEC/USD,821965048.875
2025-06-05,ZEC/USD,779021702.0625
2025-06-06,ZEC/USD,784736596.125
2025-06-07,ZEC/USD,820005656.625
2025-06-08,ZEC/USD,796492949.625
2025-06-09,ZEC/USD,842701950.1875
2025-06-10,ZEC/USD,845804321.25
2025-06-11,ZEC/USD,816086872.125
2025-06-12,ZEC/USD,783756900.0
2025-06-13,ZEC/USD,737711182.125
2025-06-14,ZEC/USD,719423521.125
2025-06-15,ZEC/USD,708483581.0625
2025-06-16,ZEC/USD,703258535.0625
2025-06-17,ZEC/USD,671908259.0625
2025-06-18,ZEC/USD,686766983.625
2025-06-19,ZEC/USD,680072393.4375
2025-06-20,ZEC/USD,658192513.3125
2025-06-21,ZEC/USD,646272877.125
2025-06-22,ZEC/USD,622923452.8125
2025-06-23,ZEC/USD,679255980.0
2025-06-24,ZEC/USD,698360054.4375
2025-06-25,ZEC/USD,675990326.25
2025-06-26,ZEC/USD,638435308.125
2025-06-27,ZEC/USD,629781325.6875
2025-06-28,ZEC/USD,636312633.1875
2025-06-29,ZEC/USD,654110446.125
2025-06-30,ZEC/USD,623413300.875
2025-07-01,ZEC/USD,602839682.25
2025-07-02,ZEC/USD,635496219.75
2025-07-03,ZEC/USD,667989474.5625
2025-07-04,ZEC/USD,655416707.625
2025-07-05,ZEC/USD,637618894.6875
2025-07-06,ZEC/USD,642190809.9375
2025-07-07,ZEC/USD,632557131.375
2025-07-08,ZEC/USD,713055496.3125
2025-07-09,ZEC/USD,670438714.875
2025-07-10,ZEC/USD,685787287.5
2025-07-11,ZEC/USD,687093549.0
2025-07-12,ZEC/USD,691665464.25
2025-07-13,ZEC/USD,691502181.5625
2025-07-14,ZEC/USD,703585100.4375
2025-07-15,ZEC/USD,715668019.3125
2025-07-16,ZEC/USD,720893065.3125
2025-07-17,ZEC/USD,744079206.9375
2025-07-18,ZEC/USD,720566499.9375
2025-07-19,ZEC/USD,731179874.625
2025-07-20,ZEC/USD,733139266.875
2025-07-21,ZEC/USD,726444676.6875
2025-07-22,ZEC/USD,719913369.1875
2025-07-23,ZEC/USD,674030934.0
2025-07-24,ZEC/USD,656559686.4375
2025-07-25,ZEC/USD,665540234.25
2025-07-26,ZEC/USD,672234824.4375
2025-07-27,ZEC/USD,682031785.6875
2025-07-28,ZEC/USD,660968319.0
2025-07-29,ZEC/USD,660315188.25
2025-07-30,ZEC/USD,626842237.3125
2025-07-31,ZEC/USD,602513116.875
2025-08-01,ZEC/USD,585695000.0625
2025-08-02,ZEC/USD,574918342.6875
2025-08-03,ZEC/USD,590756763.375
2025-08-04,ZEC/USD,606105336.0
2025-08-05,ZEC/USD,579000409.875
2025-08-06,ZEC/USD,589287219.1875
2025-08-07,ZEC/USD,620474212.5
2025-08-08,ZEC/USD,631087587.1875
2025-08-09,ZEC/USD,646272877.125
2025-08-10,ZEC/USD,644640050.25
2025-08-11,ZEC/USD,600390441.9375
2025-08-12,ZEC/USD,644313484.875
2025-08-13,ZEC/USD,640557983.0625
2025-08-14,ZEC/USD,598757615.0625
2025-08-15,ZEC/USD,595328678.625
2025-08-16,ZEC/USD,598920897.75
2025-08-17,ZEC/USD,604472509.125
2025-08-18,ZEC/USD,577041017.625
2025-08-19,ZEC/USD,570509710.125
2025-08-20,ZEC/USD,638925156.1875
2025-08-21,ZEC/USD,708646863.75
2025-08-22,ZEC/USD,717464128.875
2025-08-23,ZEC/USD,732649418.8125
2025-08-24,ZEC/USD,696563944.875
2025-08-25,ZEC/USD,649701813.5625
2025-08-26,ZEC/USD,700156164.0
2025-08-27,ZEC/USD,691992029.625
2025-08-28,ZEC/USD,694441269.9375
2025-08-29,ZEC/USD,653130750.0
2025-08-30,ZEC/USD,654437011.5
2025-08-31,ZEC/USD,665540234.25
2025-09-01,ZEC/USD,662274580.5
2025-09-02,ZEC/USD,679092697.3125
2025-09-03,ZEC/USD,680888806.875
2025-09-04,ZEC/USD,667499626.5
2025-09-05,ZEC/USD,677133305.0625
2025-09-06,ZEC/USD,780327963.5625
2025-09-07,ZEC/USD,791104620.9375
2025-09-08,ZEC/USD,828006508.3125
2025-09-09,ZEC/USD,788328815.25
2025-09-10,ZEC/USD,783267051.9375
2025-09-11,ZEC/USD,783430334.625
2025-09-12,ZEC/USD,815923589.4375
2025-09-13,ZEC/USD,863438851.5
2025-09-14,ZEC/USD,823924441.125
2025-09-15,ZEC/USD,817066568.25
2025-09-16,ZEC/USD,840252709.875
2025-09-17,ZEC/USD,837476904.1875
2025-09-18,ZEC/USD,824414289.1875
2025-09-19,ZEC/USD,802207843.6875
2025-09-20,ZEC/USD,830619031.3125
2025-09-21,ZEC/USD,846947300.0625
2025-09-22,ZEC/USD,796492949.625
2025-09-23,ZEC/USD,898054781.25
2025-09-24,ZEC/USD,960265485.1875
2025-09-25,ZEC/USD,891360191.0625
2025-09-26,ZEC/USD,950305241.25
2025-09-27,ZEC/USD,909974417.4375
2025-09-28,ZEC/USD,1023619167.9375
2025-09-29,ZEC/USD,1177594742.25
2025-09-30,ZEC/USD,1210414562.4375
2025-10-01,ZEC/USD,1972454865.0
2025-10-02,ZEC/USD,2144391534.9375002
2025-10-03,ZEC/USD,2082670679.0625
2025-10-04,ZEC/USD,2552761536.375
2025-10-05,ZEC/USD,2702328478.125
2025-10-06,ZEC/USD,2550149013.375
2025-10-07,ZEC/USD,2079241742.625
2025-10-08,ZEC/USD,2897288007.0
2025-10-09,ZEC/USD,3484452551.25
2025-10-10,ZEC/USD,3898047598.6875
2025-10-11,ZEC/USD,4761323167.5
2025-10-12,ZEC/USD,4249105376.8125005
2025-10-13,ZEC/USD,4078311685.6875
2025-10-14,ZEC/USD,4052513021.0625
2025-10-15,ZEC/USD,3758114335.5
2025-10-16,ZEC/USD,3344029440.0
2025-10-17,ZEC/USD,3557439912.5625
2025-10-18,ZEC/USD,3620467029.9375
2025-10-19,ZEC/USD,3856410513.375
2025-10-20,ZEC/USD,4386426117.0
2025-10-21,ZEC/USD,4290252614.0625
2025-10-22,ZEC/USD,3902619513.9375
2025-10-23,ZEC/USD,3982628030.8125
2025-10-24,ZEC/USD,4305274621.3125
2021-09-16,ZEN/USD,1085966297.8125
2021-09-17,ZEN/USD,992240538.75
2021-09-18,ZEN/USD,1011346582.5
2021-09-19,ZEN/USD,981732214.6875
2021-09-20,ZEN/USD,806805769.6875
2021-09-21,ZEN/USD,730169305.3125001
2021-09-22,ZEN/USD,837800018.4375001
2021-09-23,ZEN/USD,832174350.0000001
2021-09-24,ZEN/USD,721147006.875
2021-09-25,ZEN/USD,719342547.1875
2021-09-26,ZEN/USD,697582886.25
2021-09-27,ZEN/USD,691638783.75
2021-09-28,ZEN/USD,669985267.5
2021-09-29,ZEN/USD,690895770.9375
2021-09-30,ZEN/USD,734308948.1250001
2021-10-01,ZEN/USD,800967811.8749999
2021-10-02,ZEN/USD,799800220.3124999
2021-10-03,ZEN/USD,827291694.375
2021-10-04,ZEN/USD,797252747.8125
2021-10-05,ZEN/USD,829414588.125
2021-10-06,ZEN/USD,840029056.875
2021-10-07,ZEN/USD,833660375.6250001
2021-10-08,ZEN/USD,829839166.8750001
2021-10-09,ZEN/USD,847034606.25
2021-10-10,ZEN/USD,790247198.4375
2021-10-11,ZEN/USD,791520934.6874999
2021-10-12,ZEN/USD,770610431.2499999
2021-10-13,ZEN/USD,778040559.375
2021-10-14,ZEN/USD,826867115.6250001
2021-10-15,ZEN/USD,834191099.0625
2021-10-16,ZEN/USD,836844716.25
2021-10-17,ZEN/USD,843107252.8125001
2021-10-18,ZEN/USD,838436886.5625
2021-10-19,ZEN/USD,824956511.25
2021-10-20,ZEN/USD,878347289.0625
2021-10-21,ZEN/USD,915497929.6875
2021-10-22,ZEN/USD,927492279.375
2021-10-23,ZEN/USD,945218442.1875
2021-10-24,ZEN/USD,968570273.4375
2021-10-25,ZEN/USD,951799412.8125
2021-10-26,ZEN/USD,904034303.4375
2021-10-27,ZEN/USD,787062857.8125001
2021-10-28,ZEN/USD,808822518.75
2020-01-05,ZRX/USD,112421881.57928468
2020-01-06,ZRX/USD,118748366.31571001
2020-01-07,ZRX/USD,113651880.28365323
2020-01-08,ZRX/USD,128491044.01385081
2020-01-09,ZRX/USD,124607632.87106562
2020-01-10,ZRX/USD,122270333.1217815
2020-01-11,ZRX/USD,125160678.97155565
2020-01-12,ZRX/USD,131442436.48236756
2020-01-13,ZRX/USD,126811959.787445
2020-01-14,ZRX/USD,143898968.81569988
2020-01-15,ZRX/USD,148343887.9665236
2020-01-16,ZRX/USD,150412824.36212727
2020-01-17,ZRX/USD,151710518.32688367
2020-01-18,ZRX/USD,147221476.37241432
2020-01-19,ZRX/USD,141104121.63683003
2020-01-20,ZRX/USD,140472500.68053266
2020-01-21,ZRX/USD,146366219.28804994
2020-01-22,ZRX/USD,145908671.8584642
2020-01-23,ZRX/USD,137157246.18743122
2020-01-24,ZRX/USD,136868332.48684737
2020-01-25,ZRX/USD,134693017.82491988
2020-01-26,ZRX/USD,139448005.44519868
2020-01-27,ZRX/USD,139337396.22510067
2020-01-28,ZRX/USD,140268206.05543363
2020-01-29,ZRX/USD,136312264.27651858
2020-01-30,ZRX/USD,141025546.7810227
2020-01-31,ZRX/USD,137372420.40794975
2020-02-01,ZRX/USD,139953302.21023658
2020-02-02,ZRX/USD,144769940.8712257
2020-02-03,ZRX/USD,142280931.2080367
2020-02-04,ZRX/USD,153094040.21106037
2020-02-05,ZRX/USD,155343094.35305318
2020-02-06,ZRX/USD,168640377.6435239
2020-02-07,ZRX/USD,167510712.98580164
2020-02-08,ZRX/USD,165015659.1029351
2020-02-09,ZRX/USD,178592789.76447347
2020-02-10,ZRX/USD,171520448.31984627
2020-02-11,ZRX/USD,183002048.0192
2020-02-12,ZRX/USD,188308872.89603332
2020-02-13,ZRX/USD,193415029.6795741
2020-02-14,ZRX/USD,209864373.53185412
2020-02-15,ZRX/USD,192825113.83905137
2020-02-16,ZRX/USD,180535401.96881768
2020-02-17,ZRX/USD,175977455.910025
2020-02-18,ZRX/USD,186530663.46691674
2020-02-19,ZRX/USD,170265063.8928323
2020-02-20,ZRX/USD,168687522.55700827
2020-02-21,ZRX/USD,173709060.26506424
2020-02-22,ZRX/USD,169500470.10363027
2020-02-23,ZRX/USD,174762567.75485018
2020-02-24,ZRX/USD,162781715.51013604
2020-02-25,ZRX/USD,152521048.18563464
2020-02-26,ZRX/USD,141241325.42350897
2020-02-27,ZRX/USD,146959761.66037914
2020-02-28,ZRX/USD,144717356.1600316
2020-02-29,ZRX/USD,138922158.33325732
2020-03-01,ZRX/USD,139281184.98210004
2020-03-02,ZRX/USD,151108514.04700598
2020-03-03,ZRX/USD,154045400.38829678
2020-03-04,ZRX/USD,158785277.45938185
2020-03-05,ZRX/USD,166618586.1614046
2020-03-06,ZRX/USD,171654629.9966865
2020-03-07,ZRX/USD,159108643.2121274
2020-03-08,ZRX/USD,136074122.0212256
2020-03-09,ZRX/USD,135306506.1221848
2020-03-10,ZRX/USD,144221730.14647767
2020-03-11,ZRX/USD,137259997.9219485
2020-03-12,ZRX/USD,94637974.0222156
2020-03-13,ZRX/USD,102716073.62117657
2020-03-14,ZRX/USD,95689668.2460983
2020-03-15,ZRX/USD,95288936.48148091
2020-03-16,ZRX/USD,83642934.00689957
