coin_symbol,symbol,date,timestamp,oi_open,oi_high,oi_low,oi_close
ACE,ACEUSDT_PERP.A,2025-10-22,1761091200,1243279.382945,1262798.3958949998,1228992.970815,1259479.730465
ACE,ACEUSDT_PERP.A,2025-10-23,1761177600,1336049.0110179998,1346128.6033799998,1310390.3369059998,1335466.953024
ACE,ACEUSDT_PERP.A,2025-10-24,1761264000,1368990.464289,1371867.687971,1305505.5997789998,1339510.49672
ACE,ACEUSDT_PERP.A,2025-10-25,1761350400,1343448.9464,1374136.19669,1336775.01507,1367672.20424
ACE,ACEUSDT_PERP.A,2025-10-26,1761436800,1429150.442992,1574889.735424,1408580.506392,1550866.627424
ACE,ACEUSDT_PERP.A,2025-10-27,1761523200,1556184.436932,1561182.7102110002,1534785.5067270002,1558097.2375500002
ACH,ACHUSDT_PERP.A,2025-10-21,1761004800,2702572.9378440003,2858315.285241,2655124.4109,2805942.090978
ACH,ACHUSDT_PERP.A,2025-10-22,1761091200,2742335.31516,2917856.8155360003,2742201.118768,2889055.3580400003
ACH,ACHUSDT_PERP.A,2025-10-23,1761177600,2986373.93424,3057448.29776,2917908.09232,3010150.97896
ACH,ACHUSDT_PERP.A,2025-10-24,1761264000,3042699.179723,3108276.249624,2993258.949072,3030935.110861
ACH,ACHUSDT_PERP.A,2025-10-25,1761350400,2990184.88388,2998488.679108,2825277.869868,2905218.802512
ACH,ACHUSDT_PERP.A,2025-10-26,1761436800,2960847.799884,2960847.799884,2832691.568197,2847155.706855
ACH,ACHUSDT_PERP.A,2025-10-27,1761523200,2881730.076076,2895737.8065440003,2865122.175848,2881402.38547
ACT,ACTUSDT_PERP.A,2025-10-21,1761004800,1769537.68806,1793142.77094,1694305.77012,1736334.83352
ACT,ACTUSDT_PERP.A,2025-10-22,1761091200,1668305.7153,1689551.6985,1621319.634,1621319.634
ACT,ACTUSDT_PERP.A,2025-10-23,1761177600,1673668.65296,1698322.17483,1582369.19593,1682454.30873
ACT,ACTUSDT_PERP.A,2025-10-24,1761264000,1719465.23112,1828606.3504799998,1712111.3755199998,1824472.1695199998
ACT,ACTUSDT_PERP.A,2025-10-25,1761350400,2002407.5379,2343956.09187,1940239.37736,2300196.62766
ACT,ACTUSDT_PERP.A,2025-10-26,1761436800,2281079.46528,2321609.51088,2117855.65464,2136774.31704
ACT,ACTUSDT_PERP.A,2025-10-27,1761523200,2184998.20892,2299283.85328,2179398.39112,2288180.68212
ACX,ACXUSDT_PERP.A,2025-10-21,1761004800,1924868.9368999999,2012726.5215500002,1918962.8873500002,2010974.87255
ACX,ACXUSDT_PERP.A,2025-10-22,1761091200,1975110.35253,1994767.99212,1965941.49717,1981657.6305600002
ACX,ACXUSDT_PERP.A,2025-10-23,1761177600,1997079.0907200002,1997624.2727700002,1958593.29393,1980095.9686200002
ACX,ACXUSDT_PERP.A,2025-10-24,1761264000,1921483.08924,1986794.2223999999,1881918.29644,1986794.2223999999
ACX,ACXUSDT_PERP.A,2025-10-25,1761350400,1928824.0992,2109353.5626,1928824.0992,2098576.02648
ACX,ACXUSDT_PERP.A,2025-10-26,1761436800,2132978.91216,2134441.8021599995,2018249.5514399998,2027745.9748799999
ACX,ACXUSDT_PERP.A,2025-10-27,1761523200,1986863.99958,2066721.9109200002,1986564.0015000002,2066721.9109200002
ADA,ADAUSD_PERP.A,2025-10-21,1761004800,14052790.0,14847340.0,13997590.0,14390140.0
ADA,ADAUSD_PERP.A,2025-10-22,1761091200,14383020.0,15020690.0,13892760.0,14239460.0
ADA,ADAUSD_PERP.A,2025-10-23,1761177600,14239460.0,14842280.0,14120490.0,14368850.0
ADA,ADAUSD_PERP.A,2025-10-24,1761264000,14369930.0,14496140.0,13856100.0,13994450.0
ADA,ADAUSD_PERP.A,2025-10-25,1761350400,13987250.0,14055540.0,13770810.0,13960700.0
ADA,ADAUSD_PERP.A,2025-10-26,1761436800,13960700.0,14297360.0,13702410.0,13766100.0
ADA,ADAUSD_PERP.A,2025-10-27,1761523200,13769930.0,14510040.0,13699810.0,14463360.0
AERGO,AERGOUSDT_PERP.A,2025-10-21,1761004800,1506098.4748,1506695.7697100001,1446731.54325,1459711.0200200002
AERGO,AERGOUSDT_PERP.A,2025-10-22,1761091200,1423156.4929600002,1446001.29264,1398219.04832,1402023.22032
AERGO,AERGOUSDT_PERP.A,2025-10-23,1761177600,1444210.5165600001,1453402.7289200001,1421491.4328400001,1428138.23922
AERGO,AERGOUSDT_PERP.A,2025-10-24,1761264000,1469302.00263,1513267.0775600001,1465658.34259,1513104.95298
AERGO,AERGOUSDT_PERP.A,2025-10-25,1761350400,1514055.49606,1549039.1564,1510323.07232,1540772.00638
AERGO,AERGOUSDT_PERP.A,2025-10-26,1761436800,1547075.18658,1601891.0014799999,1544924.6043,1575543.0306
AERGO,AERGOUSDT_PERP.A,2025-10-27,1761523200,1578953.2969,1589910.90955,1575583.87922,1587051.13912
AERO,AEROUSDT_PERP.A,2025-10-21,1761004800,7415043.386410001,7465553.289160001,6917337.71144,6917606.44659
AERO,AEROUSDT_PERP.A,2025-10-22,1761091200,6742466.13978,7053583.34036,6738247.536940001,7010409.09198
AERO,AEROUSDT_PERP.A,2025-10-23,1761177600,7223694.6676,7407988.5734,7148143.54528,7252500.85184
AERO,AEROUSDT_PERP.A,2025-10-24,1761264000,7400789.5671999995,7510687.47865,7276956.238050001,7277015.2168000005
AERO,AEROUSDT_PERP.A,2025-10-25,1761350400,8205846.917710001,8992166.41166,7843195.275350001,8955083.71061
AERO,AEROUSDT_PERP.A,2025-10-26,1761436800,9231174.415380001,9333090.56358,8861608.47096,8914434.91158
AERO,AEROUSDT_PERP.A,2025-10-27,1761523200,8945517.41865,9090896.31315,8935001.89605,9080464.53645
AEVO,AEVOUSDT_PERP.A,2025-10-21,1761004800,2861936.5325040002,2927740.22748,2817423.747684,2907404.836956
AEVO,AEVOUSDT_PERP.A,2025-10-22,1761091200,2808023.50521,2825465.629665,2744535.885189,2789917.3059239998
AEVO,AEVOUSDT_PERP.A,2025-10-23,1761177600,2844096.224436,2934900.4211819996,2827110.9352499996,2922169.825611
AEVO,AEVOUSDT_PERP.A,2025-10-24,1761264000,3125721.53443,3138171.3489500005,3025817.0691100005,3098191.3304100004
AEVO,AEVOUSDT_PERP.A,2025-10-25,1761350400,3033087.756999,3072293.348905,2994575.2011619997,2997738.7724409997
AEVO,AEVOUSDT_PERP.A,2025-10-26,1761436800,3096781.05672,3127051.726578,3025130.152824,3106818.29718
AEVO,AEVOUSDT_PERP.A,2025-10-27,1761523200,3143360.955226,3143360.955226,3084456.1886239997,3084456.1886239997
AGI,AGIUSDT.6,2025-10-21,1761004800,717268.0146,717608.5365,683450.387,688453.9978
AGI,AGIUSDT.6,2025-10-22,1761091200,680153.6568,734581.9872,656515.0272,669772.644
AGI,AGIUSDT.6,2025-10-23,1761177600,674910.37,687980.684,669781.198,682259.0619999999
AGI,AGIUSDT.6,2025-10-24,1761264000,682495.1378,701855.0084,681809.9708,701491.8988000001
AGI,AGIUSDT.6,2025-10-25,1761350400,704161.0136000001,778207.8652,701712.8864,756579.2592
AGI,AGIUSDT.6,2025-10-26,1761436800,779782.4136,812834.7581999999,770485.1892,812834.7581999999
AGI,AGIUSDT.6,2025-10-27,1761523200,819628.7631999999,842409.2143999999,819287.352,836379.024
AGLD,AGLDUSDT_PERP.A,2025-10-21,1761004800,2258830.5995,2462435.0719999997,2197005.023,2267344.4295
AGLD,AGLDUSDT_PERP.A,2025-10-22,1761091200,2162866.0733999996,2279074.9242,2155402.8984,2268073.71
AGLD,AGLDUSDT_PERP.A,2025-10-23,1761177600,2360653.1844,2389831.5084,2316726.8208000003,2356027.2120000003
AGLD,AGLDUSDT_PERP.A,2025-10-24,1761264000,2373199.4220000003,2444241.132,2345276.112,2382935.0592
AGLD,AGLDUSDT_PERP.A,2025-10-25,1761350400,2376612.752,2417612.104,2347960.51,2412610.408
AGLD,AGLDUSDT_PERP.A,2025-10-26,1761436800,2476791.096,2484017.3595,2404087.83,2455708.3035
AGLD,AGLDUSDT_PERP.A,2025-10-27,1761523200,2485790.0071,2509940.4362000003,2485708.3641000004,2501973.3685000003
AGT,AGTUSDT_PERP.A,2025-10-21,1761004800,4388610.4769359995,4621584.388072,4341198.526632,4353168.030648
AGT,AGTUSDT_PERP.A,2025-10-22,1761091200,4391477.712116,4478617.42956,4282329.251708,4297249.89092
AGT,AGTUSDT_PERP.A,2025-10-23,1761177600,4471020.70002,4585681.715796,4470888.202812,4515431.842206
AGT,AGTUSDT_PERP.A,2025-10-24,1761264000,4956238.7458689995,5114364.913958999,4902444.164999,4989839.739817999
AGT,AGTUSDT_PERP.A,2025-10-25,1761350400,5007500.896662001,5011219.207434,4772501.462718001,4772665.708338
AGT,AGTUSDT_PERP.A,2025-10-26,1761436800,4706012.467434,4769612.004492,4642487.174253,4749960.409935
AGT,AGTUSDT_PERP.A,2025-10-27,1761523200,4766956.69008,4779777.303296,4752872.370912,4763451.642688
AI,AIUSDT_PERP.A,2025-10-21,1761004800,1505134.07212,1653954.0318,1477581.22428,1598583.2321199998
AI,AIUSDT_PERP.A,2025-10-22,1761091200,1548437.56039,1653253.2862300002,1478948.51636,1479423.1461800002
AI,AIUSDT_PERP.A,2025-10-23,1761177600,1548638.84991,1610132.05902,1533457.54287,1551553.66803
AI,AIUSDT_PERP.A,2025-10-24,1761264000,1579189.484,1637748.7,1534627.7959999999,1535237.544
AI,AIUSDT_PERP.A,2025-10-25,1761350400,1611584.4814600002,2037640.9552200001,1608942.48698,1803779.28826
AI,AIUSDT_PERP.A,2025-10-26,1761436800,1855328.7590199998,2259284.7004199997,1821346.7282999998,1825617.2127599998
AI,AIUSDT_PERP.A,2025-10-27,1761523200,1832404.10256,1847936.2932,1703712.54204,1704148.31988
AI16Z,AI16ZUSDT_PERP.A,2025-10-21,1761004800,4830674.07312,4914566.65602,4663306.134269999,4773458.1825
AI16Z,AI16ZUSDT_PERP.A,2025-10-22,1761091200,4537373.33126,4653660.6300800005,4513089.6349,4559898.85274
AI16Z,AI16ZUSDT_PERP.A,2025-10-23,1761177600,4847536.25718,4947599.18415,4835137.310729999,4894550.88426
AI16Z,AI16ZUSDT_PERP.A,2025-10-24,1761264000,5270397.72354,5505643.34964,5227598.179649999,5439750.4397599995
AI16Z,AI16ZUSDT_PERP.A,2025-10-25,1761350400,6506575.87824,8253095.46084,6471850.956120001,8003490.4071
AI16Z,AI16ZUSDT_PERP.A,2025-10-26,1761436800,7721524.6204,7870894.480959999,7239645.4768,7400450.3065599995
AI16Z,AI16ZUSDT_PERP.A,2025-10-27,1761523200,7839216.440119999,8377826.3496199995,7627097.98578,8336678.54136
AIA,AIAUSDT_PERP.A,2025-10-21,1761004800,17086523.616,20411998.866,16004626.938,20220200.766
AIA,AIAUSDT_PERP.A,2025-10-22,1761091200,16430422.719999999,17996442.068,14373667.603999998,14444730.673999999
AIA,AIAUSDT_PERP.A,2025-10-23,1761177600,13317830.726,14188473.092,10894303.757,12011694.652999999
AIA,AIAUSDT_PERP.A,2025-10-24,1761264000,13530432.3252,14765880.092600001,11170932.0702,11181250.9984
AIA,AIAUSDT_PERP.A,2025-10-25,1761350400,9077814.378600001,10686459.154800002,8650129.6596,10202548.197600001
AIA,AIAUSDT_PERP.A,2025-10-26,1761436800,10355036.149999999,10638928.475,9909640.0375,9969097.399999999
AIA,AIAUSDT_PERP.A,2025-10-27,1761523200,10297974.84,11258325.4575,10291703.5725,10784121.442499999
AIDOGE,AIDOGEUSDT_PERP.4,2025-10-21,1761004800,48072.803400000004,66109.2651,47715.9066,48106.4193
AIDOGE,AIDOGEUSDT_PERP.4,2025-10-22,1761091200,38459.032,46928.187000000005,30061.68,39649.976500000004
AIDOGE,AIDOGEUSDT_PERP.4,2025-10-23,1761177600,39918.789899999996,52216.3422,39918.789899999996,49377.437999999995
AIDOGE,AIDOGEUSDT_PERP.4,2025-10-24,1761264000,44389.818,50509.2978,30675.7101,32858.354999999996
AIDOGE,AIDOGEUSDT_PERP.4,2025-10-25,1761350400,31258.510000000002,37073.967000000004,31258.510000000002,36609.832800000004
AIDOGE,AIDOGEUSDT_PERP.4,2025-10-26,1761436800,36753.966,40699.070999999996,35124.975,40641.0585
AIDOGE,AIDOGEUSDT_PERP.4,2025-10-27,1761523200,41278.591199999995,41683.952099999995,41138.6017,41287.5267
AIN,AINUSDT_PERP.A,2025-10-21,1761004800,3735908.62704,3736370.6184000005,3650350.0996800005,3683673.7766400003
AIN,AINUSDT_PERP.A,2025-10-22,1761091200,3725611.5124800005,3765661.8984000003,3708281.9583000005,3730896.4897800004
AIN,AINUSDT_PERP.A,2025-10-23,1761177600,3719821.44123,3812164.6805,3716879.73691,3788804.48566
AIN,AINUSDT_PERP.A,2025-10-24,1761264000,3753596.3340000003,3766023.42,3603777.798,3608071.0470000003
AIN,AINUSDT_PERP.A,2025-10-25,1761350400,3954893.3802,4471940.7208,3899296.0313999997,4155916.387
AIN,AINUSDT_PERP.A,2025-10-26,1761436800,4259937.77242,4352421.8123200005,4229584.29268,4324909.73634
AIN,AINUSDT_PERP.A,2025-10-27,1761523200,4469630.39469,4542943.612290001,4469630.39469,4542943.612290001
AIO,AIOUSDT_PERP.A,2025-10-21,1761004800,2368566.64944,2372840.67622,2250217.98888,2264044.7786
AIO,AIOUSDT_PERP.A,2025-10-22,1761091200,2531562.6864,2960952.97224,2525536.72272,2937875.6107199998
AIO,AIOUSDT_PERP.A,2025-10-23,1761177600,3053434.58224,3163873.5990400002,3027721.24452,3098225.6284
AIO,AIOUSDT_PERP.A,2025-10-24,1761264000,3352739.6786,3353521.42346,3173943.8853200004,3177926.80712
AIO,AIOUSDT_PERP.A,2025-10-25,1761350400,2388343.8604,2403030.2159,2250012.8601,2260791.9744
AIO,AIOUSDT_PERP.A,2025-10-26,1761436800,2391256.33776,3827799.79808,2368816.72832,3112273.1544
AIO,AIOUSDT_PERP.A,2025-10-27,1761523200,3123333.974,3160664.87024,3120317.80944,3155631.35264
AIOT,AIOTUSDT_PERP.A,2025-10-21,1761004800,1799426.2266,2144148.4323,1640645.2152,1650568.7196
AIOT,AIOTUSDT_PERP.A,2025-10-22,1761091200,1471773.4915,1500484.841,1287255.9705,1289046.1625
AIOT,AIOTUSDT_PERP.A,2025-10-23,1761177600,1444141.3875,1837819.662,1407785.736,1510083.8445
AIOT,AIOTUSDT_PERP.A,2025-10-24,1761264000,1406670.9672,1438589.777,1306049.073,1307740.769
AIOT,AIOTUSDT_PERP.A,2025-10-25,1761350400,1243164.49,1336430.778,1238722.385,1264666.638
AIOT,AIOTUSDT_PERP.A,2025-10-26,1761436800,1307497.4531999999,1340940.1409999998,1254244.2389999998,1255596.0246
AIOT,AIOTUSDT_PERP.A,2025-10-27,1761523200,1261710.038,1310065.124,1251813.2920000001,1291575.52
AIOZ,AIOZUSDT.6,2025-10-21,1761004800,834156.7682,1327710.6026,821583.6303000001,912541.6634000001
AIOZ,AIOZUSDT.6,2025-10-22,1761091200,891558.3344,1227124.2768,862632.0688,886003.5920000001
AIOZ,AIOZUSDT.6,2025-10-23,1761177600,878589.336,1052365.3199999998,863357.2511999999,1017770.1455999999
AIOZ,AIOZUSDT.6,2025-10-24,1761264000,1024748.5273999999,1160137.8617999998,1004041.6044,1160137.8617999998
AIOZ,AIOZUSDT.6,2025-10-25,1761350400,1209970.9182,1264613.1168,1163963.8857,1188630.5838
AIOZ,AIOZUSDT.6,2025-10-26,1761436800,1250718.771,1293462.0085,1026687.4319999999,1031437.216
AIOZ,AIOZUSDT.6,2025-10-27,1761523200,1042268.5376,1085846.9826,1035515.731,1062260.6388
AIXBT,AIXBTUSDT_PERP.A,2025-10-21,1761004800,4056388.0812,4181263.6509000002,4035461.1885,4096213.7076
AIXBT,AIXBTUSDT_PERP.A,2025-10-22,1761091200,3783009.89528,3797867.3070799997,3623078.84092,3643202.8833199996
AIXBT,AIXBTUSDT_PERP.A,2025-10-23,1761177600,3774030.21072,4028190.7689599996,3764358.7305599996,4012765.2926399997
AIXBT,AIXBTUSDT_PERP.A,2025-10-24,1761264000,4637114.977,5084445.71484,4432254.67364,4998336.9964
AIXBT,AIXBTUSDT_PERP.A,2025-10-25,1761350400,6789209.1042599995,12713028.85512,6720870.1210199995,12300096.27924
AIXBT,AIXBTUSDT_PERP.A,2025-10-26,1761436800,13709908.233000001,16923930.4395,13301826.615,13928744.34
AIXBT,AIXBTUSDT_PERP.A,2025-10-27,1761523200,14796877.4778,15142703.07315,14021565.17715,14722349.05899
AKE,AKEUSDT_PERP.A,2025-10-21,1761004800,2415031.1669912,2540802.1468917998,2334648.6858264,2377295.3005955997
AKE,AKEUSDT_PERP.A,2025-10-22,1761091200,2419604.0704122,2678475.728855,2406559.3052161997,2617435.0261696
AKE,AKEUSDT_PERP.A,2025-10-23,1761177600,3016814.5146048,3216955.7711382,2888945.9700738,3037403.5701906
AKE,AKEUSDT_PERP.A,2025-10-24,1761264000,3054504.538512,3079298.697048,2859795.3764688,2979930.341976
AKE,AKEUSDT_PERP.A,2025-10-25,1761350400,2875846.970867,2889380.6330818,2751270.932969,2788029.879323
AKE,AKEUSDT_PERP.A,2025-10-26,1761436800,2795007.9940554,2933795.486829,2787732.2355966,2923159.456572
AKE,AKEUSDT_PERP.A,2025-10-27,1761523200,2950490.8368110997,2962060.0639112997,2911823.2248104997,2927452.3582524
AKT,AKTUSDT_PERP.A,2025-10-21,1761004800,1290972.8682000001,1317179.3022,1178587.3662,1202905.0908000001
AKT,AKTUSDT_PERP.A,2025-10-22,1761091200,1114420.4023,1161184.4365,1070694.8462999999,1119000.5784
AKT,AKTUSDT_PERP.A,2025-10-23,1761177600,1149657.4332,1209651.395,1123019.4794,1197443.2178
AKT,AKTUSDT_PERP.A,2025-10-24,1761264000,1214441.6231,1297875.8885000001,1207788.1163,1237302.5879000002
AKT,AKTUSDT_PERP.A,2025-10-25,1761350400,1233484.8894,1334329.7016,1221905.3526,1318421.2995
AKT,AKTUSDT_PERP.A,2025-10-26,1761436800,1727728.38,4165670.376,1695742.44,3939625.2839999995
AKT,AKTUSDT_PERP.A,2025-10-27,1761523200,3811957.8486,4025100.7368,3598933.2346,3666630.7656
ALCH,ALCHUSDT_PERP.A,2025-10-21,1761004800,17446318.5648,17592720.99312,17421575.91984,17499953.03808
ALCH,ALCHUSDT_PERP.A,2025-10-22,1761091200,17607491.718319997,17959350.256819997,17598017.12438,17945441.25647
ALCH,ALCHUSDT_PERP.A,2025-10-23,1761177600,17854527.8823,17919217.40359,17830622.405500002,17898118.442590002
ALCH,ALCHUSDT_PERP.A,2025-10-24,1761264000,18377795.52018,18392349.97926,18193710.75246,18205105.868100002
ALCH,ALCHUSDT_PERP.A,2025-10-25,1761350400,18762530.940360002,18808561.997160003,18700134.8484,18719045.6358
ALCH,ALCHUSDT_PERP.A,2025-10-26,1761436800,19543829.61212,19628455.96878,19539921.472349998,19554921.429759998
ALCH,ALCHUSDT_PERP.A,2025-10-27,1761523200,19652994.3924,19659133.283040002,19570208.02704,19571707.39392
ALEO,ALEOUSDT.6,2025-10-21,1761004800,1229538.082,1231395.5948,1112427.3456,1113618.392
ALEO,ALEOUSDT.6,2025-10-22,1761091200,1153294.9479999999,1182625.8366,1112478.8142,1125207.889
ALEO,ALEOUSDT.6,2025-10-23,1761177600,1117378.843,1209585.391,1102252.571,1192027.8174
ALEO,ALEOUSDT.6,2025-10-24,1761264000,1210588.0014000002,1216925.7842,1139177.0624000002,1198208.8182
ALEO,ALEOUSDT.6,2025-10-25,1761350400,1224386.6268,1239674.004,1153195.8956,1154460.1128
ALEO,ALEOUSDT.6,2025-10-26,1761436800,1181308.0224,1251530.0159999998,1179604.1136,1250204.7536
ALEO,ALEOUSDT.6,2025-10-27,1761523200,1251579.6122,1298014.8052,1239842.0473,1295141.247
ALGO,ALGOUSD_PERP.A,2025-10-21,1761004800,769970.0,791900.0,729950.0,741590.0
ALGO,ALGOUSD_PERP.A,2025-10-22,1761091200,741590.0,759800.0,713280.0,734000.0
ALGO,ALGOUSD_PERP.A,2025-10-23,1761177600,734000.0,748630.0,716460.0,738960.0
ALGO,ALGOUSD_PERP.A,2025-10-24,1761264000,738960.0,759920.0,724730.0,759570.0
ALGO,ALGOUSD_PERP.A,2025-10-25,1761350400,759570.0,770540.0,745770.0,761970.0
ALGO,ALGOUSD_PERP.A,2025-10-26,1761436800,761970.0,775410.0,738310.0,754750.0
ALGO,ALGOUSD_PERP.A,2025-10-27,1761523200,754740.0,758300.0,742280.0,757750.0
ALICE,ALICEUSDT_PERP.A,2025-10-21,1761004800,3300886.7523000003,3354861.201,3119040.5091,3126181.0899
ALICE,ALICEUSDT_PERP.A,2025-10-22,1761091200,3067736.049,3251370.2445,2963903.6070000003,3156644.3895
ALICE,ALICEUSDT_PERP.A,2025-10-23,1761177600,3256855.3225000002,3257377.2075,3026566.7575,3075967.7975000003
ALICE,ALICEUSDT_PERP.A,2025-10-24,1761264000,3066483.2904,3162265.4016000004,2985729.1092000003,3042205.1604
ALICE,ALICEUSDT_PERP.A,2025-10-25,1761350400,3211216.5582000003,3540868.6482,3082537.4508,3102219.7902
ALICE,ALICEUSDT_PERP.A,2025-10-26,1761436800,3002440.7911,3182245.7505,2878987.2246,2950069.8718000003
ALICE,ALICEUSDT_PERP.A,2025-10-27,1761523200,3030283.2520000003,3091585.66,2938536.2920000004,3023547.784
ALL,ALLUSDT_PERP.A,2025-10-21,1761004800,1444549.6624,1504893.3847999999,1327397.0215999999,1361345.8144
ALL,ALLUSDT_PERP.A,2025-10-22,1761091200,1329901.1661,1422122.5581,1329394.8261,1397858.7453
ALL,ALLUSDT_PERP.A,2025-10-23,1761177600,1452023.9082000002,1452828.627,1303985.4534,1324513.6722000001
ALL,ALLUSDT_PERP.A,2025-10-24,1761264000,1356979.7045,1424246.4964,1345834.2835,1399050.3009
ALL,ALLUSDT_PERP.A,2025-10-25,1761350400,1413381.9597,1541136.1508,1398139.3197,1505722.4172
ALL,ALLUSDT_PERP.A,2025-10-26,1761436800,1558828.4652,1680280.8945,1538095.2963,1663480.5747
ALL,ALLUSDT_PERP.A,2025-10-27,1761523200,1677294.2109,1691043.2616,1674601.6056000001,1681671.7071
ALPINE,ALPINEUSDT_PERP.A,2025-10-21,1761004800,2586669.579,2639903.7626,2430519.40235,2627424.0187
ALPINE,ALPINEUSDT_PERP.A,2025-10-22,1761091200,2519636.21472,2523238.39008,2288265.83608,2306651.97904
ALPINE,ALPINEUSDT_PERP.A,2025-10-23,1761177600,2424746.66334,2609624.2583,2412071.30583,2475700.0984799997
ALPINE,ALPINEUSDT_PERP.A,2025-10-24,1761264000,2528763.71328,2701738.1952,2500610.2632,2519452.77696
ALPINE,ALPINEUSDT_PERP.A,2025-10-25,1761350400,2504328.9432,2647760.25885,2453582.68485,2630150.4915
ALPINE,ALPINEUSDT_PERP.A,2025-10-26,1761436800,2675633.51712,2820215.9985599997,2641482.46512,2741863.31664
ALPINE,ALPINEUSDT_PERP.A,2025-10-27,1761523200,2751754.94515,2758635.4955399996,2708526.03532,2715277.4994
ALT,ALTUSDT_PERP.A,2025-10-21,1761004800,4171555.7149199997,4280589.84579,4131761.40966,4230440.35728
ALT,ALTUSDT_PERP.A,2025-10-22,1761091200,4096275.61551,4185893.47839,4012059.53031,4113073.4841299998
ALT,ALTUSDT_PERP.A,2025-10-23,1761177600,4306060.85287,4362113.11577,4283849.59846,4283849.59846
ALT,ALTUSDT_PERP.A,2025-10-24,1761264000,4312869.94488,4320909.24804,4166964.7639200003,4246309.43436
ALT,ALTUSDT_PERP.A,2025-10-25,1761350400,4272684.02712,4310984.8317599995,4246303.6749599995,4259623.65192
ALT,ALTUSDT_PERP.A,2025-10-26,1761436800,4452445.93888,4478656.76784,4372233.18592,4420286.28768
ALT,ALTUSDT_PERP.A,2025-10-27,1761523200,4435513.65186,4451775.83909,4430507.111649999,4443727.00893
ALU,ALUUSDT.6,2025-10-21,1761004800,340994.646336,364070.647592,322549.561096,361624.324584
ALU,ALUUSDT.6,2025-10-22,1761091200,352678.015404,361865.211708,320666.850504,323067.35604
ALU,ALUUSDT.6,2025-10-23,1761177600,346766.93584,433914.087184,346126.636752,404789.66875199997
ALU,ALUUSDT.6,2025-10-24,1761264000,414950.778858,429878.419179,372668.468634,383300.128684
ALU,ALUUSDT.6,2025-10-25,1761350400,376565.089972,431733.066156,375540.61338,407828.938194
ALU,ALUUSDT.6,2025-10-26,1761436800,427900.940226,467097.907883,419480.98334399995,432074.14357799996
