date,base,market_cap,symbol
2022-12-31,FIL,434479977.856,FIL
2023-01-01,FIL,1118995241.84,FIL
2023-01-02,FIL,1133027658.056,FIL
2023-01-03,FIL,1112878547.592,FIL
2023-01-04,FIL,1207867211.2080002,FIL
2023-01-05,FIL,1182321017.584,FIL
2023-01-06,FIL,1201750516.96,FIL
2023-01-07,FIL,1186638684.112,FIL
2023-01-08,FIL,1240609515.712,FIL
2023-01-09,FIL,1358265928.6,FIL
2023-01-10,FIL,1353228650.984,FIL
2023-01-11,FIL,1343154095.752,FIL
2023-01-12,FIL,1387050372.12,FIL
2023-01-13,FIL,1446058481.336,FIL
2023-01-14,FIL,1730304861.096,FIL
2023-01-15,FIL,1691445862.344,FIL
2023-01-16,FIL,1645390752.712,FIL
2023-01-17,FIL,1665539863.176,FIL
2023-01-18,FIL,1529173562.0,FIL
2023-01-19,FIL,1582784588.056,FIL
2023-01-20,FIL,1704758667.472,FIL
2023-01-21,FIL,1781037442.8,FIL
2023-01-22,FIL,1953384298.376,FIL
2023-01-23,FIL,1951945076.2,FIL
2023-01-24,FIL,1797228692.28,FIL
2023-01-25,FIL,1961659825.888,FIL
2023-01-26,FIL,1956262742.728,FIL
2023-01-27,FIL,1941870520.968,FIL
2023-01-28,FIL,1898334050.144,FIL
2023-01-29,FIL,1971374575.576,FIL
2023-01-30,FIL,1835727885.488,FIL
2023-01-31,FIL,1882142800.664,FIL
2023-02-01,FIL,2051971017.432,FIL
2023-02-02,FIL,1972094186.664,FIL
2023-02-03,FIL,2042975878.832,FIL
2023-02-04,FIL,1988285436.144,FIL
2023-02-05,FIL,1908048799.832,FIL
2023-02-06,FIL,1844363218.544,FIL
2023-02-07,FIL,1991883491.584,FIL
2023-02-08,FIL,1961659825.888,FIL
2023-02-09,FIL,1722748944.6720002,FIL
2023-02-10,FIL,1744337277.312,FIL
2023-02-11,FIL,1835368079.944,FIL
2023-02-12,FIL,1769883470.936,FIL
2023-02-13,FIL,1752972610.368,FIL
2023-02-14,FIL,1832489635.592,FIL
2023-02-15,FIL,1972453992.208,FIL
2023-02-16,FIL,1944389159.776,FIL
2023-02-17,FIL,2743157467.456,FIL
2023-02-18,FIL,2710415162.952,FIL
2023-02-19,FIL,3046473541.0480003,FIL
2023-02-20,FIL,3069141290.32,FIL
2023-02-21,FIL,2942849544.376,FIL
2023-02-22,FIL,2889598323.8640003,FIL
2023-02-23,FIL,2824113714.856,FIL
2023-02-24,FIL,2467546420.752,FIL
2023-02-25,FIL,2413575589.152,FIL
2023-02-26,FIL,2484097475.776,FIL
2023-02-27,FIL,2465387587.488,FIL
2023-02-28,FIL,2334778175.016,FIL
2023-03-01,FIL,2608949999.544,FIL
2023-03-02,FIL,2484817086.864,FIL
2023-03-03,FIL,2251663094.352,FIL
2023-03-04,FIL,2132207653.744,FIL
2023-03-05,FIL,2207047206.896,FIL
2023-03-06,FIL,2194094207.312,FIL
2023-03-07,FIL,2151996958.664,FIL
2023-03-08,FIL,2080755460.952,FIL
2023-03-09,FIL,1979650103.088,FIL
2023-03-10,FIL,1917763549.52,FIL
2023-03-11,FIL,1794350247.928,FIL
2023-03-12,FIL,2071040711.264,FIL
2023-03-13,FIL,2303475092.688,FIL
2023-03-14,FIL,2441280616.04,FIL
2023-03-15,FIL,2047653350.904,FIL
2023-03-16,FIL,2091909432.816,FIL
2023-03-17,FIL,2304914314.864,FIL
2023-03-18,FIL,2119614459.704,FIL
2023-03-19,FIL,2263896482.848,FIL
2023-03-20,FIL,2065643628.104,FIL
2023-03-21,FIL,2137604736.904,FIL
2023-03-22,FIL,2038658212.304,FIL
2023-03-23,FIL,2136885125.816,FIL
2023-03-24,FIL,2001238435.728,FIL
2023-03-25,FIL,1937552854.44,FIL
2023-03-26,FIL,2046573934.272,FIL
2023-03-27,FIL,1924959660.4,FIL
2023-03-28,FIL,2000878630.184,FIL
2023-03-29,FIL,2062405378.208,FIL
2023-03-30,FIL,2002317852.36,FIL
2023-03-31,FIL,2046933739.816,FIL
2023-04-01,FIL,2072479933.44,FIL
2023-04-02,FIL,1996920769.2,FIL
2023-04-03,FIL,2006275713.344,FIL
2023-04-04,FIL,2020667935.104,FIL
2023-04-05,FIL,2040817045.568,FIL
2023-04-06,FIL,2015630657.488,FIL
2023-04-07,FIL,2085792738.568,FIL
2023-04-08,FIL,2076077988.88,FIL
2023-04-09,FIL,2069961294.632,FIL
2023-04-10,FIL,2221439428.656,FIL
2023-04-11,FIL,2198411873.84,FIL
2023-04-12,FIL,2146959681.048,FIL
2023-04-13,FIL,2188697124.152,FIL
2023-04-14,FIL,2241588539.1200004,FIL
2023-04-15,FIL,2267854343.832,FIL
2023-04-16,FIL,2281886760.048,FIL
2023-04-17,FIL,2202729540.368,FIL
2023-04-18,FIL,2252382705.44,FIL
2023-04-19,FIL,2050531795.256,FIL
2023-04-20,FIL,2002317852.36,FIL
2023-04-21,FIL,1892936966.984,FIL
2023-04-22,FIL,1916684132.888,FIL
2023-04-23,FIL,1894376189.16,FIL
2023-04-24,FIL,1891497744.808,FIL
2023-04-25,FIL,1926039077.032,FIL
2023-04-26,FIL,1889698717.088,FIL
2023-04-27,FIL,1940431298.792,FIL
2023-04-28,FIL,2002677657.904,FIL
2023-04-29,FIL,2013831629.768,FIL
2023-04-30,FIL,1949786242.936,FIL
2023-05-01,FIL,1908048799.832,FIL
2023-05-02,FIL,1901212494.496,FIL
2023-05-03,FIL,1922800827.136,FIL
2023-05-04,FIL,1894735994.704,FIL
2023-05-05,FIL,1897614439.056,FIL
2023-05-06,FIL,1819896441.552,FIL
2023-05-07,FIL,1811620914.04,FIL
2023-05-08,FIL,1634596586.392,FIL
2023-05-09,FIL,1636755419.656,FIL
2023-05-10,FIL,1656544724.576,FIL
2023-05-11,FIL,1566953144.12,FIL
2023-05-12,FIL,1596097393.184,FIL
2023-05-13,FIL,1577747310.4399998,FIL
2023-05-14,FIL,1602214087.4320002,FIL
2023-05-15,FIL,1601854281.888,FIL
2023-05-16,FIL,1592499337.744,FIL
2023-05-17,FIL,1635316197.48,FIL
2023-05-18,FIL,1604732726.24,FIL
2023-05-19,FIL,1617685725.824,FIL
2023-05-20,FIL,1623442614.528,FIL
2023-05-21,FIL,1575228671.632,FIL
2023-05-22,FIL,1586742449.04,FIL
2023-05-23,FIL,1627040669.9680002,FIL
2023-05-24,FIL,1604732726.24,FIL
2023-05-25,FIL,1589261087.848,FIL
2023-05-26,FIL,1598256226.448,FIL
2023-05-27,FIL,1611928837.12,FIL
2023-05-28,FIL,1678133057.2159998,FIL
2023-05-29,FIL,1668418307.528,FIL
2023-05-30,FIL,1736781360.888,FIL
2023-05-31,FIL,1689646834.6239998,FIL
2023-06-01,FIL,1690366445.712,FIL
2023-06-02,FIL,1786074720.416,FIL
2023-06-03,FIL,1746855916.12,FIL
2023-06-04,FIL,1679932084.936,FIL
2023-06-05,FIL,1518019590.1360002,FIL
2023-06-06,FIL,1582784588.056,FIL
2023-06-07,FIL,1487795924.4399998,FIL
2023-06-08,FIL,1473043897.1360002,FIL
2023-06-09,FIL,1450376147.8639998,FIL
2023-06-10,FIL,1255001737.472,FIL
2023-06-11,FIL,1234492821.464,FIL
2023-06-12,FIL,1269753764.776,FIL
2023-06-13,FIL,1316888291.04,FIL
2023-06-14,FIL,1282706764.36,FIL
2023-06-15,FIL,1317607902.128,FIL
2023-06-16,FIL,1329841290.624,FIL
2023-06-17,FIL,1334158957.152,FIL
2023-06-18,FIL,1324804013.008,FIL
2023-06-19,FIL,1327322651.816,FIL
2023-06-20,FIL,1361504178.4959998,FIL
2023-06-21,FIL,1411517149.112,FIL
2023-06-22,FIL,1412956371.288,FIL
2023-06-23,FIL,1455413425.48,FIL
2023-06-24,FIL,1412956371.288,FIL
2023-06-25,FIL,1482758646.824,FIL
2023-06-26,FIL,1424110343.152,FIL
2023-06-27,FIL,1448577120.1439998,FIL
2023-06-28,FIL,1356826706.424,FIL
2023-06-29,FIL,1379134650.152,FIL
2023-06-30,FIL,1420512287.712,FIL
2023-07-01,FIL,1478081174.752,FIL
2023-07-02,FIL,1478440980.296,FIL
2023-07-03,FIL,1701520417.576,FIL
2023-07-04,FIL,1636395614.112,FIL
2023-07-05,FIL,1654026085.768,FIL
2023-07-06,FIL,1552201116.816,FIL
2023-07-07,FIL,1584223810.232,FIL
2023-07-08,FIL,1561915866.5040002,FIL
2023-07-09,FIL,1559757033.24,FIL
2023-07-10,FIL,1555079561.168,FIL
2023-07-11,FIL,1546444228.112,FIL
2023-07-12,FIL,1524496089.928,FIL
2023-07-13,FIL,1679932084.936,FIL
2023-07-14,FIL,1597536615.36,FIL
2023-07-15,FIL,1597536615.36,FIL
2023-07-16,FIL,1568032560.752,FIL
2023-07-17,FIL,1562275672.048,FIL
2023-07-18,FIL,1540687339.408,FIL
2023-07-19,FIL,1531692200.8079998,FIL
2023-07-20,FIL,1595737587.64,FIL
2023-07-21,FIL,1607970976.1360002,FIL
2023-07-22,FIL,1604013115.152,FIL
2023-07-23,FIL,1643231919.448,FIL
2023-07-24,FIL,1626680864.424,FIL
2023-07-25,FIL,1583504199.1439998,FIL
2023-07-26,FIL,1558677616.608,FIL
2023-07-27,FIL,1593578754.3760002,FIL
2023-07-28,FIL,1580625754.7919998,FIL
2023-07-29,FIL,1590700310.0240002,FIL
2023-07-30,FIL,1551841311.2719998,FIL
2023-07-31,FIL,1531332395.2640002,FIL
2023-08-01,FIL,1538888311.688,FIL
2023-08-02,FIL,1532771617.4399998,FIL
2023-08-03,FIL,1476641952.576,FIL
2023-08-04,FIL,1471604674.96,FIL
2023-08-05,FIL,1475202730.4,FIL
2023-08-06,FIL,1495351840.8639998,FIL
2023-08-07,FIL,1475562535.944,FIL
2023-08-08,FIL,1489954757.704,FIL
2023-08-09,FIL,1492473396.5119998,FIL
2023-08-10,FIL,1489235146.6160002,FIL
2023-08-11,FIL,1478081174.752,FIL
2023-08-12,FIL,1484197869.0,FIL
2023-08-13,FIL,1472684091.592,FIL
2023-08-14,FIL,1465487980.712,FIL
2023-08-15,FIL,1386330761.032,FIL
2023-08-16,FIL,1340275651.4,FIL
2023-08-17,FIL,1238090876.904,FIL
2023-08-18,FIL,1258959598.456,FIL
2023-08-19,FIL,1284505792.08,FIL
2023-08-20,FIL,1283066569.904,FIL
2023-08-21,FIL,1228376127.216,FIL
2023-08-22,FIL,1219380988.616,FIL
2023-08-23,FIL,1242048737.888,FIL
2023-08-24,FIL,1186278878.568,FIL
2023-08-25,FIL,1163970934.84,FIL
2023-08-26,FIL,1173325878.984,FIL
2023-08-27,FIL,1193474989.448,FIL
2023-08-28,FIL,1221539821.88,FIL
2023-08-29,FIL,1257880181.824,FIL
2023-08-30,FIL,1229455543.848,FIL
2023-08-31,FIL,1156774823.96,FIL
2023-09-01,FIL,1141303185.568,FIL
2023-09-02,FIL,1148139490.904,FIL
2023-09-03,FIL,1140583574.48,FIL
2023-09-04,FIL,1142382602.2,FIL
2023-09-05,FIL,1164690545.928,FIL
2023-09-06,FIL,1167928795.824,FIL
2023-09-07,FIL,1174045490.072,FIL
2023-09-08,FIL,1161452296.032,FIL
2023-09-09,FIL,1166129768.104,FIL
2023-09-10,FIL,1120074658.472,FIL
2023-09-11,FIL,1088771576.1439998,FIL
2023-09-12,FIL,1111439325.416,FIL
2023-09-13,FIL,1141662991.112,FIL
2023-09-14,FIL,1163611129.296,FIL
2023-09-15,FIL,1211105461.104,FIL
2023-09-16,FIL,1195993628.256,FIL
2023-09-17,FIL,1198512267.064,FIL
2023-09-18,FIL,1199231878.152,FIL
2023-09-19,FIL,1212544683.28,FIL
2023-09-20,FIL,1211105461.104,FIL
2023-09-21,FIL,1156415018.416,FIL
2023-09-22,FIL,1160372879.4,FIL
2023-09-23,FIL,1168288601.368,FIL
2023-09-24,FIL,1156415018.416,FIL
2023-09-25,FIL,1155695407.328,FIL
2023-09-26,FIL,1140943380.024,FIL
2023-09-27,FIL,1154615990.696,FIL
2023-09-28,FIL,1190956350.64,FIL
2023-09-29,FIL,1200311294.784,FIL
2023-09-30,FIL,1207867211.2080002,FIL
2023-10-01,FIL,1245646793.328,FIL
2023-10-02,FIL,1199591683.696,FIL
2023-10-03,FIL,1190596545.096,FIL
2023-10-04,FIL,1191316156.184,FIL
2023-10-05,FIL,1172246462.352,FIL
2023-10-06,FIL,1201390711.416,FIL
2023-10-07,FIL,1241688932.344,FIL
2023-10-08,FIL,1222619238.512,FIL
2023-10-09,FIL,1161092490.488,FIL
2023-10-10,FIL,1148859101.992,FIL
2023-10-11,FIL,1142382602.2,FIL
2023-10-12,FIL,1154615990.696,FIL
2023-10-13,FIL,1154615990.696,FIL
2023-10-14,FIL,1156055212.872,FIL
2023-10-15,FIL,1158933657.224,FIL
2023-10-16,FIL,1169368018.0,FIL
2023-10-17,FIL,1153536574.064,FIL
2023-10-18,FIL,1142022796.656,FIL
2023-10-19,FIL,1148859101.992,FIL
2023-10-20,FIL,1156415018.416,FIL
2023-10-21,FIL,1202829933.592,FIL
2023-10-22,FIL,1232333988.2,FIL
2023-10-23,FIL,1388849399.84,FIL
2023-10-24,FIL,1379854261.24,FIL
2023-10-25,FIL,1356107095.336,FIL
2023-10-26,FIL,1343513901.296,FIL
2023-10-27,FIL,1292781319.592,FIL
2023-10-28,FIL,1343873706.84,FIL
2023-10-29,FIL,1365821845.024,FIL
2023-10-30,FIL,1389569010.928,FIL
2023-10-31,FIL,1378415039.064,FIL
2023-11-01,FIL,1417633843.36,FIL
2023-11-02,FIL,1471604674.96,FIL
2023-11-03,FIL,1412956371.288,FIL
2023-11-04,FIL,1441381009.2640002,FIL
2023-11-05,FIL,1479520396.928,FIL
2023-11-06,FIL,1560836449.872,FIL
2023-11-07,FIL,1524855895.472,FIL
2023-11-08,FIL,1595377782.096,FIL
2023-11-09,FIL,1618405336.9120002,FIL
2023-11-10,FIL,1650428030.3279998,FIL
2023-11-11,FIL,1705838084.104,FIL
2023-11-12,FIL,1851919134.968,FIL
2023-11-13,FIL,1801906164.352,FIL
2023-11-14,FIL,1723828361.304,FIL
2023-11-15,FIL,1877825134.136,FIL
2023-11-16,FIL,1747215721.664,FIL
2023-11-17,FIL,1703319445.296,FIL
2023-11-18,FIL,1697202751.048,FIL
2023-11-19,FIL,1758009887.984,FIL
2023-11-20,FIL,1687128195.816,FIL
2023-11-21,FIL,1508664645.992,FIL
2023-11-22,FIL,1610489614.944,FIL
2023-11-23,FIL,1614807281.472,FIL
2023-11-24,FIL,1671296751.88,FIL
2023-11-25,FIL,1722029333.584,FIL
2023-11-26,FIL,1654026085.768,FIL
2023-11-27,FIL,1634236780.848,FIL
2023-11-28,FIL,1630638725.408,FIL
2023-11-29,FIL,1595377782.096,FIL
2023-11-30,FIL,1575948282.72,FIL
2023-12-01,FIL,1620923975.72,FIL
2023-12-02,FIL,1678133057.2159998,FIL
2023-12-03,FIL,1645390752.712,FIL
2023-12-04,FIL,1701520417.576,FIL
2023-12-05,FIL,1721309722.4959998,FIL
2023-12-06,FIL,1705478278.5600002,FIL
2023-12-07,FIL,1810901302.952,FIL
2023-12-08,FIL,1878904550.768,FIL
2023-12-09,FIL,1845082829.632,FIL
2023-12-10,FIL,1852998551.6,FIL
2023-12-11,FIL,1660142780.016,FIL
2023-12-12,FIL,1670936946.336,FIL
2023-12-13,FIL,1699001778.768,FIL
2023-12-14,FIL,1750094166.016,FIL
2023-12-15,FIL,1728865638.9199998,FIL
2023-12-16,FIL,2047293545.36,FIL
2023-12-17,FIL,1897254633.512,FIL
2023-12-18,FIL,1908408605.376,FIL
2023-12-19,FIL,1836807302.12,FIL
2023-12-20,FIL,1917043938.432,FIL
2023-12-21,FIL,1978210880.912,FIL
2023-12-22,FIL,1990804074.952,FIL
2023-12-23,FIL,2029303268.16,FIL
2023-12-24,FIL,2030022879.248,FIL
2023-12-25,FIL,2082194683.128,FIL
2023-12-26,FIL,2072479933.44,FIL
2023-12-27,FIL,2131847848.2,FIL
2023-12-28,FIL,2250943483.264,FIL
2023-12-29,FIL,2089750599.552,FIL
2023-12-30,FIL,2161351902.808,FIL
2023-12-31,FIL,2490214170.024,FIL
2024-01-01,FIL,2723727968.08,FIL
2024-01-02,FIL,2581244972.656,FIL
2024-01-03,FIL,2263896482.848,FIL
2024-01-04,FIL,2338376230.456,FIL
2024-01-05,FIL,2216402151.04,FIL
2024-01-06,FIL,2121053681.88,FIL
2024-01-07,FIL,2770025253.75,FIL
2024-01-08,FIL,2885750753.24,FIL
2024-01-09,FIL,2703544647.6600003,FIL
2024-01-10,FIL,2928593810.498,FIL
2024-01-11,FIL,3182697460.442,FIL
2024-01-12,FIL,2941397482.782,FIL
2024-01-13,FIL,2965527480.5480003,FIL
2024-01-14,FIL,2857681164.002,FIL
2024-01-15,FIL,2914312791.412,FIL
2024-01-16,FIL,2881318712.834,FIL
2024-01-17,FIL,2850294429.992,FIL
2024-01-18,FIL,2762638519.74,FIL
2024-01-19,FIL,2699112607.254,FIL
2024-01-20,FIL,2712901177.406,FIL
2024-01-21,FIL,2634601796.9,FIL
2024-01-22,FIL,2479972831.624,FIL
2024-01-23,FIL,2409060185.1280003,FIL
2024-01-24,FIL,2466184261.472,FIL
2024-01-25,FIL,2445008957.31,FIL
2024-01-26,FIL,2546945886.648,FIL
2024-01-27,FIL,2625737716.088,FIL
2024-01-28,FIL,2561226905.734,FIL
2024-01-29,FIL,2628199960.758,FIL
2024-01-30,FIL,2539066703.704,FIL
2024-01-31,FIL,2441069365.838,FIL
2024-02-01,FIL,2449440997.716,FIL
2024-02-02,FIL,2482435076.294,FIL
2024-02-03,FIL,2493761401.776,FIL
2024-02-04,FIL,2425803448.8840003,FIL
2024-02-05,FIL,2458305078.528,FIL
2024-02-06,FIL,2496716095.38,FIL
2024-02-07,FIL,2551870375.9880004,FIL
2024-02-08,FIL,2573538129.084,FIL
2024-02-09,FIL,2695665464.716,FIL
2024-02-10,FIL,2636571592.636,FIL
2024-02-11,FIL,2611949145.9360003,FIL
2024-02-12,FIL,2686801383.9040003,FIL
2024-02-13,FIL,2703052198.726,FIL
2024-02-14,FIL,2754266887.862,FIL
2024-02-15,FIL,2892645038.316,FIL
2024-02-16,FIL,2852756674.662,FIL
2024-02-17,FIL,3059585226.942,FIL
2024-02-18,FIL,3092086856.586,FIL
2024-02-19,FIL,3640182520.128,FIL
2024-02-20,FIL,3800720872.612,FIL
2024-02-21,FIL,3567792526.83,FIL
2024-02-22,FIL,3967661061.238,FIL
2024-02-23,FIL,3943038614.538,FIL
2024-02-24,FIL,3988343916.466,FIL
2024-02-25,FIL,3996223099.41,FIL
2024-02-26,FIL,4013951261.034,FIL
2024-02-27,FIL,3775605976.978,FIL
2024-02-28,FIL,3805152913.018,FIL
2024-02-29,FIL,4015921056.77,FIL
2024-03-01,FIL,4042513299.206,FIL
2024-03-02,FIL,4587161820.21,FIL
2024-03-03,FIL,5169236460.198,FIL
2024-03-04,FIL,4941725052.690001,FIL
2024-03-05,FIL,4388212450.874,FIL
2024-03-06,FIL,4954036276.04,FIL
2024-03-07,FIL,4891495261.422,FIL
2024-03-08,FIL,5655776006.99,FIL
2024-03-09,FIL,5455349290.851999,FIL
2024-03-10,FIL,5263294206.592,FIL
2024-03-11,FIL,5507548877.856,FIL
2024-03-12,FIL,5373602767.808001,FIL
2024-03-13,FIL,5231285025.882,FIL
2024-03-14,FIL,5171698704.868,FIL
2024-03-15,FIL,4811226085.179999,FIL
2024-03-16,FIL,4348816536.153999,FIL
2024-03-17,FIL,4513786929.044001,FIL
2024-03-18,FIL,4368514493.514,FIL
2024-03-19,FIL,3935651880.528,FIL
2024-03-20,FIL,4254758789.76,FIL
2024-03-21,FIL,4441889384.679999,FIL
2024-03-22,FIL,4300064091.688,FIL
2024-03-23,FIL,4247372055.75,FIL
2024-03-24,FIL,4386735104.072,FIL
2024-03-25,FIL,4614246511.58,FIL
2024-03-26,FIL,4651180181.63,FIL
2024-03-27,FIL,4488672033.41,FIL
2024-03-28,FIL,4580267535.134,FIL
2024-03-29,FIL,4753609559.902,FIL
2024-03-30,FIL,4649702834.828,FIL
2024-03-31,FIL,4904791382.64,FIL
2024-04-01,FIL,4622125694.523999,FIL
2024-04-02,FIL,4224719404.786,FIL
2024-04-03,FIL,4148882268.95,FIL
2024-04-04,FIL,4252296545.09,FIL
2024-04-05,FIL,4134601249.864,FIL
2024-04-06,FIL,4227674098.39,FIL
2024-04-07,FIL,4350786331.89,FIL
2024-04-08,FIL,4584699575.54,FIL
2024-04-09,FIL,4262637972.704001,FIL
2024-04-10,FIL,4181876347.528,FIL
2024-04-11,FIL,3966183714.436,FIL
2024-04-12,FIL,3263459085.618,FIL
2024-04-13,FIL,2835520961.972,FIL
2024-04-14,FIL,3041857065.318,FIL
2024-04-15,FIL,2958140746.538,FIL
2024-04-16,FIL,2994581967.6540003,FIL
2024-04-17,FIL,2878856468.164,FIL
2024-04-18,FIL,2953216257.198,FIL
2024-04-19,FIL,3027083597.2980003,FIL
2024-04-20,FIL,3274785411.1000004,FIL
2024-04-21,FIL,3191069092.32,FIL
2024-04-22,FIL,3236866843.182,FIL
2024-04-23,FIL,3144778892.524,FIL
2024-04-24,FIL,2975868908.162,FIL
2024-04-25,FIL,2951738910.396,FIL
2024-04-26,FIL,2955678501.868,FIL
2024-04-27,FIL,2915790138.214,FIL
2024-04-28,FIL,2902001568.062,FIL
2024-04-29,FIL,2914312791.412,FIL
2024-04-30,FIL,2768055458.0140004,FIL
2024-05-01,FIL,2811390964.206,FIL
2024-05-02,FIL,2919729729.6860003,FIL
2024-05-03,FIL,2977346254.964,FIL
2024-05-04,FIL,2982763193.2380004,FIL
2024-05-05,FIL,3029053393.034,FIL
2024-05-06,FIL,2968482174.152,FIL
2024-05-07,FIL,2841922798.114,FIL
2024-05-08,FIL,2807451372.734,FIL
2024-05-09,FIL,2914312791.412,FIL
2024-05-10,FIL,2769040355.882,FIL
2024-05-11,FIL,2760176275.07,FIL
2024-05-12,FIL,2759191377.202,FIL
2024-05-13,FIL,2758206479.334,FIL
2024-05-14,FIL,2631647103.296,FIL
2024-05-15,FIL,2849309532.124,FIL
2024-05-16,FIL,2833551166.236,FIL
2024-05-17,FIL,2900031772.326,FIL
2024-05-18,FIL,2880826263.9,FIL
2024-05-19,FIL,2733091583.7,FIL
2024-05-20,FIL,3038409922.78,FIL
2024-05-21,FIL,3069926654.556,FIL
2024-05-22,FIL,3010832782.476,FIL
2024-05-23,FIL,2851279327.86,FIL
2024-05-24,FIL,2865560346.946,FIL
2024-05-25,FIL,2958140746.538,FIL
2024-05-26,FIL,2880826263.9,FIL
2024-05-27,FIL,3009847884.6080003,FIL
2024-05-28,FIL,2921699525.422,FIL
2024-05-29,FIL,2845862389.586,FIL
2024-05-30,FIL,2858666061.87,FIL
2024-05-31,FIL,2820255045.018,FIL
2024-06-01,FIL,2852756674.662,FIL
2024-06-02,FIL,2858666061.87,FIL
2024-06-03,FIL,2849309532.124,FIL
2024-06-04,FIL,2934010748.7720003,FIL
2024-06-05,FIL,2994089518.7200003,FIL
2024-06-06,FIL,2935488095.5740004,FIL
2024-06-07,FIL,3011817680.344,FIL
2024-06-08,FIL,2980793397.502,FIL
2024-06-09,FIL,3016249720.75,FIL
2024-06-10,FIL,2850294429.992,FIL
2024-06-11,FIL,2650852611.722,FIL
2024-06-12,FIL,2789723211.11,FIL
2024-06-13,FIL,2648882815.986,FIL
2024-06-14,FIL,2507549971.928,FIL
2024-06-15,FIL,2572553231.216,FIL
2024-06-16,FIL,2579939965.226,FIL
2024-06-17,FIL,2425310999.95,FIL
2024-06-18,FIL,2142645311.834,FIL
2024-06-19,FIL,2186473266.96,FIL
2024-06-20,FIL,2170714901.072,FIL
2024-06-21,FIL,2165297962.7980003,FIL
2024-06-22,FIL,2154956535.184,FIL
2024-06-23,FIL,2111128580.058,FIL
2024-06-24,FIL,2164805513.864,FIL
2024-06-25,FIL,2187950613.762,FIL
2024-06-26,FIL,2162343269.194,FIL
2024-06-27,FIL,2214542856.198,FIL
2024-06-28,FIL,2153971637.316,FIL
2024-06-29,FIL,2138705720.362,FIL
2024-06-30,FIL,2202724081.782,FIL
2024-07-01,FIL,2130334088.484,FIL
2024-07-02,FIL,2172192247.874,FIL
2024-07-03,FIL,2018055731.532,FIL
2024-07-04,FIL,1860472072.652,FIL
2024-07-05,FIL,1745731471.03,FIL
2024-07-06,FIL,1957976961.584,FIL
2024-07-07,FIL,1787589630.4199998,FIL
2024-07-08,FIL,1887556764.022,FIL
2024-07-09,FIL,1924982883.006,FIL
2024-07-10,FIL,1956007165.848,FIL
2024-07-11,FIL,2010668997.522,FIL
2024-07-12,FIL,2031351852.75,FIL
2024-07-13,FIL,2111621028.992,FIL
2024-07-14,FIL,2102264499.246,FIL
2024-07-15,FIL,2188935511.63,FIL
2024-07-16,FIL,2233748364.624,FIL
2024-07-17,FIL,2243597343.304,FIL
2024-07-18,FIL,2159881024.524,FIL
2024-07-19,FIL,2293827134.572,FIL
2024-07-20,FIL,2320911825.942,FIL
2024-07-21,FIL,2352428557.718,FIL
2024-07-22,FIL,2221437141.274,FIL
2024-07-23,FIL,2194844898.838,FIL
2024-07-24,FIL,2101772050.312,FIL
2024-07-25,FIL,2066808175.998,FIL
2024-07-26,FIL,2286932849.4960003,FIL
2024-07-27,FIL,2251968975.182,FIL
2024-07-28,FIL,2189427960.564,FIL
2024-07-29,FIL,2187458164.828,FIL
2024-07-30,FIL,2131811435.286,FIL
2024-07-31,FIL,2074194910.008,FIL
2024-08-01,FIL,2048587565.44,FIL
2024-08-02,FIL,1904792476.712,FIL
2024-08-03,FIL,1815659219.658,FIL
2024-08-04,FIL,1737359839.152,FIL
2024-08-05,FIL,1597011892.962,FIL
2024-08-06,FIL,1720124126.462,FIL
2024-08-07,FIL,1651181275.702,FIL
2024-08-08,FIL,1887064315.088,FIL
2024-08-09,FIL,1855055134.378,FIL
2024-08-10,FIL,1860472072.652,FIL
2024-08-11,FIL,1718154330.7259998,FIL
2024-08-12,FIL,1840774115.292,FIL
2024-08-13,FIL,1825508198.338,FIL
2024-08-14,FIL,1764936979.456,FIL
2024-08-15,FIL,1725048615.802,FIL
2024-08-16,FIL,1723571269.0,FIL
2024-08-17,FIL,1757550245.446,FIL
2024-08-18,FIL,1747208817.832,FIL
2024-08-19,FIL,1784634936.816,FIL
2024-08-20,FIL,1797931058.034,FIL
2024-08-21,FIL,1868351255.596,FIL
2024-08-22,FIL,1944188391.432,FIL
2024-08-23,FIL,2083058990.82,FIL
2024-08-24,FIL,2091430622.698,FIL
2024-08-25,FIL,2050557361.176,FIL
2024-08-26,FIL,1936309208.488,FIL
2024-08-27,FIL,1833387381.282,FIL
2024-08-28,FIL,1794976364.43,FIL
2024-08-29,FIL,1794483915.496,FIL
2024-08-30,FIL,1793499017.628,FIL
2024-08-31,FIL,1757550245.446,FIL
2024-09-01,FIL,1655613316.108,FIL
2024-09-02,FIL,1718646779.66,FIL
2024-09-03,FIL,1651673724.6360002,FIL
2024-09-04,FIL,1670879233.0619998,FIL
2024-09-05,FIL,1653643520.372,FIL
2024-09-06,FIL,1612770258.85,FIL
2024-09-07,FIL,1647241684.23,FIL
2024-09-08,FIL,1677773518.138,FIL
2024-09-09,FIL,1772816162.4,FIL
2024-09-10,FIL,1802363098.44,FIL
2024-09-11,FIL,1773801060.268,FIL
2024-09-12,FIL,1803347996.308,FIL
2024-09-13,FIL,1835849625.952,FIL
2024-09-14,FIL,1803347996.308,FIL
2024-09-15,FIL,1700426169.102,FIL
2024-09-16,FIL,1680235762.8079998,FIL
2024-09-17,FIL,1705843107.376,FIL
2024-09-18,FIL,1780202896.41,FIL
2024-09-19,FIL,1814674321.79,FIL
