date,portfolio_value,return,n_positions,valid_positions,rolling_30d
2022-07-03,9169.644150430306,-0.0075751674591988,5,5,-9.432039786345507
2022-07-04,9354.823588209283,0.02019483359889016,5,5,-6.385174071175241
2022-07-05,9270.561908117945,-0.009007297603937803,5,5,-5.594034397948251
2022-07-06,9239.473628150314,-0.003353440738086052,5,5,-4.170395325764427
2022-07-07,9142.516937653532,-0.010493746115728795,5,5,-5.538988714034094
2022-07-08,9021.808307953997,-0.013202997656192062,5,5,-1.17436028381734
2022-07-09,9067.35640702335,0.005048666244570436,5,5,-4.497944667244774
2022-07-10,8952.13491995845,-0.01270728555190044,5,5,-5.682748877607026
2022-07-11,8979.641918184692,0.003072674671705189,5,5,-6.261257976218207
2022-07-12,9168.43581866841,0.021024658021317134,5,5,-1.4143756647473213
2022-07-13,9271.350055327553,0.011224841259137572,5,5,3.965374848809975
2022-07-14,9260.480902009855,-0.001172337712721093,5,5,4.07595606085226
2022-07-15,9008.748461764193,-0.027183517023508574,5,5,6.245817095867478
2022-07-16,8699.827441443873,-0.034291224983300665,5,5,0.9966288361747448
2022-07-17,8308.394590349515,-0.044993174143853426,5,5,-2.1118693031262814
2022-07-18,8149.127957962615,-0.019169363064663967,5,5,-0.7361325572655342
2022-07-19,8219.06985068224,0.008582745672962884,5,5,-2.2714581113418633
2022-07-20,8507.011766581294,0.03503339442663992,5,5,-6.895852071311603
2022-07-21,8721.80136732178,0.02524853692859076,5,5,-1.9470741640213136
2022-07-22,8643.699257418817,-0.00895481410475469,5,5,-3.49332600500486
2022-07-23,8662.28190253527,0.0021498486426981267,5,5,-3.0093124815528642
2022-07-24,8934.952706056985,0.03147794156201641,5,5,2.8380375438978094
2022-07-25,8870.192283421013,-0.007247987176481816,5,5,3.110456561858934
2022-07-26,8575.13508435395,-0.033263901124054106,5,5,-1.4537739285390392
2022-07-27,8675.41538817664,0.011694311848878095,5,5,1.9570983528474066
2022-07-28,8492.926276560442,-0.021035201595638337,5,5,-4.483194796623851
2022-07-29,8528.481490140799,0.004186450279038191,5,5,-4.018454790615396
2022-07-30,8201.920128627751,-0.03829068069040931,5,5,-5.1411560006271415
2022-07-31,8352.881059469299,0.018405559731633738,5,5,-3.261031877283492
2022-08-01,8566.395070821412,0.02556172054073026,5,5,-6.9035953315621015
2022-08-02,9643.533308356102,0.12741005221010362,3,3,6.594926635368141
2022-08-03,9165.714424216585,-0.049548113628174954,3,3,-0.3793680873383699
2022-08-04,8728.536734692283,-0.04769706640316464,3,3,-4.248344967261053
2022-08-05,8429.862263507275,-0.03421816053060773,3,3,-7.33481694651322
2022-08-06,8481.544437119644,0.006130844371692758,3,3,-5.672357897771065
2022-08-07,8347.562891038082,-0.015796833592616785,3,3,-5.931741491413538
2022-08-08,8088.473069774252,-0.031037780085728748,3,3,-9.540386124443456
2022-08-09,7889.649945758716,-0.02458104543347192,3,3,-10.727762112600605
2022-08-10,8041.203387783547,0.019209146548548998,3,3,-9.114114924916224
2022-08-11,8038.941154495427,-0.0002813301913936264,3,3,-11.2447137461873
2022-08-12,8307.711718786033,0.033433577771658146,3,3,-9.023840094935242
2022-08-13,8263.389538849662,-0.005335064749074746,3,3,-9.440112798570606
2022-08-14,8327.180704256782,0.0077197335436276285,3,3,-5.949787741856988
2022-08-15,8346.054276348637,0.002266502044588372,3,3,-2.2940150390680834
2022-08-16,8269.810460512048,-0.009135312725277999,3,3,1.2917711027894594
2022-08-17,8091.978725529091,-0.02150372560920167,3,3,1.0583348483356896
2022-08-18,8250.249180940682,0.01955893123053695,3,3,2.1559534040930957
2022-08-19,8015.521054984812,-0.028451034727305972,3,3,-4.192489511301494
2022-08-20,8168.243187549868,0.01905330065474404,3,3,-4.812013138686167
2022-08-21,8182.274926253516,0.0017178404684418842,3,3,-3.744747681366508
2022-08-22,8209.024087902591,0.0032691594807267373,3,3,-3.6328165975636475
2022-08-23,8115.3089957814855,-0.011416106362656542,3,3,-7.922221390030941
2022-08-24,8109.385140099158,-0.0007299605825738641,3,3,-7.270418730640146
2022-08-25,8223.628400661975,0.014087783301585685,3,3,-2.5352502880761683
2022-08-26,8268.230122753701,0.00542360621354613,3,3,-3.1623208516093646
2022-08-27,8121.804904672523,-0.01770937865870775,3,3,-2.829738557916306
2022-08-28,8075.8968652425165,-0.005652443018373294,3,3,-3.8136278876574545
2022-08-29,8010.4641539636095,-0.008102222251069057,3,3,-0.7947820437234293
2022-08-30,8218.666181559189,0.025991256385881345,3,3,-0.03621237829866883
2022-08-31,8350.485671202849,0.016039036837806258,3,3,-0.9884807485910686
2022-09-01,8312.8212882777,-0.004510442195600155,3,3,-14.180530189161447
2022-09-02,7922.974206377235,-0.04645524873563693,4,4,-13.871243699907646
2022-09-03,7849.181894201393,-0.009313713544144193,4,4,-10.032908414005602
2022-09-04,7708.259750999665,-0.017953736465941145,4,4,-8.406466007538944
2022-09-05,7804.386029378091,0.012470555155586212,4,4,-7.772494929149596
2022-09-06,7853.791979227457,0.006330536401375722,4,4,-5.559757929750346
2022-09-07,7577.242843413329,-0.035212179867454445,4,4,-5.977197907922917
2022-09-08,7594.966864394125,0.0023391121740545468,4,4,-3.28518214717027
2022-09-09,7456.619409227764,-0.018215675938620203,4,4,-7.027664395887189
2022-09-10,7738.358824816742,0.03778379988662389,4,4,-3.221151388085438
2022-09-11,7739.098285776455,9.555785360346094e-05,4,4,-6.554953379890907
2022-09-12,7729.59741977836,-0.0012276450882600317,4,4,-6.144211413809435
2022-09-13,7581.189653404965,-0.019199934784915444,4,4,-8.836178246663742
2022-09-14,7485.188091161879,-0.012663126320810174,4,4,-10.329141083203597
2022-09-15,7400.636337480029,-0.011295875621573784,4,4,-10.545197372833176
2022-09-16,7451.673080673584,0.00689626416786388,4,4,-7.7051983951266205
2022-09-17,7475.322640633486,0.00317372484056469,4,4,-9.343719034123845
2022-09-18,7478.243501597145,0.00039073376549427635,4,4,-6.459542184843822
2022-09-19,7223.629692349358,-0.034047274496131145,4,4,-11.769599699931339
2022-09-20,7281.894938028132,0.00806592366445403,4,4,-11.134791380330125
2022-09-21,7138.305113949629,-0.019718744269247242,4,4,-13.433581755327523
2022-09-22,6985.8985799819075,-0.021350521101975523,4,4,-14.427023229259422
2022-09-23,7729.04704667056,0.10637836466995747,4,4,-3.7161907040062863
2022-09-24,7637.518611339235,-0.011842137171457972,4,4,-6.3091827513106535
2022-09-25,7411.203624793632,-0.02963200458976279,4,4,-9.814743831641545
2022-09-26,7454.076854789819,0.005784921338924879,4,4,-7.465313831878283
2022-09-27,7450.044101624289,-0.0005410130917738211,4,4,-6.954170839218335
2022-09-28,7461.490548363724,0.0015364267087947699,4,4,-5.990305943231953
2022-09-29,7374.324021313801,-0.011682186888119641,4,4,-9.757650270632052
2022-09-30,7323.866667452668,-0.006842302252423083,4,4,-12.045784179654985
2022-10-01,7452.940123718146,0.01762367641659591,4,4,-9.832372318435379
2022-10-02,7626.3220414309135,0.024129016827632833,3,3,-2.7739457621084025
2022-10-03,7301.685245397156,-0.04256793697802543,3,3,-6.099368105496526
2022-10-04,7307.474869874095,0.000792916194325052,3,3,-4.2247028394699075
2022-10-05,7264.930110579327,-0.005822087663984084,3,3,-6.053967121426937
2022-10-06,7389.923607115617,0.017205051477958783,3,3,-4.966515613768631
2022-10-07,7353.971086771193,-0.004865073342545225,3,3,-1.931804961277709
2022-10-08,7349.132092832293,-0.0006580110095352918,3,3,-2.2315172796366927
2022-10-09,7282.767511155884,-0.009030261102686534,3,3,-1.3129757960433257
2022-10-10,7374.958967838067,0.012658849337283125,3,3,-3.8254708509774025
2022-10-11,7426.832032849108,0.007033675066838784,3,3,-3.1316591296538703
2022-10-12,7436.091415576185,0.0012467472922669807,3,3,-2.8842198916011688
2022-10-13,7414.300822305262,-0.002930382650390577,3,3,-1.2572646781486823
2022-10-14,7684.068822137268,0.036384819863315265,3,3,3.647529940263862
2022-10-15,7649.756121333837,-0.0044654338212822275,3,3,4.330574120293018
2022-10-16,7273.085947846717,-0.04923950090861749,3,3,-1.28300238735512
2022-10-17,7469.40024628919,0.026991884854680452,3,3,1.0988136140564566
2022-10-18,7355.472374078711,-0.015252613122061354,3,3,-0.4655210746991064
2022-10-19,7413.421902396166,0.007878423759930512,3,3,3.727048750907059
2022-10-20,7233.227045099472,-0.024306569849808776,3,3,0.4897993994807788
2022-10-21,7433.749055167039,0.027722344234088682,3,3,5.233908249814371
2022-10-22,7359.536866299314,-0.0099831442139067,3,3,6.370645938621252
2022-10-23,7368.173880193672,0.0011735811711070382,3,3,-4.149832411263789
2022-10-24,7427.119590069382,0.008000043271801933,3,3,-2.165614366937799
2022-10-25,7380.9136804897935,-0.0062212421678747454,3,3,0.17546187525100554
2022-10-26,7308.017563554764,-0.009876299885164343,3,3,-1.3906602471579166
2022-10-27,7409.574516886982,0.013896648776363662,3,3,0.05310593965583178
2022-10-28,7452.387294771232,0.0057780345938456676,3,3,0.4772667281609215
2022-10-29,7157.196698684995,-0.03961020601993538,3,3,-2.3155351850206523
2022-10-30,7531.7928465518,0.05233838940539818,3,3,3.602533980761474
2022-10-31,7584.189342785471,0.006956709684024188,3,3,2.535837307504302
2022-11-01,7608.0584819544765,0.003147223531768807,3,3,0.4376579779178989
2022-11-02,7589.546969240083,-0.002409790069399606,3,3,4.453472668780481
2022-11-03,7594.794063828672,0.0006913580757658272,3,3,4.443316856924559
2022-11-04,7371.311749472063,-0.029425724052344775,3,3,2.08295321808849
2022-11-05,7717.068519409404,0.046905731529005505,3,3,5.053021223193163
2022-11-06,7958.463893417963,0.03128070891186453,3,3,8.667599448634139
2022-11-07,8183.207322460847,0.02823954874366629,3,3,11.557355423954297
2022-11-08,8183.207322460847,0.0,3,3,12.46038153422295
2022-11-09,8183.207322460847,0.0,3,3,11.194496600494636
2022-11-10,8658.401123041589,0.058069383049413205,3,3,16.29806739875208
2022-11-11,7884.876867210582,-0.08933800188264758,3,3,7.239592481260623
2022-11-12,7674.501252640631,-0.026680900426587717,3,3,4.864540703640909
2022-11-13,6585.411401830303,-0.14191017956190904,3,3,-12.964959238881523
2022-11-14,6407.196257747591,-0.027062112479894665,3,3,-15.224627104742765
2022-11-15,6706.212508882245,0.04666881411242607,3,3,-5.633795602638411
2022-11-16,6660.722380245659,-0.0067832817072729645,3,3,-9.011312258833753
2022-11-17,6636.676710705878,-0.003610069323876409,3,3,-7.847057879015258
2022-11-18,6890.016580248688,0.03817270007052462,3,3,-4.817630247955848
2022-11-19,6649.918052383043,-0.03484730770516946,3,3,-5.871704033491916
2022-11-20,6250.242317084818,-0.0601023549688704,3,3,-14.654173953787824
2022-11-21,6386.588650721785,0.02181456761512578,3,3,-11.474402770884577
2022-11-22,6131.754712401097,-0.03990141721306688,3,3,-15.581902609301967
2022-11-23,6033.592495362332,-0.016008829713986837,3,3,-17.982789907880843
2022-11-24,5814.6168761650015,-0.036292742568485345,3,3,-20.989939947941906
2022-11-25,6019.471812829211,0.03523102915068082,3,3,-16.47920704435739
2022-11-26,6013.230432619106,-0.001036865094509204,3,3,-17.972558431444675
2022-11-27,6057.680479754078,0.007392041205314457,3,3,-17.811157770297793
2022-11-28,6048.578455741133,-0.0015025592788139395,3,3,-14.000393096185654
2022-11-29,6004.653971760163,-0.007261951597780652,3,3,-19.960427196503534
2022-11-30,5847.21611520978,-0.026219305440548634,3,3,-23.278028708960818
2022-12-01,5721.0579178726375,-0.0215757712476163,3,3,-25.75032818689933
2022-12-02,5560.887291378343,-0.02598065432241809,6,4,-28.107414612201175
2022-12-03,5617.885553248457,0.010249850227765754,6,4,-27.151565397001182
2022-12-04,5524.028558168139,-0.016706818640341754,6,4,-25.879674855800882
2022-12-05,5569.621516226318,0.008253570302557921,6,4,-29.744890978445643
2022-12-06,5534.802100341186,-0.006251666434368981,6,4,-33.49812851306899
2022-12-07,5588.078119306237,0.009625641170036893,6,4,-35.35951927043193
2022-12-08,5588.809396369116,0.0001308637866662991,6,4,-35.3464328917653
2022-12-09,5586.234904212522,-0.00046065127185527556,6,4,-35.39249801895083
2022-12-10,5570.067767903411,-0.002894102483395373,6,4,-41.48884657223169
2022-12-11,5596.640770144974,0.0047706784457249435,6,4,-32.07797853939443
2022-12-12,5527.326156189949,-0.01238503895493538,6,4,-30.648392392229194
2022-12-13,5507.514874691851,-0.0035842432558302367,6,4,-16.81579876162132
2022-12-14,5444.117951319533,-0.011510985410795753,6,4,-15.260686054711432
2022-12-15,5449.929585837938,0.001067507091207752,6,4,-19.820816756833263
2022-12-16,5737.051456310593,0.05268359268691508,6,4,-13.874129317414457
2022-12-17,5580.896022013792,-0.027218761324692906,6,4,-16.23499851749611
2022-12-18,5595.596934523562,0.002634149149488077,6,4,-19.78885360959976
2022-12-19,5605.607940051667,0.001789086248571695,6,4,-16.125214214225643
2022-12-20,5546.665618114479,-0.01051488483810102,6,4,-11.166467201148707
2022-12-21,5672.903880932296,0.022759306493173613,6,4,-11.071993313343924
2022-12-22,5768.605442072784,0.016869942299244545,6,4,-5.3948573621127816
2022-12-23,5864.691272031249,0.016656682611306945,6,4,-2.128306129583403
2022-12-24,5967.626964067547,0.01755176654007329,6,4,3.2561447812724604
2022-12-25,5960.429580295235,-0.0012060713271203338,6,4,-0.3875652665076546
2022-12-26,5915.355487889858,-0.007562222118081723,6,4,-1.0401009688649063
2022-12-27,5942.736088910357,0.004628732977511405,6,4,-1.3164317916452113
2022-12-28,6122.868091120079,0.03031129087927422,6,4,1.8649532241636044
2022-12-29,6117.314975496361,-0.000906946800270311,6,4,2.5004537039146384
2022-12-30,6028.8730761808,-0.014457633728167593,6,4,3.6766208751527434
2022-12-31,6069.268744528736,0.006700368018615699,6,4,6.504234801775944
2023-01-01,6068.7482123986965,-8.576521356180433e-05,6,4,9.093723712661571
2023-01-02,5972.527908481147,-0.01460103291522084,5,4,6.608635398362912
2023-01-03,5924.489305708712,-0.0080432613306367,5,4,7.474991129333418
2023-01-04,6004.844792279642,0.013563276499377112,5,4,8.005961749015336
2023-01-05,6042.998056152494,0.006353746881502153,5,4,9.266503080602451
2023-01-06,6045.643243646774,0.00043772767584902145,5,4,8.347711731183663
2023-01-07,6194.212043854253,0.024574523209520617,5,4,10.792077673469095
2023-01-08,5966.706621371773,-0.03672871074993408,5,4,7.165271725661215
2023-01-09,5961.185910952097,-0.0009252525337681572,5,4,7.362156720623936
2023-01-10,5968.097573850034,0.0011594442785684907,5,4,7.001033303908291
2023-01-11,6065.7435044810645,0.01636131605134577,5,4,9.875668804536405
2023-01-12,5997.395446155719,-0.011267878088622405,5,4,9.10730532125719
2023-01-13,6358.472150977863,0.06020558558525462,5,4,16.27896242086223
2023-01-14,6565.772503536913,0.03260222701882407,5,4,19.43243441362386
2023-01-15,6349.934490208499,-0.03287320923960512,5,4,10.876754220971838
2023-01-16,7010.303026625913,0.10399611798132603,5,4,23.99824215157373
2023-01-17,6604.139527357091,-0.05793808024077821,5,4,17.941019212547104
2023-01-18,6212.912559047465,-0.0592396582005878,5,4,11.838144767631157
2023-01-19,6291.069430862997,0.012579747593858642,5,4,14.14760801082712
2023-01-20,6213.653944716516,-0.012305616238583006,5,4,10.64111573765146
2023-01-21,6127.2953276440285,-0.013898201901945104,5,4,7.564301317532494
2023-01-22,6125.568905061489,-0.00028175932286969314,5,4,5.87045712411483
2023-01-23,6245.874711453705,0.019639940103001408,5,4,6.0792744804076415
2023-01-24,6453.171747021702,0.03318943224843373,5,4,9.518824837963049
2023-01-25,6431.733059447765,-0.003322193862859925,5,4,9.942827663485229
2023-01-26,6385.3761309397805,-0.007207533036510278,5,4,8.75920106208306
2023-01-27,6459.662117095458,0.011633768259277725,5,4,6.891448800083411
2023-01-28,6497.961240623695,0.005928967000747498,5,4,7.575040180185192
2023-01-29,6519.293889070476,0.003282975637560776,5,4,9.349101116758028
2023-01-30,6403.512863331884,-0.01775974940057515,5,4,6.903089374838943
2023-01-31,6239.896613213016,-0.02555101451513819,5,4,4.356564444681306
2023-02-01,6027.781325217549,-0.03399339783071278,5,4,2.4173279531321112
2023-02-02,5964.595568374055,-0.009872025587413409,4,4,2.2344515274544396
2023-02-03,5857.881871336337,-0.017891187393080495,4,4,-0.9109948617913208
2023-02-04,5984.811568353802,0.021668189937143374,4,4,0.6204494437728013
2023-02-05,6040.439460529601,0.009294844380722932,4,4,1.5061611142601925
2023-02-06,5896.87131673993,-0.02376783092154086,4,4,-3.328074298845955
2023-02-07,5561.200516428525,-0.05692354170227691,4,4,-5.347557394080239
2023-02-08,5835.833333047819,0.049383728532713944,4,4,-0.31665928743202854
2023-02-09,5897.251703643442,0.010524353094153067,4,4,0.6198315941264293
2023-02-10,5657.875846647302,-0.04059108700553663,4,4,-5.075408711561811
2023-02-11,5400.723530698549,-0.045450328518808536,4,4,-8.493653754580425
2023-02-12,5428.359541752206,0.005117094199799046,4,4,-14.002502893125982
2023-02-13,5439.065602356418,0.0019722460389491603,4,4,-17.06550099111347
2023-02-14,5241.881648360538,-0.036253277384713276,4,4,-17.403507805624287
2023-02-15,5185.644158182961,-0.010728492924895763,4,4,-28.87596889624647
2023-02-16,5319.410731376353,0.025795555790751292,4,4,-20.502605293093517
2023-02-17,5398.9458961876135,0.014951875090623339,4,4,-13.083451963972406
2023-02-18,5402.235791713462,0.0006093588617310033,4,4,-14.280490837185166
2023-02-19,5362.363512679607,-0.007380699505011509,4,4,-13.787999163828019
2023-02-20,5402.773650655254,0.007535881870017816,4,4,-11.644590786631728
2023-02-21,5766.44389423562,0.06731176745415934,4,4,-4.885238108928823
2023-02-22,5691.4523878886575,-0.013004809848566678,4,4,-8.149713104085631
2023-02-23,5570.8792145825855,-0.021184956859632287,4,4,-13.587152014892235
2023-02-24,5583.305793878542,0.0022306316143828778,4,4,-13.031869467167953
2023-02-25,5684.234990998136,0.01807696028941338,4,4,-10.503420134575588
2023-02-26,5591.579859842138,-0.01630036958407457,4,4,-13.296833918910817
2023-02-27,5522.06482321314,-0.012432092247889472,4,4,-15.132939843774512
2023-02-28,5307.565981802483,-0.03884395570819201,4,4,-19.34563297834979
2023-03-01,5189.048655927757,-0.022329882714802733,4,4,-19.802646309772552
2023-03-02,5193.652206372409,0.0009782247072189759,4,4,-17.149722387536833
2023-03-03,5137.616911568874,-0.01078918891310865,4,4,-14.82930149577642
2023-03-04,5236.5243024458705,0.019251608786610263,4,4,-11.916938058374054
2023-03-05,5115.92974676605,-0.023029503677371117,4,4,-12.430769686803117
2023-03-06,4983.779640300974,-0.025831102655116,4,4,-17.180698946029054
2023-03-07,4943.6832647747715,-0.00804537488013431,4,4,-18.914720872114778
2023-03-08,5136.401286624682,0.03898267982155833,4,4,-12.639669797804858
2023-03-09,5084.528844224713,-0.010098985555323826,4,4,-7.957214183109551
2023-03-10,5451.289916800984,0.07213275483585058,4,4,-5.682311552795888
2023-03-11,5693.889542737392,0.04450315973632411,4,4,-2.2844308885787825
2023-03-12,5261.98948712412,-0.0758532550326979,4,4,-5.81064769129491
2023-03-13,5193.0551162241,-0.013100438734950065,4,4,-2.5756587129090622
2023-03-14,4959.023599345034,-0.045066249373688784,4,4,-7.593993070257846
2023-03-15,5103.535738039057,0.02914124843308042,4,4,-4.8770928308447195
2023-03-16,5045.138599429935,-0.011442486465581197,4,4,-2.396013738931512
2023-03-17,4718.00611349086,-0.06484112963240271,4,4,-7.807277409682206
2023-03-18,4685.984756815374,-0.006787052815366901,4,4,-11.065538270294025
2023-03-19,4746.26010644163,0.012862899209945275,4,4,-11.274435858361832
2023-03-20,4876.884244244015,0.027521487418083468,4,4,-8.583223002726587
2023-03-21,4898.0326125909605,0.004336450751708286,4,4,-7.4115079770546055
2023-03-22,4990.812973064065,0.018942372950845946,4,4,-6.270858868971793
2023-03-23,4831.051914317352,-0.03201102898645155,4,4,-16.203138513032883
2023-03-24,5043.190361379393,0.04391144016344453,4,4,-10.511513511831764
2023-03-25,5197.608111228817,0.030619060313874083,4,4,-5.331111794481124
2023-03-26,5074.077587453086,-0.023766802177497118,4,4,-7.930855173669124
2023-03-27,5079.657651908215,0.0010997199705668464,4,4,-9.628579205553777
2023-03-28,5032.69937139129,-0.00924437899851083,4,4,-8.922980146997403
2023-03-29,4999.201929334205,-0.006655959274560195,4,4,-8.345366849664476
2023-03-30,4926.5374464258775,-0.014535216607664384,4,4,-5.914492939611713
2023-03-31,4851.837645931078,-0.015162738801263391,4,4,-5.197778548257779
2023-04-01,4904.957994104976,0.010948500764127239,4,4,-4.200750942566953
2023-04-02,4961.730983298919,0.011581340355233507,4,4,-1.9636980157327373
2023-04-03,5013.083558063123,0.010349729748963652,4,4,-2.8538859194973982
2023-04-04,4830.108239914549,-0.03649955482075977,4,4,-4.200891033836263
2023-04-05,4903.227231859633,0.015138168403940036,4,4,-0.10396392793065953
2023-04-06,4911.957929678526,0.0017806023270067828,4,4,0.8786337927834499
2023-04-07,4893.348212274813,-0.0037886556990384436,4,4,-3.3984997592762274
2023-04-08,4885.045334461125,-0.0016967682358798911,4,4,-2.558278027331834
2023-04-09,4781.2756479147,-0.021242318021982447,4,4,-11.895785313115137
2023-04-10,4736.7684851998465,-0.009308637692592558,4,4,-17.276965056006805
2023-04-11,4734.289369116135,-0.0005233770853393296,4,4,-9.743977261270947
2023-04-12,4699.943156546022,-0.0072547767768841595,4,4,-9.159411065464356
2023-04-13,4656.826452134011,-0.009173877848279685,4,4,-5.570173912923447
2023-04-14,4560.209996985852,-0.02074727416648392,4,4,-10.55902617287988
2023-04-15,4574.4649677803345,0.003125946130530083,4,4,-9.102182913268752
2023-04-16,4636.468248980621,0.013554214894418947,4,4,-1.2626484605865862
2023-04-17,4626.800007326431,-0.0020852599726774723,4,4,-0.7924691763176435
2023-04-18,4632.761254116381,0.0012884167849291361,4,4,-1.9499174188192574
2023-04-19,4728.599668125434,0.020687104029782973,4,4,-2.6333557576493067
2023-04-20,4897.940368726694,0.03581201888219725,4,4,0.5142010553995893
2023-04-21,5184.485078666649,0.05850310301234789,4,4,4.470274061549783
2023-04-22,4961.854308810284,-0.042941732202578006,4,4,3.3772037399371375
2023-04-23,5063.27462847042,0.020440003544653175,4,4,1.0300600780580018
2023-04-24,4944.3472693637195,-0.023488230015804436,4,4,-4.38066895490985
2023-04-25,5116.639722581303,0.03484634954448824,4,4,1.480646217288685
2023-04-26,5377.162200376146,0.05091671329624338,4,4,6.462345549856338
2023-04-27,5394.471896627002,0.0032191136524848266,4,4,7.708694814955903
2023-04-28,5703.5456105642725,0.057294526667295224,4,4,14.103743409141444
2023-04-29,5446.044055609462,-0.04514762790322193,4,4,11.04250227958569
2023-04-30,5351.561253298376,-0.017348886888597106,4,4,10.823887470852318
2023-05-01,5398.75098149046,0.008817936665304626,4,4,10.610831060970058
2023-05-02,5497.344862276789,0.018280248365220436,4,4,11.28072186196875
2023-05-03,5355.869965229281,-0.025735132248718914,4,4,7.672235662200495
2023-05-04,5336.854256934286,-0.003550442489912131,4,4,10.967146895285259
2023-05-05,5199.05138495653,-0.0258209921694427,4,4,6.871230837946984
2023-05-06,5300.73845149123,0.019558773130985526,4,4,8.64904791834486
2023-05-07,5427.006239453712,0.02382079197417468,4,4,11.409992685666172
2023-05-08,5629.478654588563,0.0373083070483503,4,4,15.31050021408919
2023-05-09,5639.108307566275,0.0017105763372710359,4,4,17.60578965001454
2023-05-10,5533.125510946939,-0.018794247394953098,4,4,16.657228679778484
2023-05-11,5627.4483003415835,0.01704692749297521,4,4,18.41425913760994
2023-05-12,5427.630105088985,-0.03550777982988666,4,4,15.588958832309688
2023-05-13,5551.0111040509055,0.022732020527013622,4,4,18.77954866983902
2023-05-14,5584.903301890549,0.006105589991508111,4,4,21.464835085638224
2023-05-15,5552.036027895312,-0.005885021139777193,4,4,20.563738358607495
2023-05-16,5439.977353379325,-0.020183347866073974,4,4,17.189982082558203
2023-05-17,5158.073661073655,-0.05182074740266158,4,4,12.21643333955979
2023-05-18,5145.4445286144355,-0.0024484203384932,4,4,11.842749627217557
2023-05-19,5171.522578833339,0.005068182170438391,4,4,10.2808574412831
2023-05-20,5180.463259954197,0.0017288295631640224,4,4,6.872538509379778
2023-05-21,5272.261878069316,0.01772015619234993,4,4,2.7942438273799817
2023-05-22,5223.069944005541,-0.009330328273031154,4,4,6.155384220334667
2023-05-23,5103.244258435825,-0.022941619938909558,4,4,1.8172218719783937
2023-05-24,5142.62657207183,0.0077171132012553165,4,4,4.937756193684368
2023-05-25,5180.084171176804,0.007283748602007466,4,4,2.181496099436292
2023-05-26,5028.315340809658,-0.029298525921957766,4,4,-5.8400278223838225
2023-05-27,5031.396793931954,0.0006128201819974864,4,4,-6.100657169432557
2023-05-28,4915.237042533584,-0.0230869788561424,4,4,-14.138807721776317
2023-05-29,4917.426951681634,0.0004455347990545075,4,4,-9.579491451548675
2023-05-30,4839.626376292147,-0.015821399311865946,4,4,-9.426742693875559
2023-05-31,5055.723603196829,0.04465163425905688,4,4,-5.843372934500334
2023-06-01,4981.822937221444,-0.014617228269491795,4,4,-9.133120597971557
2023-06-02,4794.629574842923,-0.03671250218222594,3,3,-10.230857591322259
2023-06-03,4833.267186869359,0.008058518687067017,3,3,-9.069961473624343
2023-06-04,4866.165334942903,0.006806606546172193,3,3,-5.807201602062854
2023-06-05,5051.800189481266,0.03814807795480305,3,3,-3.9482711196811007
2023-06-06,5025.868893265278,-0.00513308033638819,3,3,-6.843658350737389
2023-06-07,5396.741328474125,0.07379269994603752,3,3,-3.195219060968667
2023-06-08,5321.943438475282,-0.013859824928831827,3,3,-4.752259187578953
2023-06-09,5183.36826277314,-0.02603845330266122,3,3,-5.476679778349765
2023-06-10,5646.356631638017,0.08932191297115644,3,3,1.7508187694683583
2023-06-11,5701.740700235114,0.009808815172383209,3,3,6.2824782696953445
2023-06-12,5396.084511056766,-0.053607521851308196,3,3,-1.3514759681368358
2023-06-13,5242.663890249697,-0.028431841735003474,3,3,-4.805219140787995
2023-06-14,5455.809760533174,0.040656024255128355,3,3,-0.15111460129743973
2023-06-15,5411.101932038136,-0.008194535817295226,3,3,1.0477666035804352
2023-06-16,5310.872291247228,-0.018522962984205988,3,3,4.377545045425994
2023-06-17,5262.7315879380185,-0.009064556756250668,3,3,3.715931403650247
2023-06-18,5396.419822151084,0.025402822085677727,3,3,5.749395395174181
2023-06-19,5429.848307473021,0.006194567217457885,3,3,6.195969160603567
2023-06-20,5170.643326140961,-0.04773705758507457,3,3,-0.34975221713888294
2023-06-21,5168.8506835357675,-0.0003466962410907798,3,3,0.5486109860551545
2023-06-22,5196.026452151376,0.005257603726525126,3,3,3.3685333525986225
2023-06-23,5164.420477095962,-0.006082720199072109,3,3,1.9885500125658804
2023-06-24,5253.270661950627,0.017204289474242566,3,3,2.98060409978939
2023-06-25,4840.05976605026,-0.07865783480246862,3,3,-1.9553267882616951
2023-06-26,4861.306069657115,0.00438967794486397,3,3,-1.5776410119750464
2023-06-27,4719.291028380341,-0.029213351153343503,3,3,-2.1902782416951565
2023-06-28,4844.9235932442125,0.02662106746720129,3,3,0.42727502511952165
2023-06-29,4651.266846844208,-0.03997106304628638,3,3,-1.9876913483225216
2023-06-30,4518.248570510578,-0.02859828960875043,3,3,-9.312683735103253
2023-07-01,4615.877196536188,0.021607626163555108,3,3,-5.690198291798562
2023-07-02,4460.423303593428,-0.03366364885041737,3,3,-5.385312958617707
2023-07-03,4586.455892126382,0.02825574613768595,3,3,-3.3655902135558136
2023-07-04,4665.561964826002,0.017247756123725498,3,3,-2.3214752558004834
2023-07-05,4843.256590742943,0.038086435729842175,3,3,-2.3276394782965713
2023-07-06,4934.132810882679,0.018763453564163975,3,3,0.06201391175864532
2023-07-07,4818.0650951321495,-0.023523427560468553,3,3,-9.669598838891961
2023-07-08,4854.619634326886,0.007586974952178999,3,3,-7.524918850790879
