date,equity,cash,mtm_value,num_positions,long_exposure,short_exposure,daily_return
2021-03-10,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-11,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-12,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-13,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-14,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-15,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-16,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-17,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-18,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-19,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-20,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-21,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-22,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-23,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-24,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-25,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-26,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-27,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-28,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-29,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-30,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-31,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-04-01,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-04-02,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-04-03,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-04-04,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-04-05,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-04-06,91950.46112630995,91950.46112630995,0.0,1,0.0,10000.0,-0.09821953325542165
2021-04-07,102861.93005036129,102861.93005036129,0.0,0,0.0,0.0,0.11866682113820559
2021-04-08,102861.93005036129,102861.93005036129,0.0,0,0.0,0.0,0.0
2021-04-09,102861.93005036129,102861.93005036129,0.0,0,0.0,0.0,0.0
2021-04-10,102861.93005036129,102861.93005036129,0.0,0,0.0,0.0,0.0
2021-04-11,92846.93005036129,92846.93005036129,0.0,1,0.0,10000.0,-0.09736352404720239
2021-04-12,92744.07924219892,92846.93005036129,-102.85080816237135,1,0.0,10000.0,-0.0011077459223108876
2021-04-13,91599.82123242706,92846.93005036129,-1247.108817934226,1,0.0,10000.0,-0.012337801174171492
2021-04-14,91931.15391339111,91931.15391339111,0.0,1,0.0,10000.0,0.0036171760654786222
2021-04-15,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.10759907690817716
2021-04-16,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-17,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-18,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-19,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-20,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-21,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-22,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-23,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-24,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-25,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-26,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-27,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-28,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-29,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-04-30,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-05-01,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-05-02,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-05-03,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-05-04,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-05-05,101822.86121357555,101822.86121357555,0.0,0,0.0,0.0,0.0
2021-05-06,91807.86121357555,91807.86121357555,0.0,1,0.0,10000.0,-0.09835708681367072
2021-05-07,92778.18581543789,91807.86121357555,970.3246018623269,1,0.0,10000.0,0.01056907969574672
2021-05-08,92800.81221871001,91807.86121357555,992.9510051344525,1,0.0,10000.0,0.00024387632796707415
2021-05-09,92636.33567184725,91807.86121357555,828.4744582716908,1,0.0,10000.0,-0.0017723610702363723
2021-05-10,93738.06746194384,91807.86121357555,1930.206248368288,1,0.0,10000.0,0.011893084739441173
2021-05-11,89119.9232621353,89119.9232621353,0.0,1,0.0,10000.0,-0.04926647545495244
2021-05-12,91055.96402031575,89119.9232621353,1936.040758180453,1,0.0,10000.0,0.021723994897143495
2021-05-13,100208.96531439885,100208.96531439885,0.0,0,0.0,0.0,0.10052061270847634
2021-05-14,100208.96531439885,100208.96531439885,0.0,0,0.0,0.0,0.0
2021-05-15,100208.96531439885,100208.96531439885,0.0,0,0.0,0.0,0.0
2021-05-16,90193.96531439885,90193.96531439885,0.0,1,0.0,10000.0,-0.09994115764571176
2021-05-17,91396.0777770628,90193.96531439885,1202.1124626639535,1,0.0,10000.0,0.013328080858554303
2021-05-18,91515.12024275694,90193.96531439885,1321.1549283580782,1,0.0,10000.0,0.0013024898725360057
2021-06-12,93795.54100376295,90193.96531439885,3601.575689364096,1,0.0,10000.0,0.024918513519480268
2021-06-13,103422.69870256387,103422.69870256387,0.0,0,0.0,0.0,0.10263982270132321
2021-06-14,103422.69870256387,103422.69870256387,0.0,0,0.0,0.0,0.0
2021-06-15,103422.69870256387,103422.69870256387,0.0,0,0.0,0.0,0.0
2021-06-16,103422.69870256387,103422.69870256387,0.0,0,0.0,0.0,0.0
2021-06-17,103422.69870256387,103422.69870256387,0.0,0,0.0,0.0,0.0
2021-06-18,93407.69870256387,93407.69870256387,0.0,1,0.0,10000.0,-0.0968356088715342
2021-06-19,93629.75595976943,93407.69870256387,222.05725720556458,1,0.0,10000.0,0.0023772907403774024
2021-06-20,93477.09159544061,93407.69870256387,69.39289287673955,1,0.0,10000.0,-0.0016305111848675669
2021-06-21,95388.78510478445,93407.69870256387,1981.0864022205722,1,0.0,10000.0,0.020450930561869196
2021-06-22,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.10827203861378698
2021-06-23,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-06-24,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-06-25,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-06-26,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-06-27,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-06-28,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-06-29,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-06-30,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-01,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-02,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-03,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-04,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-05,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-06,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-07,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-08,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-09,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-10,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-11,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-12,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-13,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-14,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-15,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-16,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-17,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-18,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-19,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-20,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-21,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-22,105716.7233289719,105716.7233289719,0.0,0,0.0,0.0,0.0
2021-07-23,95701.7233289719,95701.7233289719,0.0,1,0.0,10000.0,-0.09473430205394351
2021-07-24,105758.62368496269,105758.62368496269,0.0,0,0.0,0.0,0.10508588566812405
2021-07-25,105758.62368496269,105758.62368496269,0.0,0,0.0,0.0,0.0
2021-07-26,95743.62368496269,95743.62368496269,0.0,1,0.0,10000.0,-0.09469676940797767
2021-07-27,95632.76155499453,95743.62368496269,-110.8621299681567,1,0.0,10000.0,-0.0011579061424804582
2021-07-28,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.10532589748175636
2021-07-29,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-07-30,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-07-31,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-01,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-02,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-03,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-04,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-05,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-06,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-07,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-08,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-09,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-10,105705.36799443314,105705.36799443314,0.0,0,0.0,0.0,0.0
2021-08-11,95690.36799443314,95690.36799443314,0.0,1,0.0,10000.0,-0.09474447882843029
2021-08-12,85451.94477178995,85675.36799443314,-223.4232226431909,2,0.0,20000.0,-0.10699533753740842
2021-08-13,92766.01647853103,94688.23622446373,-1922.2197459326962,1,0.0,10000.0,0.08559280571406802
2021-08-14,92437.97658550675,92437.97658550675,0.0,1,0.0,10000.0,-0.0035362076057259273
2021-08-15,82523.4056916877,82422.97658550675,100.42910618095368,2,0.0,20000.0,-0.10725646817515422
2021-08-16,83463.74813179605,82422.97658550675,1040.7715462893009,2,0.0,20000.0,0.011394857401081149
2021-08-17,104868.26963996624,104868.26963996624,0.0,0,0.0,0.0,0.25645291503528833
2021-08-18,104868.26963996624,104868.26963996624,0.0,0,0.0,0.0,0.0
2021-08-19,104868.26963996624,104868.26963996624,0.0,0,0.0,0.0,0.0
2021-08-20,104868.26963996624,104868.26963996624,0.0,0,0.0,0.0,0.0
2021-08-21,104868.26963996624,104868.26963996624,0.0,0,0.0,0.0,0.0
2021-08-22,104868.26963996624,104868.26963996624,0.0,0,0.0,0.0,0.0
2021-08-23,94853.26963996624,94853.26963996624,0.0,1,0.0,10000.0,-0.09550076523989093
2021-08-24,95528.41272231999,94853.26963996624,675.1430823537474,1,0.0,10000.0,0.007117762886997836
2021-08-25,95462.2692629828,94853.26963996624,608.9996230165517,1,0.0,10000.0,-0.0006923956700658485
2021-08-26,96182.30764675194,94853.26963996624,1329.0380067857022,1,0.0,10000.0,0.007542648936885943
2021-08-27,104721.14139705182,104721.14139705182,0.0,0,0.0,0.0,0.08877759287768794
2021-08-28,94706.14139705182,94706.14139705182,0.0,1,0.0,10000.0,-0.09563493929108324
2021-08-29,94693.5071582647,94706.14139705182,-12.634238787112562,1,0.0,10000.0,-0.00013340464093181126
2021-08-30,105071.31231022652,105071.31231022652,0.0,0,0.0,0.0,0.10959362963098429
2021-08-31,105071.31231022652,105071.31231022652,0.0,0,0.0,0.0,0.0
2021-09-01,95056.31231022652,95056.31231022652,0.0,1,0.0,10000.0,-0.09531621695587456
2021-09-02,105183.84007126637,105183.84007126637,0.0,0,0.0,0.0,0.1065424011820233
2021-09-03,105183.84007126637,105183.84007126637,0.0,0,0.0,0.0,0.0
2021-09-04,105183.84007126637,105183.84007126637,0.0,0,0.0,0.0,0.0
2021-09-05,105183.84007126637,105183.84007126637,0.0,0,0.0,0.0,0.0
2021-09-06,105183.84007126637,105183.84007126637,0.0,0,0.0,0.0,0.0
2021-09-07,85153.84007126637,85153.84007126637,0.0,2,0.0,20000.0,-0.19042849154802532
2021-09-08,85150.47748900377,90137.15878013507,-4986.681291131307,1,0.0,10000.0,-3.948832207434361e-05
2021-09-09,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.08136008637875869
2021-09-10,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.0
2021-09-11,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.0
2021-09-12,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.0
2021-09-13,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.0
2021-09-14,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.0
2021-09-15,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.0
2021-09-16,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.0
2021-09-17,92078.32769270166,92078.32769270166,0.0,0,0.0,0.0,0.0
2021-09-18,82063.32769270166,82063.32769270166,0.0,1,0.0,10000.0,-0.1087660935092527
2021-09-19,82335.62067150365,82063.32769270166,272.2929788019979,1,0.0,10000.0,0.0033180835637283135
2021-09-20,83302.61461537505,82063.32769270166,1239.2869226733883,1,0.0,10000.0,0.01174453943487519
2021-09-21,83804.45690770198,82063.32769270166,1741.1292150003255,1,0.0,10000.0,0.00602432822359833
2021-09-22,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.10911848994167173
2021-09-23,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-09-24,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-09-25,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-09-26,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-09-27,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-09-28,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-09-29,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-09-30,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-01,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-08,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-09,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-10,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-11,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-12,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-13,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-14,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-15,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-16,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-17,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-18,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-19,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-20,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-21,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-22,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-23,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-24,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-25,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-26,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-27,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-28,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-29,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-30,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-10-31,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-01,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-02,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-03,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-04,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-05,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-06,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-07,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-08,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-09,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-10,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-11,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-12,92949.07269585233,92949.07269585233,0.0,0,0.0,0.0,0.0
2021-11-13,82934.07269585233,82934.07269585233,0.0,1,0.0,10000.0,-0.1077471749801211
2021-11-14,83367.45102211535,82934.07269585233,433.3783262630153,1,0.0,10000.0,0.005225576318341085
2021-11-15,83818.18376411303,82934.07269585233,884.1110682607011,1,0.0,10000.0,0.00540657938405853
2021-11-16,84620.82549184153,82934.07269585233,1686.7527959892016,1,0.0,10000.0,0.009575985683337507
2021-11-17,94902.72290796186,94902.72290796186,0.0,0,0.0,0.0,0.12150552014068472
2021-11-18,94902.72290796186,94902.72290796186,0.0,0,0.0,0.0,0.0
2021-11-19,84887.72290796186,84887.72290796186,0.0,1,0.0,10000.0,-0.1055291112111999
2021-11-20,85099.92308878407,84887.72290796186,212.2001808222096,1,0.0,10000.0,0.002499774685348566
2021-11-21,95126.29707165914,95126.29707165914,0.0,0,0.0,0.0,0.11781883718525377
2021-11-22,95126.29707165914,95126.29707165914,0.0,0,0.0,0.0,0.0
2021-11-23,95126.29707165914,95126.29707165914,0.0,0,0.0,0.0,0.0
2021-11-24,95126.29707165914,95126.29707165914,0.0,0,0.0,0.0,0.0
2021-11-25,95126.29707165914,95126.29707165914,0.0,0,0.0,0.0,0.0
2021-11-26,95126.29707165914,95126.29707165914,0.0,0,0.0,0.0,0.0
2021-11-27,85111.29707165914,85111.29707165914,0.0,1,0.0,10000.0,-0.1052810874416319
2021-11-28,85177.26106286394,85111.29707165914,65.96399120480156,1,0.0,10000.0,0.0007750321458415144
2021-11-29,85034.59974855212,85111.29707165914,-76.69732310702227,1,0.0,10000.0,-0.0016748755774915747
2021-11-30,94772.20777953771,94772.20777953771,0.0,0,0.0,0.0,0.11451348109804438
2021-12-01,94772.20777953771,94772.20777953771,0.0,0,0.0,0.0,0.0
2021-12-02,84757.20777953771,84757.20777953771,0.0,1,0.0,10000.0,-0.10567444016179539
2021-12-03,75493.68957462662,74742.20777953771,751.4817950889075,2,0.0,20000.0,-0.1092947543648023
2021-12-04,77007.49549983419,74742.20777953771,2265.2877202964783,2,0.0,20000.0,0.02005208559466598
2021-12-05,76608.0590414192,74742.20777953771,1865.8512618814862,2,0.0,20000.0,-0.0051869815505927175
2021-12-06,76296.75473726976,74742.20777953771,1554.5469577320437,2,0.0,20000.0,-0.00406359732963768
2021-12-07,76999.95337438687,74742.20777953771,2257.745594849162,2,0.0,20000.0,0.009216625786228949
2021-12-08,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.25025112008130423
2021-12-09,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-10,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-11,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-12,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-13,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-14,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-15,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-16,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-17,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-18,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-19,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-20,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-21,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-22,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-23,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-24,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-25,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-26,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-27,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-28,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-29,96269.27795253538,96269.27795253538,0.0,0,0.0,0.0,0.0
2021-12-30,86254.27795253538,86254.27795253538,0.0,1,0.0,10000.0,-0.10403111161733025
2021-12-31,86664.70630099483,86254.27795253538,410.42834845944844,1,0.0,10000.0,0.004758353535639248
2022-01-01,86176.81682761486,86254.27795253538,-77.46112492051705,1,0.0,10000.0,-0.00562962126341815
2022-01-02,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.12034767169066884
2022-01-03,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-04,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-05,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-06,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-07,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-08,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-09,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-10,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-11,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-12,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-13,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-14,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-15,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-16,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-17,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-18,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-19,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-20,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-21,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-22,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-23,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-24,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-25,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-26,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-27,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-28,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-29,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-30,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-01-31,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-01,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-02,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-03,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-04,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-05,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-06,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-07,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-08,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-09,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-10,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-11,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-12,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-13,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-14,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-15,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-16,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-17,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-18,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-19,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-20,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-21,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-22,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-23,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-24,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-25,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
2022-02-26,96547.99608653157,96547.99608653157,0.0,0,0.0,0.0,0.0
