date,portfolio_value,num_positions,positions
2023-11-07,66887.42481689458,8,"AAVE/USD, API3/USD, BTC/USD, CRO/USD, EGLD/USD, GRT/USD, IMX/USD, LINK/USD"
2023-11-08,68274.95677615574,8,"AAVE/USD, API3/USD, BTC/USD, CRO/USD, EGLD/USD, GRT/USD, IMX/USD, LINK/USD"
2023-11-09,69410.85930717789,10,"AAVE/USD, API3/USD, BNT/USD, BTC/USD, CRO/USD, EGLD/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-11-10,74039.17754023083,10,"AAVE/USD, API3/USD, BNT/USD, BTC/USD, CRO/USD, EGLD/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-11-11,75647.48065680757,9,"AAVE/USD, API3/USD, BNT/USD, BTC/USD, CRO/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-11-12,76246.14923972127,8,"AAVE/USD, API3/USD, BNT/USD, BTC/USD, CRO/USD, ETH/USD, GRT/USD, LINK/USD"
2023-11-13,70367.37537600711,7,"AAVE/USD, BNT/USD, BTC/USD, CRO/USD, ETH/USD, IMX/USD, LINK/USD"
2023-11-14,68234.9749036199,7,"AAVE/USD, BNT/USD, BTC/USD, CRO/USD, ETH/USD, IMX/USD, LINK/USD"
2023-11-15,73298.60764379495,5,"BNT/USD, CRO/USD, ETH/USD, IMX/USD, LINK/USD"
2023-11-16,68646.41555806782,6,"BNT/USD, CRO/USD, CVC/USD, IMX/USD, LDO/USD, LINK/USD"
2023-11-17,77417.51307034206,4,"BNT/USD, CVC/USD, IMX/USD, LDO/USD"
2023-11-18,71259.22624843035,4,"BNT/USD, CVC/USD, IMX/USD, LDO/USD"
2023-11-19,75285.03094498403,3,"CVC/USD, IMX/USD, LDO/USD"
2023-11-20,75392.46007644742,3,"CVC/USD, IMX/USD, LDO/USD"
2023-11-21,68846.25796987269,3,"CVC/USD, IMX/USD, LDO/USD"
2023-11-22,77562.1103711197,4,"CVC/USD, IMX/USD, LCX/USD, LDO/USD"
2023-11-23,78936.94839251893,3,"IMX/USD, LCX/USD, LDO/USD"
2023-11-24,80691.47450123275,4,"BTC/USD, IMX/USD, LCX/USD, LDO/USD"
2023-11-25,79246.79751704627,4,"BTC/USD, IMX/USD, LCX/USD, LDO/USD"
2023-11-26,78112.53608680685,4,"BTC/USD, IMX/USD, LCX/USD, LDO/USD"
2023-11-27,76344.06427763937,4,"BTC/USD, IMX/USD, LCX/USD, LDO/USD"
2023-11-28,78590.60839754739,3,"BTC/USD, IMX/USD, LDO/USD"
2023-11-29,77309.83560200207,2,"BTC/USD, LDO/USD"
2023-11-30,78006.77328578474,1,BTC/USD
2023-12-01,80014.75315790175,1,BTC/USD
2023-12-02,81617.81685042621,2,"BTC/USD, ETH/USD"
2023-12-03,82673.35531718939,3,"BTC/USD, EGLD/USD, ETH/USD"
2023-12-04,86027.93332131232,3,"BTC/USD, EGLD/USD, ETH/USD"
2023-12-05,88351.77099559613,3,"BTC/USD, EGLD/USD, ETH/USD"
2023-12-06,86547.47637451305,4,"BTC/USD, EGLD/USD, ETH/USD, GRT/USD"
2023-12-07,88136.89189313423,6,"ALGO/USD, BTC/USD, EGLD/USD, ETH/USD, GRT/USD, IMX/USD"
2023-12-08,91661.06045821334,7,"ALGO/USD, BTC/USD, EGLD/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-12-09,94510.97920473566,9,"ALGO/USD, BICO/USD, BTC/USD, EGLD/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-12-10,95381.2845433244,9,"ALGO/USD, BICO/USD, BTC/USD, EGLD/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-12-11,91986.28135606674,8,"ALGO/USD, BICO/USD, EGLD/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-12-12,91067.8006547104,8,"ALGO/USD, BICO/USD, EGLD/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-12-13,92746.00524941423,8,"ALGO/USD, BICO/USD, EGLD/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD, LINK/USD"
2023-12-14,95326.93489541448,7,"ALGO/USD, BICO/USD, EGLD/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD"
2023-12-15,91250.80796229758,6,"AAVE/USD, API3/USD, BICO/USD, EGLD/USD, GRT/USD, IMX/USD"
2023-12-16,90903.3076393039,5,"AAVE/USD, API3/USD, BICO/USD, FIL/USD, IMX/USD"
2023-12-17,87324.48995812373,6,"AAVE/USD, API3/USD, BICO/USD, BLZ/USD, FIL/USD, IMX/USD"
2023-12-18,89688.72187614013,7,"AAVE/USD, API3/USD, BICO/USD, BLZ/USD, FIL/USD, IMX/USD, OXT/USD"
2023-12-19,87093.52646148998,7,"AAVE/USD, API3/USD, BICO/USD, BLZ/USD, FIL/USD, IMX/USD, OXT/USD"
2023-12-20,90292.04681935383,7,"AAVE/USD, API3/USD, BICO/USD, BLZ/USD, FIL/USD, IMX/USD, OXT/USD"
2023-12-21,91647.37634596085,6,"ALGO/USD, BICO/USD, BLZ/USD, FIL/USD, IMX/USD, OXT/USD"
2023-12-22,94059.52543538058,7,"ALGO/USD, BICO/USD, BLZ/USD, GRT/USD, IMX/USD, MAGIC/USD, OXT/USD"
2023-12-23,95793.74016739572,7,"ALGO/USD, BICO/USD, BLZ/USD, GRT/USD, IMX/USD, MAGIC/USD, OXT/USD"
2023-12-24,95032.12112034962,9,"ALGO/USD, API3/USD, BICO/USD, BLZ/USD, EGLD/USD, GRT/USD, IMX/USD, MAGIC/USD, OXT/USD"
2023-12-25,96260.61891672,10,"ALGO/USD, API3/USD, BICO/USD, BLZ/USD, EGLD/USD, GRT/USD, IMX/USD, LDO/USD, MAGIC/USD, OXT/USD"
2023-12-26,95598.80274225636,10,"ALGO/USD, API3/USD, BICO/USD, BLZ/USD, EGLD/USD, ENS/USD, GRT/USD, IMX/USD, LDO/USD, MAGIC/USD"
2023-12-27,95987.56548806714,10,"ALGO/USD, API3/USD, BICO/USD, EGLD/USD, ENS/USD, EOS/USD, GRT/USD, IMX/USD, LDO/USD, MAGIC/USD"
2023-12-28,93075.14352961413,13,"AAVE/USD, API3/USD, BICO/USD, EGLD/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD, LDO/USD, LINK/USD, MAGIC/USD"
2023-12-29,91909.61314069532,15,"AAVE/USD, API3/USD, BICO/USD, EGLD/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD, LCX/USD, LDO/USD, LINK/USD, MAGIC/USD, OXT/USD"
2023-12-30,91218.5704493458,13,"AAVE/USD, EGLD/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, GRT/USD, IMX/USD, LCX/USD, LDO/USD, LINK/USD, MAGIC/USD, OXT/USD"
2023-12-31,90527.75788722919,14,"AAVE/USD, API3/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, LCX/USD, LDO/USD, LINK/USD, MAGIC/USD, OXT/USD"
2024-01-01,95536.57579752956,14,"AAVE/USD, API3/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, LCX/USD, LDO/USD, LINK/USD, MAGIC/USD, OXT/USD"
2024-01-02,95239.40825358997,13,"AAVE/USD, API3/USD, BTC/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, LCX/USD, LDO/USD, LINK/USD, OXT/USD"
2024-01-03,90683.7345552272,8,"API3/USD, BTC/USD, ENS/USD, FIL/USD, GRT/USD, LCX/USD, LDO/USD, OXT/USD"
2024-01-04,95599.65933879503,8,"API3/USD, BTC/USD, ENS/USD, FIL/USD, GRT/USD, LCX/USD, LDO/USD, OXT/USD"
2024-01-05,93435.45678521784,8,"API3/USD, BTC/USD, ENS/USD, FIL/USD, GRT/USD, LCX/USD, LDO/USD, OXT/USD"
2024-01-06,88482.01353081745,7,"BTC/USD, ENS/USD, FIL/USD, GRT/USD, LCX/USD, LDO/USD, OXT/USD"
2024-01-07,84980.48772753404,5,"BTC/USD, ENS/USD, GRT/USD, LCX/USD, LDO/USD"
2024-01-08,91377.58960289536,4,"BTC/USD, ENS/USD, LCX/USD, LDO/USD"
2024-01-09,91906.80097165458,4,"BTC/USD, ENS/USD, LCX/USD, LDO/USD"
2024-01-10,99475.86611231758,5,"BTC/USD, ENS/USD, ETC/USD, ETH/USD, LDO/USD"
2024-01-11,104120.30492344956,5,"BTC/USD, ENS/USD, ETC/USD, ETH/USD, LDO/USD"
2024-01-12,98979.09678151572,5,"BTC/USD, ENS/USD, ETC/USD, ETH/USD, LDO/USD"
2024-01-13,98821.57380760524,5,"BTC/USD, ENS/USD, ETC/USD, ETH/USD, LDO/USD"
2024-01-14,95275.46556882166,5,"BTC/USD, ENS/USD, ETC/USD, ETH/USD, LDO/USD"
2024-01-15,96409.17969322088,5,"BTC/USD, ENS/USD, ETC/USD, ETH/USD, LDO/USD"
2024-01-16,98740.28851179856,4,"BTC/USD, ENS/USD, ETC/USD, ETH/USD"
2024-01-17,96307.00646717388,4,"ENS/USD, ETC/USD, ETH/USD, LCX/USD"
2024-01-18,95647.65729056885,2,"ENS/USD, LCX/USD"
2024-01-19,90927.54184372969,2,"ENS/USD, LCX/USD"
2024-01-20,88770.21175923583,2,"API3/USD, LCX/USD"
2024-01-21,90662.45482908344,2,"API3/USD, LCX/USD"
2024-01-22,85402.70438147242,2,"API3/USD, LCX/USD"
2024-01-23,82939.93864705933,2,"API3/USD, LCX/USD"
2024-01-24,84495.2913124084,1,API3/USD
2024-01-25,81306.02804739155,2,"API3/USD, LCX/USD"
2024-01-26,81702.17357157417,1,LCX/USD
2024-01-27,85165.96471398325,1,LCX/USD
2024-01-28,83563.96131061905,1,LCX/USD
2024-01-29,107464.1201932417,2,"API3/USD, LCX/USD"
2024-01-30,104426.85547515689,2,"API3/USD, LCX/USD"
2024-01-31,112230.85126589728,2,"API3/USD, LCX/USD"
2024-02-01,106761.22532949896,2,"API3/USD, LCX/USD"
2024-02-02,117076.38956346252,4,"API3/USD, LCX/USD, LINK/USD, MAGIC/USD"
2024-02-03,116925.77234765053,4,"API3/USD, LCX/USD, LINK/USD, MAGIC/USD"
2024-02-04,116539.86670462506,4,"API3/USD, LCX/USD, LINK/USD, MAGIC/USD"
2024-02-05,117902.79451416613,4,"API3/USD, LCX/USD, LINK/USD, MAGIC/USD"
2024-02-06,113497.79580516435,3,"API3/USD, LINK/USD, MAGIC/USD"
2024-02-07,116671.51524309383,4,"API3/USD, LCX/USD, LINK/USD, MAGIC/USD"
2024-02-08,114213.33033875164,4,"API3/USD, LCX/USD, LINK/USD, MAGIC/USD"
2024-02-09,114130.63490267434,2,"LCX/USD, LINK/USD"
2024-02-10,116251.31815615145,3,"IMX/USD, LCX/USD, LINK/USD"
2024-02-11,116930.36335584507,3,"IMX/USD, LCX/USD, LINK/USD"
2024-02-12,121539.1926202646,5,"API3/USD, BTC/USD, IMX/USD, LCX/USD, LINK/USD"
2024-02-13,120244.70703659486,5,"API3/USD, BTC/USD, IMX/USD, LCX/USD, LINK/USD"
2024-02-14,128004.49731209787,5,"API3/USD, BTC/USD, ETH/USD, IMX/USD, LINK/USD"
2024-02-15,127679.98077990118,5,"API3/USD, BTC/USD, ETH/USD, IMX/USD, LINK/USD"
2024-02-16,126413.57830726937,5,"API3/USD, BTC/USD, ETH/USD, IMX/USD, LINK/USD"
2024-02-17,126274.22489394962,5,"API3/USD, BTC/USD, ETH/USD, IMX/USD, LINK/USD"
2024-02-18,129324.31460166592,6,"API3/USD, BLZ/USD, BTC/USD, ETH/USD, GRT/USD, IMX/USD"
2024-02-19,129511.03018719864,7,"API3/USD, BLZ/USD, BTC/USD, ETH/USD, GRT/USD, IMX/USD, MAGIC/USD"
2024-02-20,129979.74907681986,8,"API3/USD, BLZ/USD, BTC/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, MAGIC/USD"
2024-02-21,129100.29554309628,8,"BLZ/USD, BTC/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, MAGIC/USD, ONDO/USD"
2024-02-22,129974.96693561084,8,"BLZ/USD, BTC/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, MAGIC/USD, ONDO/USD"
2024-02-23,127609.64664322404,8,"BLZ/USD, BTC/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, MAGIC/USD, ONDO/USD"
2024-02-24,129454.5365745558,7,"BTC/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, MAGIC/USD, ONDO/USD"
2024-02-25,132412.35860625657,6,"BTC/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, ONDO/USD"
2024-02-26,136498.41252738418,5,"BTC/USD, ETH/USD, FIL/USD, GRT/USD, ONDO/USD"
2024-02-27,137562.1123395644,6,"BCH/USD, BTC/USD, ETH/USD, FIL/USD, GRT/USD, ONDO/USD"
2024-02-28,142703.42555976706,6,"BCH/USD, BONK/USD, BTC/USD, ETH/USD, GRT/USD, ONDO/USD"
2024-02-29,143288.86135484322,9,"BCH/USD, BONK/USD, BTC/USD, EOS/USD, ETH/USD, FIL/USD, GRT/USD, LTC/USD, ONDO/USD"
2024-03-01,151855.27283563587,11,"BCH/USD, BICO/USD, BONK/USD, BTC/USD, CRO/USD, EOS/USD, ETH/USD, FIL/USD, GRT/USD, LTC/USD, ONDO/USD"
2024-03-02,169236.87122740154,15,"BCH/USD, BICO/USD, BONK/USD, BTC/USD, CRO/USD, DASH/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, LINK/USD, LTC/USD, ONDO/USD, OXT/USD"
2024-03-03,168126.19831055994,18,"ALGO/USD, BCH/USD, BICO/USD, BONK/USD, BTC/USD, CRO/USD, DASH/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, JTO/USD, LINK/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-04,171701.02438507526,18,"ALGO/USD, BCH/USD, BICO/USD, BONK/USD, BTC/USD, CRO/USD, DASH/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, JTO/USD, LINK/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-05,160900.26288633668,19,"ALGO/USD, BCH/USD, BICO/USD, BONK/USD, BTC/USD, CRO/USD, DASH/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, JTO/USD, LINK/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-06,171426.97789599464,19,"ALGO/USD, BCH/USD, BICO/USD, BONK/USD, BTC/USD, CRO/USD, DASH/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, JTO/USD, LINK/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-07,176987.12819999055,20,"AAVE/USD, ALGO/USD, BCH/USD, BICO/USD, BONK/USD, BTC/USD, CRO/USD, DASH/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, JTO/USD, LINK/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-08,178027.003797177,18,"AAVE/USD, ALGO/USD, BCH/USD, BONK/USD, BTC/USD, CRO/USD, DASH/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, JTO/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-09,181082.87968532578,16,"AAVE/USD, ALGO/USD, BICO/USD, BONK/USD, BTC/USD, CRO/USD, DASH/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, JTO/USD, ONDO/USD, OXT/USD"
2024-03-10,179813.50859477013,16,"AAVE/USD, ALGO/USD, BICO/USD, BTC/USD, CRO/USD, DASH/USD, ENS/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, GRT/USD, LINK/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-11,186932.78673350348,16,"AAVE/USD, AERO/USD, ALGO/USD, BICO/USD, BTC/USD, DASH/USD, EOS/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, LINK/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-12,185176.16745337096,16,"AAVE/USD, AERO/USD, ALGO/USD, BICO/USD, BTC/USD, DASH/USD, EOS/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, LINK/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-13,187105.7096958444,15,"AAVE/USD, AERO/USD, ALGO/USD, BICO/USD, BTC/USD, DASH/USD, ETH/USD, FIL/USD, GRT/USD, IMX/USD, LINK/USD, LTC/USD, MAGIC/USD, ONDO/USD, OXT/USD"
2024-03-14,181706.137691216,14,"AAVE/USD, AERO/USD, ALGO/USD, BICO/USD, BTC/USD, DASH/USD, ETH/USD, GRT/USD, IMX/USD, JTO/USD, LINK/USD, LTC/USD, MAGIC/USD, OXT/USD"
2024-03-15,173188.7865276174,15,"AAVE/USD, AERO/USD, ALGO/USD, BICO/USD, BTC/USD, DASH/USD, EGLD/USD, ETH/USD, GRT/USD, IMX/USD, JTO/USD, LINK/USD, LTC/USD, MAGIC/USD, OXT/USD"
2024-03-16,160241.52404801545,13,"AAVE/USD, AERO/USD, ALGO/USD, BICO/USD, BTC/USD, DASH/USD, EGLD/USD, ETH/USD, IMX/USD, JTO/USD, LINK/USD, LTC/USD, OXT/USD"
2024-03-17,167711.95950255907,10,"AAVE/USD, AERO/USD, ALGO/USD, BICO/USD, BTC/USD, EGLD/USD, ETH/USD, IMX/USD, JTO/USD, OXT/USD"
2024-03-18,160298.55838239242,8,"AAVE/USD, AERO/USD, ALGO/USD, BICO/USD, BTC/USD, EGLD/USD, JTO/USD, OXT/USD"
2024-03-19,144481.5590097592,4,"AERO/USD, BTC/USD, EGLD/USD, JTO/USD"
2024-03-20,156714.5818117729,4,"AERO/USD, EGLD/USD, JTO/USD, ONDO/USD"
2024-03-21,155859.36737137262,3,"AERO/USD, JTO/USD, ONDO/USD"
2024-03-22,150289.18657993633,2,"AERO/USD, ONDO/USD"
2024-03-23,145825.52289230822,2,"AERO/USD, ONDO/USD"
2024-03-24,179374.46748916773,2,"AERO/USD, ONDO/USD"
2024-03-25,207741.74358390394,3,"AERO/USD, CVC/USD, ONDO/USD"
2024-03-26,221019.70729518263,4,"AERO/USD, BLZ/USD, CVC/USD, ONDO/USD"
2024-03-27,215240.28292321358,6,"AERO/USD, BCH/USD, BLZ/USD, CVC/USD, LCX/USD, ONDO/USD"
2024-03-28,213977.70847410912,6,"AERO/USD, BCH/USD, BLZ/USD, CVC/USD, LCX/USD, ONDO/USD"
2024-03-29,208715.6100539965,7,"AERO/USD, BCH/USD, BLZ/USD, CVC/USD, LCX/USD, LTC/USD, ONDO/USD"
2024-03-30,212631.62824902075,7,"AERO/USD, BCH/USD, BLZ/USD, CVC/USD, LCX/USD, LTC/USD, ONDO/USD"
2024-03-31,220382.53892645283,8,"AERO/USD, BCH/USD, BLZ/USD, CVC/USD, JTO/USD, LCX/USD, LTC/USD, ONDO/USD"
2024-04-01,215017.79580495798,6,"AERO/USD, BCH/USD, JTO/USD, LCX/USD, LTC/USD, ONDO/USD"
2024-04-02,204173.09798182588,6,"BCH/USD, BICO/USD, JTO/USD, LCX/USD, LTC/USD, ONDO/USD"
2024-04-03,208432.29377151444,6,"BCH/USD, BICO/USD, JTO/USD, LCX/USD, LTC/USD, ONDO/USD"
2024-04-04,211179.1990183055,6,"BCH/USD, BICO/USD, JTO/USD, LCX/USD, LTC/USD, ONDO/USD"
2024-04-05,200793.19318670226,6,"BCH/USD, BICO/USD, JTO/USD, LCX/USD, LTC/USD, ONDO/USD"
2024-04-06,210522.43973208088,5,"BCH/USD, BICO/USD, JTO/USD, LCX/USD, LTC/USD"
2024-04-07,217464.65611813008,5,"BCH/USD, BICO/USD, BLZ/USD, JTO/USD, LCX/USD"
2024-04-08,212963.2775179784,6,"AERO/USD, BCH/USD, BICO/USD, BLZ/USD, JTO/USD, LCX/USD"
2024-04-09,205669.0111341299,5,"AERO/USD, BCH/USD, BICO/USD, BLZ/USD, LCX/USD"
2024-04-10,203698.44902903278,4,"AERO/USD, BCH/USD, BICO/USD, BLZ/USD"
2024-04-11,201972.7040898438,3,"AERO/USD, BICO/USD, BLZ/USD"
2024-04-12,195282.1753743523,3,"AERO/USD, BICO/USD, BLZ/USD"
2024-04-13,178292.12532239698,1,AERO/USD
2024-04-14,188682.28464652356,1,AERO/USD
2024-04-15,172904.36016031078,1,AERO/USD
2024-04-16,164738.20937861723,1,AERO/USD
2024-04-17,149505.37592138496,1,AERO/USD
2024-04-18,159913.1787370799,0,None
2024-04-19,159913.1787370799,0,None
2024-04-20,159913.1787370799,0,None
2024-04-21,159913.1787370799,0,None
2024-04-22,159913.1787370799,0,None
2024-04-23,159913.1787370799,1,AKT/USD
2024-04-24,158539.4614656173,1,AKT/USD
2024-04-25,153793.89270965554,1,AKT/USD
2024-04-26,143584.67571492202,1,AKT/USD
2024-04-27,140774.7994778394,1,AKT/USD
2024-04-28,136840.97274592373,1,AKT/USD
2024-04-29,134062.31735591977,0,None
2024-04-30,134062.31735591977,0,None
2024-05-01,134062.31735591977,0,None
2024-05-02,134062.31735591977,0,None
2024-05-03,134062.31735591977,0,None
2024-05-04,134062.31735591977,0,None
2024-05-05,134062.31735591977,1,ARKM/USD
2024-05-06,131314.93020706982,1,ARKM/USD
2024-05-07,126278.05376751155,1,ARKM/USD
2024-05-08,118544.66771889682,1,ARKM/USD
2024-05-09,136758.82696497624,1,ARKM/USD
2024-05-10,134164.07243550682,1,ARKM/USD
2024-05-11,128923.68583677447,1,ARKM/USD
2024-05-12,125769.27836957636,1,ARKM/USD
2024-05-13,123886.8093972162,1,ARKM/USD
2024-05-14,113456.91373954501,1,ARKM/USD
2024-05-15,122869.25860134585,1,ARKM/USD
2024-05-16,117883.2597015811,0,None
2024-05-17,117883.2597015811,0,None
2024-05-18,117883.2597015811,0,None
2024-05-19,117883.2597015811,0,None
2024-05-20,117883.2597015811,0,None
2024-05-21,117883.2597015811,0,None
2024-05-22,117883.2597015811,0,None
2024-05-23,117883.2597015811,1,ONDO/USD
2024-05-24,125677.71218003082,1,ONDO/USD
2024-05-25,136675.04800870258,1,ONDO/USD
2024-05-26,134168.15681800357,1,ONDO/USD
2024-05-27,134136.27092127976,1,ONDO/USD
2024-05-28,137404.02557862955,1,ONDO/USD
2024-05-29,127940.51133374075,1,ONDO/USD
2024-05-30,129684.34003042876,1,ONDO/USD
2024-05-31,136491.4292241207,1,ONDO/USD
2024-06-01,154991.84640600742,1,ONDO/USD
2024-06-02,151548.16955983665,1,ONDO/USD
2024-06-03,150666.35958837147,1,ONDO/USD
2024-06-04,159217.2774787514,1,ONDO/USD
2024-06-05,151759.2761864218,1,ONDO/USD
2024-06-06,148366.17696953707,1,ONDO/USD
2024-06-07,145970.3366605313,1,ONDO/USD
2024-06-08,139308.38327261663,1,ONDO/USD
2024-06-09,143326.00625981585,1,ONDO/USD
2024-06-10,131460.0546238405,1,ONDO/USD
2024-06-11,139767.97999091147,0,None
2024-06-12,139767.97999091147,0,None
2024-06-13,139767.97999091147,0,None
2024-06-14,139767.97999091147,0,None
2024-06-15,139767.97999091147,0,None
2024-06-16,139767.97999091147,0,None
2024-06-17,139767.97999091147,0,None
2024-06-18,139767.97999091147,0,None
2024-06-19,139767.97999091147,0,None
2024-06-20,139767.97999091147,0,None
2024-06-21,139767.97999091147,0,None
2024-06-22,139767.97999091147,0,None
2024-06-23,139767.97999091147,0,None
2024-06-24,139767.97999091147,0,None
2024-06-25,139767.97999091147,0,None
2024-06-26,139767.97999091147,0,None
2024-06-27,139767.97999091147,0,None
2024-06-28,139767.97999091147,0,None
2024-06-29,139767.97999091147,0,None
2024-06-30,139767.97999091147,1,ENS/USD
2024-07-01,144554.55464813445,1,ENS/USD
2024-07-02,140725.29492235606,1,ENS/USD
2024-07-03,114832.205348045,1,ENS/USD
2024-07-04,102478.28408987899,1,ENS/USD
2024-07-05,104256.15467684752,1,ENS/USD
2024-07-06,118889.39720035782,1,ENS/USD
2024-07-07,106353.13024096427,0,None
2024-07-08,106353.13024096427,0,None
2024-07-09,106353.13024096427,0,None
2024-07-10,106353.13024096427,0,None
2024-07-11,106353.13024096427,0,None
2024-07-12,106353.13024096427,0,None
2024-07-13,106353.13024096427,0,None
2024-07-14,106353.13024096427,0,None
2024-07-15,106353.13024096427,0,None
2024-07-16,106353.13024096427,0,None
2024-07-17,106353.13024096427,0,None
2024-07-18,106353.13024096427,0,None
2024-07-19,106353.13024096427,0,None
2024-07-20,106353.13024096427,0,None
2024-07-21,106353.13024096427,0,None
2024-07-22,106353.13024096427,0,None
2024-07-23,106353.13024096427,0,None
2024-07-24,106353.13024096427,0,None
2024-07-25,106353.13024096427,0,None
2024-07-26,106353.13024096427,0,None
2024-07-27,106353.13024096427,0,None
2024-07-28,106353.13024096427,0,None
2024-07-29,106353.13024096427,0,None
2024-07-30,106353.13024096427,0,None
2024-07-31,106353.13024096427,0,None
2024-08-01,106353.13024096427,0,None
2024-08-02,106353.13024096427,0,None
2024-08-03,106353.13024096427,0,None
2024-08-04,106353.13024096427,0,None
2024-08-05,106353.13024096427,0,None
2024-08-06,106353.13024096427,0,None
2024-08-07,106353.13024096427,0,None
2024-08-08,106353.13024096427,0,None
2024-08-09,106353.13024096427,0,None
2024-08-10,106353.13024096427,0,None
2024-08-11,106353.13024096427,0,None
2024-08-12,106353.13024096427,0,None
2024-08-13,106353.13024096427,0,None
2024-08-14,106353.13024096427,0,None
2024-08-15,106353.13024096427,0,None
2024-08-16,106353.13024096427,0,None
2024-08-17,106353.13024096427,0,None
2024-08-18,106353.13024096427,0,None
2024-08-19,106353.13024096427,0,None
2024-08-20,106353.13024096427,0,None
2024-08-21,106353.13024096427,0,None
2024-08-22,106353.13024096427,0,None
2024-08-23,106353.13024096427,0,None
2024-08-24,106353.13024096427,0,None
2024-08-25,106353.13024096427,0,None
2024-08-26,106353.13024096427,0,None
2024-08-27,106353.13024096427,0,None
2024-08-28,106353.13024096427,0,None
2024-08-29,106353.13024096427,0,None
2024-08-30,106353.13024096427,0,None
2024-08-31,106353.13024096427,0,None
2024-09-01,106353.13024096427,0,None
2024-09-02,106353.13024096427,0,None
2024-09-03,106353.13024096427,0,None
2024-09-04,106353.13024096427,0,None
2024-09-05,106353.13024096427,0,None
2024-09-06,106353.13024096427,0,None
2024-09-07,106353.13024096427,0,None
2024-09-08,106353.13024096427,0,None
2024-09-09,106353.13024096427,0,None
2024-09-10,106353.13024096427,0,None
2024-09-11,106353.13024096427,1,AAVE/USD
2024-09-12,103061.58617000395,2,"AAVE/USD, DRIFT/USD"
2024-09-13,106229.63345911528,2,"AAVE/USD, DRIFT/USD"
2024-09-14,104081.7367768615,2,"AAVE/USD, DRIFT/USD"
2024-09-15,100598.30367525238,2,"AAVE/USD, DRIFT/USD"
2024-09-16,104930.43338962892,2,"AAVE/USD, DRIFT/USD"
2024-09-17,105383.09805333917,1,DRIFT/USD
2024-09-18,103477.70128742344,1,DRIFT/USD
2024-09-19,104503.68416137807,1,DRIFT/USD
2024-09-20,102158.58044948179,1,DRIFT/USD
2024-09-21,101865.44248549474,1,DRIFT/USD
2024-09-22,99373.76979160495,2,"AAVE/USD, DRIFT/USD"
2024-09-23,103208.96004487609,1,AAVE/USD
2024-09-24,99668.65269449953,1,AAVE/USD
