date,portfolio_value,method
2020-07-21,7429.807124681223,Top/Bottom Deciles (10%)
2020-07-22,7497.194286911623,Top/Bottom Deciles (10%)
2020-07-23,7472.472620025878,Top/Bottom Deciles (10%)
2020-07-24,7529.588793329944,Top/Bottom Deciles (10%)
2020-07-25,7490.70620633969,Top/Bottom Deciles (10%)
2020-07-26,7574.681301181143,Top/Bottom Deciles (10%)
2020-07-27,8110.036262289141,Top/Bottom Deciles (10%)
2020-07-28,8143.233796277373,Top/Bottom Deciles (10%)
2020-07-29,8251.749395306479,Top/Bottom Deciles (10%)
2020-07-30,8229.694885597271,Top/Bottom Deciles (10%)
2020-07-31,8309.595759616606,Top/Bottom Deciles (10%)
2020-08-01,8061.0784879127505,Top/Bottom Deciles (10%)
2020-08-02,7901.489120051087,Top/Bottom Deciles (10%)
2020-08-03,7921.580111611916,Top/Bottom Deciles (10%)
2020-08-04,7671.051389974172,Top/Bottom Deciles (10%)
