date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_adf_long,avg_adf_short,daily_return
2025-04-26,2005.811336536124,0,1002.905668268062,0.0,1002.905668268062,1002.905668268062,2,0,-2.161556705047729,0,-0.016768822457784105
2025-04-27,2013.87147310835,0,1006.935736554175,0.0,1006.935736554175,1006.935736554175,2,0,-2.0590461315636395,0,0.0040183921714918025
2025-04-28,1999.242334080445,0,999.6211670402225,0.0,999.6211670402225,999.6211670402225,2,0,-2.221412980437383,0,-0.007264187026456703
2025-04-29,1979.4332401466788,0,989.7166200733394,0.0,989.7166200733394,989.7166200733394,3,0,-2.6522658205145215,0,-0.009908300557709748
2025-04-30,1989.5029303955318,0,994.7514651977659,0.0,994.7514651977659,994.7514651977659,3,0,-2.6832020682811693,0,0.005087158306034567
2025-05-01,1996.6942981931695,0,998.3471490965848,0.0,998.3471490965848,998.3471490965848,3,0,-3.2218003514144455,0,0.0036146555442408967
2025-05-02,1937.9048449642103,0,968.9524224821051,0.0,968.9524224821051,968.9524224821051,3,0,-2.6267011157961515,0,-0.029443392151797365
2025-05-03,1911.6700086585681,0,955.8350043292841,0.0,955.8350043292841,955.8350043292841,3,0,-2.694178158185057,0,-0.013537731934473163
2025-05-04,1903.8546176140483,0,951.9273088070241,0.0,951.9273088070241,951.9273088070241,3,0,-2.740438901659464,0,-0.0040882532074685285
2025-05-05,1906.956261891375,0,953.4781309456876,0.0,953.4781309456876,953.4781309456876,3,0,-2.7141222900102933,0,0.0016291392465743737
2025-05-06,1910.333869543662,0,955.166934771831,0.0,955.166934771831,955.166934771831,3,0,-2.8723402115962764,0,0.0017712035245827096
2025-05-07,2059.841392417063,0,1029.9206962085316,0.0,1029.9206962085316,1029.9206962085316,3,0,-2.7643049057930393,0,0.07826250963613779
2025-05-08,2158.927824948145,0,1079.4639124740725,0.0,1079.4639124740725,1079.4639124740725,3,0,-2.57506158845281,0,0.048103913677941756
2025-05-09,2282.33827116339,0,1141.169135581695,0.0,1141.169135581695,1141.169135581695,3,0,-2.665530240267501,0,0.05716284017887863
2025-05-10,2212.456334093913,0,1106.2281670469565,0.0,1106.2281670469565,1106.2281670469565,3,0,-2.3795462183898404,0,-0.030618571292613694
2025-05-11,2248.382776674236,0,1124.191388337118,0.0,1124.191388337118,1124.191388337118,3,0,-2.185051477714039,0,0.016238260627654988
2025-05-12,2270.7820805332667,0,1135.3910402666334,0.0,1135.3910402666334,1135.3910402666334,3,0,-2.5097982989656917,0,0.009962406798082357
2025-05-13,2230.1775027357917,0,1115.0887513678958,0.0,1115.0887513678958,1115.0887513678958,3,0,-2.4090485968304485,0,-0.017881318575466043
2025-05-14,2184.719526530045,0,1092.3597632650226,0.0,1092.3597632650226,1092.3597632650226,3,0,-2.2357795294434153,0,-0.020383120244905406
2025-05-15,2151.6321172844614,0,1075.8160586422307,0.0,1075.8160586422307,1075.8160586422307,3,0,-2.2881338833440195,0,-0.015144923109711939
2025-05-16,2111.766113819703,0,1055.8830569098516,0.0,1055.8830569098516,1055.8830569098516,3,0,-2.5327807666682234,0,-0.018528261938696278
2025-05-17,2177.0590093360947,0,1088.5295046680474,0.0,1088.5295046680474,1088.5295046680474,3,0,-2.5912178841774005,0,0.03091862071708862
2025-05-18,2138.9480962060684,0,1069.4740481030342,0.0,1069.4740481030342,1069.4740481030342,3,0,-2.6128293489766015,0,-0.01750568678505804
2025-05-19,2150.2284550803297,0,1075.1142275401648,0.0,1075.1142275401648,1075.1142275401648,3,0,-2.7931668166479304,0,0.005273788033599125
2025-05-20,2173.7548493309832,0,1086.8774246654916,0.0,1086.8774246654916,1086.8774246654916,3,0,-3.1303554705704624,0,0.010941346346276859
2025-05-21,2240.5742699449893,0,1120.2871349724946,0.0,1120.2871349724946,1120.2871349724946,3,0,-2.979937866345143,0,0.03073917035058993
2025-05-22,2157.0440059614543,0,1078.5220029807272,0.0,1078.5220029807272,1078.5220029807272,3,0,-3.2121134169749226,0,-0.037280738739174146
2025-05-23,2159.457281608108,0,1079.728640804054,0.0,1079.728640804054,1079.728640804054,3,0,-3.0932203546506574,0,0.0011187883232721685
2025-05-24,2158.477538898766,0,1079.238769449383,0.0,1079.238769449383,1079.238769449383,3,0,-3.24772248921772,0,-0.0004536985832905849
2025-05-25,2143.8514816171623,0,1071.9257408085812,0.0,1071.9257408085812,1071.9257408085812,3,0,-3.1090668345086754,0,-0.0067760989021297124
2025-05-26,2160.9487746004656,0,1080.4743873002328,0.0,1080.4743873002328,1080.4743873002328,3,0,-2.978423498851866,0,0.007975036111366407
2025-05-27,2131.8799434925927,0,1065.9399717462964,0.0,1065.9399717462964,1065.9399717462964,3,0,-3.402351312691774,0,-0.013451883473381887
2025-05-28,2180.440167959762,0,1090.220083979881,0.0,1090.220083979881,1090.220083979881,3,0,-3.5554759664457087,0,0.02277812341890839
2025-05-29,2043.2657644988028,0,1021.6328822494014,0.0,1021.6328822494014,1021.6328822494014,3,0,-3.3585709589202053,0,-0.06291133573700103
2025-05-30,2098.6883682985394,0,1049.3441841492697,0.0,1049.3441841492697,1049.3441841492697,3,0,-3.3202136500329344,0,0.027124520345169767
2025-05-31,2107.744171567371,0,1053.8720857836854,0.0,1053.8720857836854,1053.8720857836854,3,0,-3.257319892343529,0,0.004314982350701824
2025-06-01,2115.457070927066,0,1057.728535463533,0.0,1057.728535463533,1057.728535463533,3,0,-2.811214610459295,0,0.0036593147611267973
2025-06-02,2097.195312707462,0,1048.597656353731,0.0,1048.597656353731,1048.597656353731,3,0,-2.756746524732229,0,-0.008632535479248027
2025-06-03,2034.2769728396993,0,1017.1384864198496,0.0,1017.1384864198496,1017.1384864198496,3,0,-3.4841197840008835,0,-0.030001182763724432
2025-06-04,1975.6225085749143,0,987.8112542874571,0.0,987.8112542874571,987.8112542874571,3,0,-3.4648361170378763,0,-0.028833076836586202
2025-06-05,1974.4136858955671,0,987.2068429477836,0.0,987.2068429477836,987.2068429477836,3,0,-2.578180425270751,0,-0.0006118692584744512
2025-06-06,2022.1793747065535,0,1011.0896873532768,0.0,1011.0896873532768,1011.0896873532768,3,0,-2.3426495255337234,0,0.024192340821078018
2025-06-07,2035.7739503452406,0,1017.8869751726203,0.0,1017.8869751726203,1017.8869751726203,3,0,-2.2712116418405865,0,0.006722734792337537
2025-06-08,2110.495162271251,0,1055.2475811356255,0.0,1055.2475811356255,1055.2475811356255,3,0,-2.2707246954516296,0,0.036704080977821185
2025-06-09,2161.38221945572,0,1080.69110972786,0.0,1080.69110972786,1080.69110972786,3,0,-2.275314629200784,0,0.024111430385704402
2025-06-10,2126.321847882456,0,1063.160923941228,0.0,1063.160923941228,1063.160923941228,3,0,-3.181811277616916,0,-0.016221273247122858
2025-06-11,2068.634858012118,0,1034.317429006059,0.0,1034.317429006059,1034.317429006059,3,0,-2.409614809634065,0,-0.027129942688491337
2025-06-12,2024.4485753809868,0,1012.2242876904934,0.0,1012.2242876904934,1012.2242876904934,3,0,-2.3223648712409335,0,-0.021360117016297697
2025-06-13,1987.0568027568963,0,993.5284013784482,0.0,993.5284013784482,993.5284013784482,3,0,-2.870142415568664,0,-0.01847010246583003
2025-06-14,1995.3159459961116,0,997.6579729980558,0.0,997.6579729980558,997.6579729980558,3,0,-2.3864022258479074,0,0.0041564706292021025
2025-06-15,1987.375897617229,0,993.6879488086145,0.0,993.6879488086145,993.6879488086145,3,0,-2.2813319762757196,0,-0.003979343920352818
2025-06-16,1933.6162599074153,0,966.8081299537076,0.0,966.8081299537076,966.8081299537076,3,0,-2.38882087034022,0,-0.027050563395817018
2025-06-17,1961.6176418403918,0,980.8088209201959,0.0,980.8088209201959,980.8088209201959,3,0,-2.970799430130995,0,0.014481354192955154
2025-06-18,1934.964165694657,0,967.4820828473285,0.0,967.4820828473285,967.4820828473285,3,0,-3.0230895346284057,0,-0.013587498183758484
2025-06-19,1874.8845392003907,0,937.4422696001953,0.0,937.4422696001953,937.4422696001953,3,0,-3.202252051592058,0,-0.03104947758693888
2025-06-20,1829.3438805359071,0,914.6719402679536,0.0,914.6719402679536,914.6719402679536,3,0,-3.5654548351707773,0,-0.02428984703447712
2025-06-21,1783.5093014020613,0,891.7546507010306,0.0,891.7546507010306,891.7546507010306,3,0,-3.1083516435910816,0,-0.0250552012781865
2025-06-22,1897.5571233073201,0,948.7785616536601,0.0,948.7785616536601,948.7785616536601,3,0,-2.4250961209705633,0,0.06394573990480623
2025-06-23,1888.3250988602445,0,944.1625494301222,0.0,944.1625494301222,944.1625494301222,3,0,-2.4516156489635805,0,-0.004865215562514846
2025-06-24,1845.26473081962,0,922.63236540981,0.0,922.63236540981,922.63236540981,3,0,-3.252107830736493,0,-0.022803471746795534
