date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_zscore,spread_mean,spread_std,weight,position_size,volatility
2023-08-17,GRT/USD,LONG,-23.661485319516405,23.957500000000007,-47.61898531951641,-1.783382953799808,-25.92789602333247,12.162889215671429,1.0,12956.923947641493,0.5248058571438751
2023-10-26,GRT/USD,SHORT,14.54965357967668,-1.0706999999999942,15.620353579676674,3.36473503089635,-27.512767405003707,12.819173155869548,-1.0,-11582.972608987871,0.6093079797965609
2023-11-02,GRT/USD,SHORT,23.409090909090914,0.842000000000006,22.567090909090908,2.6162655686814347,-23.74602794440276,17.701994555864182,-1.0,-8902.419934228972,0.7250780268381114
2023-11-09,GRT/USD,SHORT,66.0954712362301,9.974500000000006,56.12097123623009,2.7429185364239728,-17.261289596320744,26.753350439718687,-1.0,-7778.493736486143,1.1606130143605065
2023-11-16,ALGO/USD,SHORT,48.52459016393442,24.492099999999997,24.032490163934423,2.2566473211282423,-14.225483935779925,16.953457344228134,-0.3333333333333333,-3472.815043665804,0.8102976731192839
2023-11-16,GRT/USD,SHORT,60.099750623441395,22.159100000000006,37.940650623441385,1.601356509399761,-10.700666627871511,30.375070738960684,-0.3333333333333333,-3472.815043665804,1.2249922977955794
2023-11-16,LINK/USD,SHORT,89.31058020477816,27.183000000000007,62.127580204778155,1.5442802515697547,3.571314065237111,37.91816030802624,-0.3333333333333333,-3472.815043665804,1.148961147302429
2023-11-23,XLM/USD,LONG,2.5384527942218016,27.719600000000007,-25.181147205778206,-1.8660553983349961,-6.549822974924615,9.984336074629699,1.0,9857.003981253745,0.4551211560986257
2023-11-30,XLM/USD,LONG,-2.4467505898269293,27.719600000000007,-30.166350589826937,-2.284110865716593,-6.7001133290071255,10.273685753628143,1.0,10083.385761609734,0.45568496608314807
2023-12-07,XLM/USD,LONG,-0.39862022149076415,27.719600000000007,-28.11822022149077,-1.659971116292254,-8.457129654646518,11.844236549585075,1.0,10675.829687681968,0.4021746069698447
2023-12-14,ALGO/USD,SHORT,67.59689922480621,38.3184,29.27849922480621,2.2257507325520596,-1.1872641978151126,13.687859550961077,-1.0,-10116.757104571185,0.9415406293178146
2023-12-21,ALGO/USD,SHORT,81.19935170178283,48.556999999999995,32.642351701782836,2.368682908644273,-0.28540763155244875,13.901294771524167,-1.0,-9653.728017697378,0.8893605032629268
2023-12-28,XLM/USD,LONG,11.458693543625852,42.90560000000001,-31.446906456374155,-1.5777283507474962,-15.947852439682768,9.823651840539117,1.0,9542.354575189658,0.4703453356313061
2024-01-04,ALGO/USD,LONG,34.785435630689236,67.4885,-32.703064369310766,-2.1347070601246876,0.6580184156717375,15.62794418407643,0.3333333333333333,3080.798015898758,1.0274903959859076
2024-01-04,GRT/USD,LONG,26.108998732572886,65.71770000000001,-39.60870126742712,-1.6019196288374222,2.740251714189936,26.436378092421158,0.3333333333333333,3080.798015898758,1.0882230293429012
2024-01-04,XLM/USD,LONG,-0.6865306122448955,52.605700000000006,-53.2922306122449,-2.9522205204613226,-19.48766595632657,11.450555411299671,0.3333333333333333,3080.798015898758,0.5593419321470767
2024-01-11,ALGO/USD,LONG,2.3244062657908238,58.8096,-56.485193734209176,-2.297975441404746,-3.5556621316044015,23.03311456202904,0.5,4896.479341910966,1.0337699872204995
2024-01-11,XLM/USD,LONG,0.32653193839755623,52.26520000000001,-51.93866806160245,-1.8752995616494068,-23.34264864771581,15.24877411517934,0.5,4896.479341910966,0.5223452633689984
2024-01-18,ALGO/USD,LONG,-7.124284971398853,50.362300000000005,-57.486584971398855,-1.855323513790059,-6.6558233652353795,27.39724971324612,0.3333333333333333,3017.02488374713,1.0159781114611803
2024-01-18,GRT/USD,LONG,-0.7064868336544738,56.37790000000001,-57.084386833654484,-1.5914876531283295,-3.137812647225704,33.896947978445176,0.3333333333333333,3017.02488374713,1.2447825429690857
2024-01-18,XLM/USD,LONG,-4.444016607513557,52.26520000000001,-56.70921660751357,-1.7414720277703524,-26.928859760242858,17.10068055781476,0.3333333333333333,3017.02488374713,0.5263771807947595
2024-01-25,ALGO/USD,LONG,-31.446808510638302,34.7289,-66.1757085106383,-1.6903200374535394,-11.322933819997141,32.4511178210232,0.5,4768.680256594761,0.8674995460925304
2024-01-25,GRT/USD,LONG,-24.78589420654913,49.71190000000001,-74.49779420654914,-1.7188317505433932,-8.954974791829597,38.132190305420394,0.5,4768.680256594761,1.1362957872398813
2024-02-22,GRT/USD,SHORT,83.03934871099048,34.0966,48.94274871099048,2.7324819334002086,-27.84658029974347,28.102410512621354,-1.0,-14665.781479509533,0.7618024737948188
2024-02-29,GRT/USD,SHORT,78.15656565656563,43.72560000000001,34.430965656565625,1.792849368697827,-24.830273110166555,33.054220728969824,-1.0,-9325.961118065534,0.7880425860885126
2024-03-07,GRT/USD,SHORT,117.48427672955972,70.5767,46.90757672955972,1.7868326466528952,-20.546560516027874,37.750674284994204,-1.0,-7898.188777076655,1.0896756780986399
2024-03-14,GRT/USD,SHORT,153.86403253922137,98.17190000000001,55.69213253922136,1.5609954656746305,-14.385398421586592,44.89284722587062,-0.5,-3959.622617710117,1.4482170480209213
2024-03-14,XLM/USD,LONG,30.12233793376815,108.31,-78.18766206623185,-2.638663051207176,-43.69451989067033,13.072204183016499,0.5,3959.622617710117,0.7908973922787076
2024-03-21,XLM/USD,LONG,13.27384746122795,119.5126,-106.23875253877206,-2.8843741005323493,-49.6648087653562,19.61394111914068,1.0,10204.696589113897,0.9748759495178017
2024-03-28,XLM/USD,LONG,12.19335691344472,123.64810000000001,-111.4547430865553,-2.3537089692992272,-55.67560699583374,23.698399767465197,1.0,10358.747201444825,0.9902206192927169
2024-04-04,ALGO/USD,LONG,2.154243860404992,88.825,-86.67075613959501,-1.5502056617405389,-45.321713073933076,26.673262836129812,0.3333333333333333,3104.5086294247967,1.101221302085151
2024-04-04,BONK/USD,LONG,-24.298760600130464,103.864000603568,-128.16276120369847,-1.842437255216073,-27.541682065508322,54.613028939424986,0.3333333333333333,3104.5086294247967,1.7579999161720357
2024-04-04,XLM/USD,LONG,-2.6484411600247726,107.15090000000001,-109.79934116002478,-1.7384477791935298,-60.76367917577238,28.20657748316154,0.3333333333333333,3104.5086294247967,0.876513274235043
2024-04-11,ALGO/USD,LONG,-28.342245989304814,72.99090000000001,-101.33314598930482,-1.7886444483669441,-47.916166921476034,29.864503879795222,1.0,9702.965006061784,0.8784625698700101
2024-05-16,BONK/USD,SHORT,62.44897959183673,-1.2936385408730011,63.74261813270974,1.5072414637823432,-29.12455129922356,61.61399594122631,-1.0,-7712.689987596497,1.53543165286927
2024-07-18,ALGO/USD,SHORT,13.293502613890972,30.0,-16.706497386109028,1.879691951990645,-46.48122659462143,15.84021742338161,-1.0,-9040.758406065259,0.720072091643051
2024-11-14,BONK/USD,SHORT,58.27402135231316,25.005125824369,33.26889552794417,1.7402475488206564,3.6033465425195654,17.04674085335076,-1.0,-10387.375936977089,1.6074510491534058
2024-11-21,ALGO/USD,SHORT,72.68331990330377,30.065099999999997,42.61821990330377,3.2794424695890347,-19.981524187266736,19.08853247802674,-0.3333333333333333,-1572.9095868473346,1.29700999656697
2024-11-21,BONK/USD,SHORT,136.11966564012317,47.79675551805,88.32291012207318,3.2136753669245577,10.753731801810753,24.13721657097401,-0.3333333333333333,-1572.9095868473346,1.7878900677072194
2024-11-21,XLM/USD,SHORT,175.54532845794978,32.04070000000001,143.50462845794976,4.513568980814943,-7.931720025674823,33.55135351366274,-0.3333333333333333,-1572.9095868473346,1.7694318089558854
2024-11-28,ALGO/USD,SHORT,160.5815831987076,30.510199999999998,130.0713831987076,3.446569930890571,-9.473630587856547,40.48808426484085,-0.2,-1619.068463471054,1.5673557226762178
2024-11-28,GRT/USD,SHORT,71.1346633416459,30.336300000000005,40.798363341645896,2.777481846371793,-6.513667216441841,17.034145738842952,-0.2,-1619.068463471054,1.209845718887618
2024-11-28,LDO/USD,SHORT,57.40570377184915,40.21790000000001,17.18780377184914,2.2059622351080943,-19.8818690442488,16.804309804642454,-0.2,-1619.068463471054,1.5748435210270484
2024-11-28,XLM/USD,SHORT,417.1273634209191,41.74810000000001,375.3792634209191,3.3536098148711693,20.970895820362646,105.67966673671343,-0.2,-1619.068463471054,2.441996106019706
2024-11-28,XTZ/USD,SHORT,88.64306784660765,22.04680000000001,66.59626784660765,2.632430264745592,-0.22713793844751567,25.384682238301657,-0.2,-1619.068463471054,1.8502255835228731
2024-12-05,ALGO/USD,SHORT,294.30324276950046,41.3429,252.96034276950047,2.69742807660784,13.740660005451863,88.68436005340321,-0.2,-1670.0704258497249,1.843014805831863
2024-12-05,GRT/USD,SHORT,135.4466858789625,49.43900000000001,86.0076858789625,3.0230709795857242,0.28144759085841375,28.35733559251455,-0.2,-1670.0704258497249,1.1017120947155041
2024-12-05,LDO/USD,SHORT,111.3285272914521,53.8126,57.5159272914521,2.9416115721090494,-13.897525689230093,24.276982609733494,-0.2,-1670.0704258497249,1.518649666354866
2024-12-05,XLM/USD,SHORT,404.7508430123642,53.76740000000001,350.9834430123642,1.9853302272625,54.37010998090416,149.40251700113862,-0.2,-1670.0704258497249,2.4993537883213923
2024-12-05,XTZ/USD,SHORT,168.45528455284554,37.16850000000001,131.28678455284552,2.6686682770556436,11.092767424104249,45.03895001193329,-0.2,-1670.0704258497249,1.9309076986830729
2024-12-12,BONK/USD,LONG,1.6930932545014654,86.881666958396,-85.18857370389453,-3.298268682586385,17.384162057627453,31.098963011433046,0.5,5234.116309761651,1.4852461626498812
2024-12-12,LDO/USD,SHORT,88.84228187919463,52.947700000000005,35.894581879194625,1.8929814613925602,-11.666829219725281,25.125133060696562,-0.5,-5234.116309761651,1.3258848693574228
2024-12-19,BONK/USD,LONG,-43.830112875454375,61.272624870295,-105.10273774574938,-2.644673817277514,10.126732722796891,43.57039031269498,0.5,5165.728688206078,1.2005497006642236
2024-12-19,GRT/USD,LONG,-9.63597430406853,50.566100000000006,-60.20207430406853,-1.9753022773709838,1.4281930086724206,31.20042335736451,0.5,5165.728688206078,1.1851646194855874
2024-12-26,GRT/USD,LONG,-14.362360709863808,47.900600000000004,-62.26296070986381,-1.6913605182746123,-3.0913952443154913,34.9845966168764,1.0,10095.535328042113,1.181144545475025
2025-01-02,GRT/USD,LONG,-31.03989946591267,40.087,-71.12689946591267,-1.584153168036944,-8.788218647924369,39.351422624895136,1.0,10583.83818764581,1.1285820894265717
2025-03-27,GRT/USD,SHORT,-13.79025598678777,7.524700000000006,-21.314955986787776,1.9452842268211,-45.2054336828739,12.281227270899596,-1.0,-4450.114918459988,0.9948049533686002
2025-04-03,GRT/USD,SHORT,-22.04502814258913,4.211600000000006,-26.256628142589136,1.5049658290758228,-41.989670431734226,10.454086056429944,-1.0,-10907.925744858218,0.8797199770514346
2025-04-10,BONK/USD,SHORT,1.82166826462129,-21.842260358188,23.66392862280929,2.282287912280299,-24.438013959690114,21.07619390335349,-0.5,-5452.856122981478,1.2954103851814913
2025-04-10,GRT/USD,SHORT,-15.521064301552101,1.807200000000007,-17.32826430155211,1.9901648193945836,-39.5463650254538,11.163950094676345,-0.5,-5452.856122981478,0.9219904738152991
2025-04-17,BONK/USD,SHORT,8.363970588235304,-18.694940370707002,27.058910958942306,1.7526824223971933,-19.940154544897933,26.815505708991076,-0.5,-4717.520754694962,1.493703988811569
2025-04-17,GRT/USD,SHORT,-20.732984293193713,-4.435799999999992,-16.29718429319372,1.6896949970080943,-37.090233789839246,12.305800474916078,-0.5,-4717.520754694962,0.8876498613121014
2025-05-01,BONK/USD,SHORT,50.52041633306643,2.219864979217998,48.300551353848434,1.6444959127750156,-9.930148135462458,35.40945224427412,-0.25,-1410.8404407041999,1.748672131400562
2025-05-01,GRT/USD,SHORT,11.902113459399333,-3.803799999999993,15.705913459399326,2.63554447406244,-31.65634157543801,17.970577048101543,-0.25,-1410.8404407041999,0.893037081493986
2025-05-01,IMX/USD,SHORT,11.738964992389667,-29.528399999999998,41.267364992389666,2.718296582324174,-25.034718136378828,24.391040904035375,-0.25,-1410.8404407041999,1.2187024221282847
2025-05-01,WIF/USD,SHORT,45.8628841607565,4.328799999999999,41.5340841607565,2.534625720394227,-31.798061150463138,28.932139653271488,-0.25,-1410.8404407041999,1.4973078863312073
2025-05-08,ALGO/USD,SHORT,45.73643410852712,9.377399999999998,36.359034108527126,2.750762047248519,-28.90822404630348,23.726973483626086,-0.14285714285714285,-1385.653757307601,0.8871532397594369
2025-05-08,BONK/USD,SHORT,109.24369747899156,13.532829604910999,95.71086787408056,2.5546854163133705,-1.328135646502706,37.984717374955245,-0.14285714285714285,-1385.653757307601,1.7080581828160362
2025-05-08,FLOKI/USD,SHORT,93.86892177589854,-6.013067586126,99.88198936202454,1.6892656987135044,31.662723609621075,40.38397618820844,-0.14285714285714285,-1385.653757307601,1.2479692498553632
2025-05-08,GRT/USD,SHORT,44.568245125348184,-9.902599999999993,54.47084512534818,3.513234680187854,-24.601519324346913,22.506997581347758,-0.14285714285714285,-1385.653757307601,0.8701213844017494
2025-05-08,PEPE/USD,SHORT,83.9403973509934,20.015444919239002,63.92495243175439,2.942065996028473,-22.287013922011734,29.303206138184734,-0.14285714285714285,-1385.653757307601,1.305545761911828
2025-05-08,WIF/USD,SHORT,116.92789968652035,5.508699999999999,111.41919968652034,3.634823698829049,-21.66750931710515,36.614350524483235,-0.14285714285714285,-1385.653757307601,1.487130977500254
2025-05-08,XLM/USD,SHORT,31.799791826944833,-1.959199999999993,33.75899182694483,2.5210059014448554,-16.42707894571452,19.90716116288993,-0.14285714285714285,-1385.653757307601,0.6875285145879902
2025-05-15,GRT/USD,SHORT,47.16494845360823,-3.584899999999994,50.74984845360822,2.1687895091749714,-16.39174151736916,30.958094221194703,-0.25,-2208.4320524121053,0.9631343434217655
2025-05-15,IMX/USD,SHORT,67.05619094977624,-25.4914,92.54759094977624,2.151118515135358,-4.133586121266547,44.94460737090498,-0.25,-2208.4320524121053,1.348036599115418
2025-05-15,PEPE/USD,SHORT,86.14285714285714,21.231438767794,64.91141837506314,2.1452749041661088,-11.750653560289654,35.735313822240485,-0.25,-2208.4320524121053,1.3028775691021166
2025-05-15,WIF/USD,SHORT,153.47043701799487,6.012499999999999,147.45793701799488,2.7998931175803907,-5.71236982432659,54.70576925975234,-0.25,-2208.4320524121053,1.7085137874209828
2025-05-22,GRT/USD,SHORT,36.648044692737436,-4.7180999999999935,41.36614469273743,1.5356132215682867,-9.660732560828048,33.22899056668247,-0.3333333333333333,-2979.1798935155994,1.0151020408648883
2025-05-22,PEPE/USD,SHORT,75.96371882086169,21.330814834721,54.63290398614069,1.546096034402302,-2.8468771425419366,37.17736793167797,-0.3333333333333333,-2979.1798935155994,1.4058249280403918
2025-05-22,WIF/USD,SHORT,139.9201596806387,7.7848,132.13535968063871,1.8838172673589249,10.488703934941075,64.57455181746151,-0.3333333333333333,-2979.1798935155994,1.7933524951482753
2025-06-12,BONK/USD,LONG,-34.626865671641795,16.668209067295,-51.29507473893679,-1.8002949868082259,15.812201037247892,37.275711073972566,0.3333333333333333,4114.882892971615,1.2053394879263737
2025-06-12,FLOKI/USD,LONG,-27.860262008733628,10.065133229747,-37.925395238480625,-1.6667243993589123,26.519196827070743,38.66541588419735,0.3333333333333333,4114.882892971615,1.2012063634657562
