date,regime,strategy,direction,daily_return,num_positions
2025-09-16,Moderate Up,Mean Reversion,LONG,0.02317765362376001,4
2025-09-16,Moderate Up,Mean Reversion,SHORT,-0.020052460167678945,5
2025-09-16,Moderate Up,Trend Following,LONG,0.020052460167678945,5
2025-09-16,Moderate Up,Trend Following,SHORT,-0.02317765362376001,4
2025-09-23,Down,Mean Reversion,LONG,0.004131894096875213,4
2025-09-23,Down,Mean Reversion,SHORT,-0.03072792519250602,5
2025-09-23,Down,Trend Following,LONG,0.03072792519250602,5
2025-09-23,Down,Trend Following,SHORT,-0.004131894096875213,4
2025-09-30,Moderate Up,Mean Reversion,LONG,0.02413367276137049,4
2025-09-30,Moderate Up,Mean Reversion,SHORT,-0.05034937317149801,5
2025-09-30,Moderate Up,Trend Following,LONG,0.05034937317149801,5
2025-09-30,Moderate Up,Trend Following,SHORT,-0.02413367276137049,4
2025-10-07,Moderate Up,Mean Reversion,LONG,0.00979904836660496,4
2025-10-07,Moderate Up,Mean Reversion,SHORT,0.0008494985477559335,5
2025-10-07,Moderate Up,Trend Following,LONG,-0.0008494985477559335,5
2025-10-07,Moderate Up,Trend Following,SHORT,-0.00979904836660496,4
2025-10-14,Down,Mean Reversion,LONG,-0.022757246924084304,4
2025-10-14,Down,Mean Reversion,SHORT,0.03811914593495708,5
2025-10-14,Down,Trend Following,LONG,-0.03811914593495708,5
2025-10-14,Down,Trend Following,SHORT,0.022757246924084304,4
2025-10-21,Moderate Up,Mean Reversion,LONG,-0.019392362655881387,4
2025-10-21,Moderate Up,Mean Reversion,SHORT,0.02429913671503454,5
2025-10-21,Moderate Up,Trend Following,LONG,-0.02429913671503454,5
2025-10-21,Moderate Up,Trend Following,SHORT,0.019392362655881387,4
