date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_spread_long,avg_spread_short
2025-04-05,10025.680275177303,0,4656.4898499339815,0,4656.4898499339815,4656.4898499339815,2,0,-4.247859850850016,0
2025-04-06,9510.05227741888,0,4656.4898499339815,0,4656.4898499339815,4656.4898499339815,2,0,-4.247859850850016,0
2025-04-07,10130.987139744826,0,4755.02613870944,0,4755.02613870944,4755.02613870944,2,0,0.7015921083705452,0
2025-04-08,9820.794339328415,0,4755.02613870944,0,4755.02613870944,4755.02613870944,2,0,0.7015921083705452,0
2025-04-09,10553.019801586646,0,4755.02613870944,0,4755.02613870944,4755.02613870944,2,0,0.7015921083705452,0
2025-04-10,10339.034321628204,0,4755.02613870944,0,4755.02613870944,4755.02613870944,2,0,0.7015921083705452,0
2025-04-11,10888.3211505371,0,4755.02613870944,0,4755.02613870944,4755.02613870944,2,0,0.7015921083705452,0
2025-04-12,11411.902155283515,0,4755.02613870944,0,4755.02613870944,4755.02613870944,2,0,0.7015921083705452,0
2025-04-13,11025.71751721788,0,4755.02613870944,0,4755.02613870944,4755.02613870944,2,0,0.7015921083705452,0
2025-04-14,9990.617294986996,0,5512.85875860894,0,5512.85875860894,5512.85875860894,2,0,33.63961655698259,0
2025-04-15,9625.490246282705,0,5512.85875860894,0,5512.85875860894,5512.85875860894,2,0,33.63961655698259,0
2025-04-16,9647.30809169364,0,5512.85875860894,0,5512.85875860894,5512.85875860894,2,0,33.63961655698259,0
2025-04-17,9684.89239622048,0,5512.85875860894,0,5512.85875860894,5512.85875860894,2,0,33.63961655698259,0
2025-04-18,9821.656018679962,0,5512.85875860894,0,5512.85875860894,5512.85875860894,2,0,33.63961655698259,0
2025-04-19,10007.30063081427,0,5512.85875860894,0,5512.85875860894,5512.85875860894,2,0,33.63961655698259,0
2025-04-20,9991.00696758933,0,5512.85875860894,0,5512.85875860894,5512.85875860894,2,0,33.63961655698259,0
2025-04-21,9969.842308403251,0,4995.503483794665,0,4995.503483794665,4995.503483794665,2,0,29.859464224647866,0
2025-04-22,10895.926647613724,0,4995.503483794665,0,4995.503483794665,4995.503483794665,2,0,29.859464224647866,0
2025-04-23,11014.907079495135,0,4995.503483794665,0,4995.503483794665,4995.503483794665,2,0,29.859464224647866,0
2025-04-24,11230.086378304057,0,4995.503483794665,0,4995.503483794665,4995.503483794665,2,0,29.859464224647866,0
2025-04-25,12473.080109635983,0,4995.503483794665,0,4995.503483794665,4995.503483794665,2,0,29.859464224647866,0
2025-04-26,12180.241280577004,0,4995.503483794665,0,4995.503483794665,4995.503483794665,2,0,29.859464224647866,0
2025-04-27,12081.929985482351,0,4995.503483794665,0,4995.503483794665,4995.503483794665,2,0,29.859464224647866,0
2025-04-28,10740.476211028352,0,6040.964992741176,0,6040.964992741176,6040.964992741176,2,0,57.737374841856926,0
2025-04-29,10508.994576588002,0,6040.964992741176,0,6040.964992741176,6040.964992741176,2,0,57.737374841856926,0
2025-04-30,10610.690428890859,0,6040.964992741176,0,6040.964992741176,6040.964992741176,2,0,57.737374841856926,0
2025-05-01,10381.259538111217,0,6040.964992741176,0,6040.964992741176,6040.964992741176,2,0,57.737374841856926,0
2025-05-02,10370.858586929467,0,6040.964992741176,0,6040.964992741176,6040.964992741176,2,0,57.737374841856926,0
2025-05-03,9759.400443745113,0,6040.964992741176,0,6040.964992741176,6040.964992741176,2,0,57.737374841856926,0
2025-05-04,9550.23510698694,0,6040.964992741176,0,6040.964992741176,6040.964992741176,2,0,57.737374841856926,0
2025-05-05,10032.212374183318,0,4775.11755349347,0,4775.11755349347,4775.11755349347,2,0,54.53081652812689,0
2025-05-06,9950.085079434359,0,4775.11755349347,0,4775.11755349347,4775.11755349347,2,0,54.53081652812689,0
2025-05-07,10060.727733277361,0,4775.11755349347,0,4775.11755349347,4775.11755349347,2,0,54.53081652812689,0
2025-05-08,10543.353403007959,0,4775.11755349347,0,4775.11755349347,4775.11755349347,2,0,54.53081652812689,0
2025-05-09,10805.44151504709,0,4775.11755349347,0,4775.11755349347,4775.11755349347,2,0,54.53081652812689,0
2025-05-10,11121.86496738702,0,4775.11755349347,0,4775.11755349347,4775.11755349347,2,0,54.53081652812689,0
2025-05-11,11653.202201878097,0,4775.11755349347,0,4775.11755349347,4775.11755349347,2,0,54.53081652812689,0
2025-05-12,10746.551116334938,0,5826.601100939049,0,5826.601100939049,5826.601100939049,2,0,112.22962755543784,0
2025-05-13,10933.059803638973,0,5826.601100939049,0,5826.601100939049,5826.601100939049,2,0,112.22962755543784,0
2025-05-14,10738.011027391594,0,5826.601100939049,0,5826.601100939049,5826.601100939049,2,0,112.22962755543784,0
2025-05-15,10051.273919465171,0,5826.601100939049,0,5826.601100939049,5826.601100939049,2,0,112.22962755543784,0
2025-05-16,10046.339052328036,0,5826.601100939049,0,5826.601100939049,5826.601100939049,2,0,112.22962755543784,0
2025-05-17,9733.002588052173,0,5826.601100939049,0,5826.601100939049,5826.601100939049,2,0,112.22962755543784,0
2025-05-18,10291.465645930044,0,5826.601100939049,0,5826.601100939049,5826.601100939049,2,0,112.22962755543784,0
2025-05-19,9736.220557373754,0,5145.732822965022,0,5145.732822965022,5145.732822965022,2,0,117.60649249308507,0
2025-05-20,9764.574315289183,0,5145.732822965022,0,5145.732822965022,5145.732822965022,2,0,117.60649249308507,0
2025-05-21,10110.505933639772,0,5145.732822965022,0,5145.732822965022,5145.732822965022,2,0,117.60649249308507,0
2025-05-22,10314.701680582828,0,5145.732822965022,0,5145.732822965022,5145.732822965022,2,0,117.60649249308507,0
2025-05-23,10100.896722018922,0,5145.732822965022,0,5145.732822965022,5145.732822965022,2,0,117.60649249308507,0
2025-05-24,10115.310539450196,0,5145.732822965022,0,5145.732822965022,5145.732822965022,2,0,117.60649249308507,0
2025-05-25,10079.27599587201,0,5145.732822965022,0,5145.732822965022,5145.732822965022,2,0,117.60649249308507,0
2025-05-26,10098.351399368988,0,5039.637997936005,0,5039.637997936005,5039.637997936005,2,0,47.73367018315129,0
2025-05-27,10065.104178885234,0,5039.637997936005,0,5039.637997936005,5039.637997936005,2,0,47.73367018315129,0
2025-05-28,10116.00387063315,0,5039.637997936005,0,5039.637997936005,5039.637997936005,2,0,47.73367018315129,0
2025-05-29,9856.68561307036,0,5039.637997936005,0,5039.637997936005,5039.637997936005,2,0,47.73367018315129,0
2025-05-30,9138.554035796693,0,5039.637997936005,0,5039.637997936005,5039.637997936005,2,0,47.73367018315129,0
2025-05-31,9061.940365149541,0,5039.637997936005,0,5039.637997936005,5039.637997936005,2,0,47.73367018315129,0
2025-06-01,9141.77729722266,0,5039.637997936005,0,5039.637997936005,5039.637997936005,2,0,47.73367018315129,0
2025-06-02,10302.5541125939,0,4570.88864861133,0,4570.88864861133,4570.88864861133,2,0,21.723334149256715,0
2025-06-03,10350.510638809064,0,4570.88864861133,0,4570.88864861133,4570.88864861133,2,0,21.723334149256715,0
2025-06-04,10024.789753336025,0,4570.88864861133,0,4570.88864861133,4570.88864861133,2,0,21.723334149256715,0
2025-06-05,9650.003046683429,0,4570.88864861133,0,4570.88864861133,4570.88864861133,2,0,21.723334149256715,0
2025-06-06,9702.516317482869,0,4570.88864861133,0,4570.88864861133,4570.88864861133,2,0,21.723334149256715,0
2025-06-07,9936.714832989433,0,4570.88864861133,0,4570.88864861133,4570.88864861133,2,0,21.723334149256715,0
2025-06-08,10012.13139143695,0,4570.88864861133,0,4570.88864861133,4570.88864861133,2,0,21.723334149256715,0
2025-06-09,10549.678986458754,0,5006.065695718475,0,5006.065695718475,5006.065695718475,2,0,-4.321044419709112,0
2025-06-10,10677.969655869205,0,5006.065695718475,0,5006.065695718475,5006.065695718475,2,0,-4.321044419709112,0
2025-06-11,10338.769899689652,0,5006.065695718475,0,5006.065695718475,5006.065695718475,2,0,-4.321044419709112,0
2025-06-12,9939.691134467126,0,5006.065695718475,0,5006.065695718475,5006.065695718475,2,0,-4.321044419709112,0
2025-06-13,9803.104234801616,0,5006.065695718475,0,5006.065695718475,5006.065695718475,2,0,-4.321044419709112,0
2025-06-14,9724.95632493792,0,5006.065695718475,0,5006.065695718475,5006.065695718475,2,0,-4.321044419709112,0
2025-06-15,9756.529284121027,0,5006.065695718475,0,5006.065695718475,5006.065695718475,2,0,-4.321044419709112,0
