,Elite VC (8+),Strong VC (5+),Moderate VC (3-4),Weak VC (1-2),Market Benchmark
2022-12-04,23.682698206679596,16.76766480300827,12.254447441895259,26.493698589584625,18.802940272408225
2022-12-05,23.465503401034013,16.636078349867894,12.169902664521484,26.028714653343446,18.591817711483813
2022-12-06,23.61727667225704,16.694596632658165,12.253626206843775,25.99718696717801,18.63856327889968
2022-12-07,22.802077984959425,16.06336208640661,12.05460873351797,24.62794062498703,17.920585386253222
2022-12-08,23.35518102381304,16.45108758857786,12.220022070215776,25.1139395653066,18.28284206700498
2022-12-09,23.170815462733223,16.450938772230295,12.380289232795912,24.79659957161103,18.25294169632259
2022-12-10,23.09541346461552,16.72136011177305,12.512075375534028,24.875774107308903,18.442920753959722
2022-12-11,22.78781401676881,16.406848319844052,12.356519530321268,24.614443431200186,18.17592203702685
2022-12-12,22.90309238737091,16.363373557145014,12.57796635651042,24.29619819516658,18.141050850868954
2022-12-13,23.548372434149933,16.707755541932812,12.414100596413812,24.96372531327863,18.428831949815294
2022-12-14,23.43083125755337,16.557551418594127,12.169431739321858,24.751869370158403,18.224453752119253
2022-12-15,22.84127406833608,16.065752098178198,11.792036196033969,24.475677917009207,17.799647006269904
2022-12-16,20.11137279986881,14.151668060271291,10.45697934332528,22.272282773581367,15.8897501415863
2022-12-17,20.516692797477923,14.532079515976186,10.78100045334106,22.46036921421576,16.221716580096807
2022-12-18,20.31978773108101,14.341713396733194,10.658043921490762,22.318594435578614,16.055354468393364
2022-12-19,19.639637178219544,13.741095314662106,10.347129068334509,21.618340336739088,15.487822277607025
2022-12-20,20.40486605660354,14.254428241251167,10.686900201406557,22.793286094922816,16.148901423826644
2022-12-21,20.40323554496077,14.154232055621499,10.644330767072482,22.61410174255826,16.040647692962665
2022-12-22,20.410448046880163,14.21592888692363,10.704560044512323,22.544111098073202,16.070302925452108
2022-12-23,20.267520347985496,14.121125341805529,10.669430101995498,22.348411466854486,15.96257508763814
2022-12-24,20.229183547535623,14.048593483730059,10.675556236838894,22.26441987510241,15.907984813066525
2022-12-25,20.255506829675134,14.03933774142026,10.626363347730539,22.132758412322254,15.853209523244105
2022-12-26,20.52483528227138,14.32789738405395,10.974895463359093,22.196061130955343,16.116459079539027
2022-12-27,20.61165671584982,14.324381564863993,10.78774670187672,21.676735862172553,15.918174430202056
2022-12-28,19.999008755886187,13.856880071665518,10.46526127663602,20.62315214359692,15.316354411357775
2022-12-29,20.12055213141457,13.856434385670712,10.413791361441321,20.66734655262603,15.311588552091596
2022-12-30,19.933657922637142,13.829254409282417,10.31230088401242,20.219308025624798,15.148049658586318
2022-12-31,19.87378446123294,13.848632171191936,10.100144610619132,20.92112479635118,15.27602919475215
2023-01-01,20.079573474874863,14.045515466485208,10.164184985563155,21.32863935478319,15.497226914123177
2023-01-02,20.292474144724395,14.309567854773388,10.288695999923203,21.569158081807405,15.72505719684384
2023-01-03,20.227488318633906,14.339271211046771,10.336208153631741,21.272492708386213,15.675552141064937
2023-01-04,21.175042896246012,14.868370079382565,10.624809047492093,22.49639935080648,16.34088534026068
2023-01-05,20.928753458043722,14.698589916693843,10.472856321638346,21.977406511237938,16.07521332681787
2023-01-06,21.213480627446643,14.952514527014777,10.571825181362193,22.798486704106708,16.44391309533728
2023-01-07,21.098998719932663,15.038441326775462,10.522511405387014,22.79507749300308,16.468051370016227
2023-01-08,21.776271742732728,15.65529600948294,10.927872097966821,23.415308455888148,17.051901107626545
2023-01-09,22.544255550622818,16.060507405356066,11.24051977073081,23.88076125659064,17.465440693738365
2023-01-10,22.74133855037644,16.293726530170343,11.486583170906155,24.48580026278087,17.8183087428917
2023-01-11,23.305018864376233,16.616975900885777,11.610977739381365,24.66455943066338,18.051387640598787
2023-01-12,24.231712392049833,17.12690197047216,11.996951447695716,25.537730299272276,18.646314361790406
2023-01-13,25.292723901727243,17.87218628538161,12.39529008293348,26.398786377791694,19.34045621424216
2023-01-14,27.674192123166954,19.331678318933804,12.866228059559363,27.401905518006885,20.393574764453362
2023-01-15,27.804738662441533,19.64744254783011,12.985033708176134,28.349471911865244,20.796598396578826
2023-01-16,27.94227347940447,19.499549329693135,12.727584431353147,27.736038823683195,20.47107960133668
2023-01-17,28.421317757868778,19.627906430245275,12.55421118161451,28.310977924071324,20.570643366113742
2023-01-18,27.125899335635978,18.501045859061083,11.744424856007914,26.382830502985936,19.277226671555045
2023-01-19,27.598980152460555,18.970888711930122,12.022507057330857,27.019630208814064,19.74939680942991
2023-01-20,29.665844783607803,20.471158296514115,13.285398527626235,28.986416411938517,21.4239319886657
2023-01-21,29.59882075670641,20.384743255910468,13.495296803260672,28.566606121565524,21.394662173339157
2023-01-22,30.374320315296426,20.8645167136479,13.693300069852114,29.360387645366057,21.867877109414714
2023-01-23,30.54804242394519,21.251649889358255,14.27426801634731,30.25204740980278,22.511635489697525
2023-01-24,28.891703120617926,20.28174943245302,13.524336549401134,28.193309161323747,21.28144436598343
2023-01-25,30.50510046163304,21.237478840000648,14.468201209736568,29.729676732602343,22.48063487170722
2023-01-26,30.69518224463409,21.349604468204028,14.109592392076882,29.82168902348527,22.373263369586272
2023-01-27,30.501625993491825,21.51869514466697,14.470062438033821,30.27147790993003,22.720048473134305
2023-01-28,29.907482320511434,21.165611520082898,13.969421160678829,29.579511105542345,22.174818925035847
2023-01-29,31.069064702263624,21.91637613389379,14.385442126066415,30.37908717507811,22.865730241511304
2023-01-30,29.28198362794399,20.411108250766002,13.627748082869239,28.647653186582186,21.488250323612498
2023-01-31,29.81467973053931,20.750397382142356,13.952804465285475,29.95918335495268,22.08419863072103
2023-02-01,31.46464425830051,21.833371326818902,14.564685023699457,31.269770103746517,23.12247944625065
2023-02-02,31.039268688641773,21.768282385657,14.440497117210068,31.81078803702491,23.15928489259902
2023-02-03,31.667498322564256,22.414834832340542,14.7496799945404,33.561760211407716,23.97326339730966
2023-02-04,31.21870162333987,22.712168655516415,14.462280559042226,33.31416878802581,23.898380539340856
2023-02-05,30.29564380296342,22.866834981584443,13.955449807276736,32.61099415987489,23.55464657458239
2023-02-06,29.7685115357638,22.445316604434048,13.985234758149675,32.26196757647076,23.317441997083762
2023-02-07,31.203807201610793,26.464840259710673,15.334969708836582,35.53392738974765,26.359804533088926
2023-02-08,30.746272350317362,25.11710049572717,15.103190858737744,35.046334377172734,25.586208736307505
2023-02-09,28.116211157981255,22.34646364717988,13.999711053261507,32.0637035065201,23.234468197030772
2023-02-10,28.05998654598227,22.501935785196906,13.594746302237898,32.300966118846304,23.130089706648373
2023-02-11,28.687893775294,23.023712923264934,14.062525036303223,33.660539409353106,23.86534482390419
2023-02-12,28.114730396130174,22.461012870429858,13.93779071201035,32.64019344913142,23.361231390767706
2023-02-13,28.46474953320581,22.339488760183226,13.52484212067209,31.619629623447995,22.89211585040413
2023-02-14,29.20352795709822,23.438630686952546,14.13712153731197,33.347165263605284,24.023010883607107
2023-02-15,31.570954761906854,25.264926680632126,15.047408375868795,36.04737143657368,25.81209391900265
2023-02-16,30.550193333918003,24.11348985768206,14.321968504159964,34.21490478348267,24.578070851500115
2023-02-17,34.49201797871636,26.427727164418275,15.441171856950199,35.78796947070003,26.47165547552073
2023-02-18,34.78466980941224,26.850647013842863,16.402841126185205,35.89586002415898,27.188251744493886
2023-02-19,35.845719148073755,27.03065642320481,16.114952754876082,35.60724029180053,27.055996650380944
2023-02-20,36.40257422327913,27.703389160125436,16.377606906665868,36.65568089961785,27.686486453247745
2023-02-21,35.18687385381313,26.775715752391147,15.699437872887373,35.63996147546537,26.73064408507293
2023-02-22,34.57912691926161,26.152792878062034,15.61625908213436,35.69057737240227,26.428687914755102
2023-02-23,34.328750355912604,26.54839992662921,15.701306279968195,36.12359930796396,26.727062148782004
2023-02-24,32.11680512441347,25.058931932396078,15.315824924947773,34.60672289520336,25.590553998385374
2023-02-25,31.698564933649838,24.725623789445336,15.010346698247593,33.92292203697969,25.152794888623653
2023-02-26,32.52310729330918,25.34126119532813,15.77479577833723,34.50415183110072,25.93748213692159
2023-02-27,32.20037102732087,24.96104385342693,15.603315500046847,33.98554852584208,25.583026953871887
2023-02-28,31.22910023815139,24.079372542459026,15.09791295772546,34.24403261916789,24.984145714549424
2023-03-01,33.20373513759988,25.32319363463844,15.771909823921451,35.644045508194324,26.147188728072106
2023-03-02,32.320639878770905,24.490751667433297,15.524355660555312,34.490173395817166,25.436019297799643
2023-03-03,30.39791710701433,23.035139324646465,14.873086694706629,33.30805780692053,24.23615752536165
2023-03-04,29.780089510113804,22.458123399490624,14.284220063753587,32.56982941496192,23.5318051232073
2023-03-05,30.068850787756688,22.561763774552244,14.391805750543943,32.76726603029939,23.67174618233195
2023-03-06,30.1602441123025,22.72301305584109,14.287966060000228,32.69433335965778,23.67134479844857
2023-03-07,29.776901000150453,22.287503236685488,13.943486182104225,32.44700330851791,23.25274087611548
2023-03-08,28.87425200373362,21.374931668836844,13.124312747862344,30.242244276244282,21.99949980900643
2023-03-09,27.33514149273801,20.341130813614342,12.472274296085391,28.419219379518932,20.857014787416922
2023-03-10,27.00907464881828,20.475792313136587,12.544027739865692,28.186801892088297,20.90850697272663
2023-03-11,26.817841677465577,20.198426047634477,12.10179803850954,27.503569341397778,20.42203880278898
2023-03-12,29.43155018324614,22.311734174817147,13.07947898892559,30.02625961589953,22.335495754528704
2023-03-13,31.641649315533854,23.988094087152124,13.691782143744318,32.23767386069343,23.818505402143224
2023-03-14,32.7099547926248,24.92716842637916,14.145795375033568,34.25466997462072,24.877951794929483
2023-03-15,30.460227714710182,23.13392492482517,12.961992004646076,31.97819752078525,23.04694830946207
2023-03-16,31.015406512796634,23.42337122111432,13.536922724512822,33.2089710697333,23.726553887054703
2023-03-17,33.687060418120495,25.41586476936578,14.303617995523133,37.459408407780245,25.869646169165804
2023-03-18,32.468461756547796,24.439277246033345,14.00840947231407,36.32236283934594,25.070106425516588
2023-03-19,33.60260527110064,25.191512107489032,14.62421764272468,36.769801897241734,25.78486055007789
2023-03-20,32.264226496434134,24.145856526471395,14.507750833910887,34.823103261316874,24.866312057363903
2023-03-21,33.2579401600555,24.90441586797567,14.387818400057789,36.17026268751391,25.415966905967316
2023-03-22,31.91318037162349,23.71338395381833,13.705667718303044,34.70991222880502,24.26340230587529
2023-03-23,33.158389788642594,24.52725295561425,13.88861670289787,35.82092556157352,24.934551478009507
2023-03-24,31.680656054974875,23.45339210554534,13.355752195819637,33.735403499112365,23.765372655957403
2023-03-25,31.252306023999015,23.079790956703185,13.032645202528379,32.9993194058564,23.28740218361738
2023-03-26,32.10348618007267,23.597856631159047,13.36273754344655,33.96929508050966,23.879921707293704
2023-03-27,30.80114069334044,22.642528112041482,12.851824736012231,32.05409523196975,22.80803725297929
2023-03-28,31.467011123423365,23.41077714901737,13.309526009230296,32.87806697403405,23.534063915628423
2023-03-29,32.356468559266695,24.439755698499287,13.80707156425194,33.949297156974424,24.441533907008672
2023-03-30,31.88735307135749,23.814713995439007,13.598196797402785,34.17858335798631,24.13281150298264
2023-03-31,32.6090970170311,24.254106974169023,13.869641513838406,35.82247796131226,24.81384118390731
2023-04-01,32.69477192460154,24.15697688823104,13.839659078219466,35.82923047189473,24.76067825618063
2023-04-02,32.09178836340917,23.552399453522963,13.563118904268759,33.976871410153656,23.963239855045053
2023-04-03,32.150145270351764,23.58526162468735,13.460177153371465,34.14817265908633,23.963307757910705
2023-04-04,32.87444156008802,24.087267784119767,13.846722868953396,34.712584495396186,24.487244651469393
2023-04-05,33.2991877273529,24.532252620412986,14.034199812223436,35.346582348818174,24.903833405470884
2023-04-06,33.229396986142305,24.685851087473345,13.898620504747846,34.50657313836547,24.711844205882716
2023-04-07,33.17236220463912,24.484296410348996,13.78037548133833,34.11400459826812,24.483030699083614
2023-04-08,32.87866289511924,24.15387003238026,13.880471536968104,33.881266105104686,24.34632683372445
2023-04-09,33.027844556715195,24.393458807161913,13.875118203417033,34.45608346548759,24.569427762571678
2023-04-10,34.48819048216046,25.39647607706549,14.19960891008731,34.92740512403013,25.241840811736726
2023-04-11,34.53915447087135,25.499307118211306,13.884313221151585,34.783685718594135,25.06591301483943
2023-04-12,34.34617642852122,25.218161519446134,13.76814582163209,34.89311919201839,24.91176452548978
2023-04-13,35.32996036567897,25.812235184071813,14.369715598003765,35.91860895297313,25.70371430305384
2023-04-14,36.10335978123522,26.637334499727977,15.1656039212795,37.34731251941097,26.781153450598925
2023-04-15,36.10531162480163,26.79518771701848,15.033807883702604,38.12529109048133,26.92242879968267
2023-04-16,36.37541115724596,27.128819084297312,15.178964749762107,38.28344186196224,27.168342883962897
2023-04-17,35.35596251826793,26.853766114143376,14.744148625781937,37.33375528691169,26.61267169452286
2023-04-18,36.05606904486875,27.09401532156314,15.160813745066157,38.80675146874991,27.250890369625388
2023-04-19,33.17073132105614,24.5808082685564,13.827228968813754,34.98126968071868,24.7200448405132
2023-04-20,32.674400207205,23.854437029524583,13.321460099717035,33.91773994796789,23.926129055674952
2023-04-21,31.17591642208524,22.672861309298888,13.011188151585861,32.98090039540613,23.098754392839368
2023-04-22,31.740112507865533,23.261979660499932,13.254903517908463,33.77517107373397,23.63047178844116
2023-04-23,31.47568524329401,22.998170870144023,12.821309582369704,32.66387905911329,23.046912056064816
2023-04-24,31.300865163524016,22.988658087625566,12.825156293009025,32.635083128438495,23.039665846115277
2023-04-25,31.92265714466823,23.454278826738687,13.022081363064036,33.25270685061624,23.460390315648205
2023-04-26,31.627015061603984,22.961607325537976,13.022549443515246,32.607572516263616,23.140193241856927
2023-04-27,32.53807155169034,23.57026589194829,13.411334365999215,34.3566825035399,23.959567895172253
2023-04-28,32.753643558219466,23.397796179242167,13.228334950159702,33.89405049022981,23.691122159677366
2023-04-29,32.808219917656054,23.502568191673184,13.240401673987288,34.19648533887756,23.800061550895325
2023-04-30,32.209316821832594,22.99759495674244,12.9906955322665,33.699890157026154,23.357740894082895
2023-05-01,31.3876593471442,22.418275281605588,12.746426637169645,32.03317976423767,22.651711893967196
2023-05-02,31.731510697603913,22.65171280251451,13.03870456893877,32.385851518969105,22.98565029623831
2023-05-03,32.35712710542472,23.077332696952443,12.984946709986867,32.46336682331021,23.133022614911837
2023-05-04,31.974343580893716,22.707387128228348,12.725146905268973,31.75599293239918,22.69361178992651
2023-05-05,32.99666375788808,23.26094530990732,12.980153439709515,32.39061805493376,23.185824314033134
2023-05-06,31.680045241392456,22.14523677142329,12.409575771610456,30.642693865432864,22.064832486106464
2023-05-07,31.288358122967505,21.88991494581025,12.31369690924781,30.332313037111376,21.847037961172166
2023-05-08,29.789985316947753,20.840782593278636,11.576202756707637,28.42260482278293,20.620108021357204
2023-05-09,29.76867737184672,21.011021456812735,11.650203997265121,28.790782246996333,20.804117939314036
2023-05-10,29.852094306955998,21.55516359506595,11.870101405043721,29.080617547377017,21.191620192090834
2023-05-11,28.8117576841244,20.624195348587122,11.310203626242945,27.830752351664163,20.250928097969712
2023-05-12,29.04962187856033,21.116509580369385,11.716772607231334,28.352572961644405,20.77917113183544
2023-05-13,28.79696216787636,20.95750426001155,11.718601794266965,28.035272790200473,20.650006988691544
2023-05-14,28.96807184542859,21.3709944746435,11.783922614798165,28.169537740869657,20.866870644559164
2023-05-15,29.162315544218906,21.75263106435286,12.000520502288532,28.43111996048622,21.18749127192751
2023-05-16,29.1212444634806,21.52170135730515,11.968928356213876,27.98043749723954,20.982773933084705
2023-05-17,29.65380910375944,21.92115900464036,12.112486931950333,28.789196569266558,21.394116452160244
2023-05-18,29.261612196814987,21.50395171228622,11.671895028061863,28.212940035881914,20.86106896167251
2023-05-19,29.43816627878576,21.854790644454866,11.678649975772053,28.29343132763507,21.00973484156573
2023-05-20,29.54390888997594,21.936888030858086,11.624904651096635,28.25526791938654,20.99998265443326
2023-05-21,29.013779941640088,21.45020057980256,11.312264452766014,27.559537209735513,20.48714976869504
2023-05-22,29.180799495516567,21.72927162455801,11.142092651214794,27.927447252905875,20.575530258442537
2023-05-23,29.74468532333159,22.813204078969544,11.334311619140387,28.68396390336631,21.248958463313258
2023-05-24,29.013034772959482,21.81006635125231,11.035200022245611,27.431404653047323,20.429837206463755
2023-05-25,28.95423149981056,21.4451015169265,11.086574435278315,27.305731813877387,20.298725544369635
2023-05-26,29.281169122173015,21.665824557847742,11.241356527721257,27.726733645782033,20.562938734212032
2023-05-27,29.52050009145576,21.88675697233033,11.278110928722068,27.805277065182764,20.68142850230558
2023-05-28,30.84928501347248,22.659236313916427,11.724408645774812,28.562352904473336,21.387209058730235
2023-05-29,30.44754240143058,22.36849758292687,11.704644749337112,28.00033347382685,21.142079538779797
2023-05-30,30.703219544223366,22.480504891290625,11.679358956143986,27.995178998353367,21.16685623032887
2023-05-31,29.928380937139035,21.935329507438098,11.312712793529311,27.02821061854751,20.53991679878154
2023-06-01,29.640195592311226,21.625005004739265,11.273693416440047,26.91532876306738,20.380058995992204
2023-06-02,30.48443880993863,22.105937274353572,11.814002156202326,27.761475632244313,21.05476119741373
2023-06-03,30.195335378973674,21.90279767844027,11.746278719508602,27.674772169962143,20.923205501248177
2023-06-04,29.798761563152123,21.702040604171074,11.686880457785465,27.738966803744614,20.831931946518345
2023-06-05,28.03921145515845,20.414864370722157,10.959773634310801,25.47962700612505,19.435883802218047
2023-06-06,29.2461989460471,21.19156533893527,11.562861046428129,26.242634626963852,20.233634030652862
2023-06-07,28.06379337068754,19.92517307035096,10.9285705712544,24.5064173105751,19.01808107468526
2023-06-08,28.167366957293055,19.91169118231533,10.937054967781556,24.891544249143692,19.106594823120016
2023-06-09,28.059399003538275,19.694439350335188,10.813859354949768,24.767686162487557,18.93205963081266
2023-06-10,25.755876111178726,17.711312900811883,9.318506746779079,21.65093733056321,16.647670487467334
2023-06-11,25.62223952880954,17.638651175619284,9.260165471523672,21.474225165090576,16.546728156023864
2023-06-12,25.928776549375087,17.736375462184842,9.29263362803609,21.583958106788312,16.625675426143495
2023-06-13,26.300615743471422,17.906265596496006,9.257594310672737,21.495465188602893,16.643866108676068
2023-06-14,25.232352347753686,17.34612598378325,8.871864471080515,20.709928460993662,16.04215139619004
2023-06-15,25.344445088030398,17.36966961656772,8.956529294382474,21.12858998135831,16.199679106887473
2023-06-16,25.871911669197416,17.70268347235312,9.133984219677538,21.635773755719445,16.538388926037825
2023-06-17,26.021213340910837,17.997549235285895,9.28910489252185,21.708201776011553,16.74519078585261
2023-06-18,25.89294476264466,17.76807338872404,9.265414548586225,21.35300365596312,16.565199122239
2023-06-19,26.21283103787306,18.009247716158505,9.307293176701195,21.57451751242456,16.72673245424255
2023-06-20,27.126116629785162,18.73363999574227,9.583374894578542,22.38349966368044,17.330538575603246
2023-06-21,28.409825117475584,19.643244000427746,10.023473583156358,23.271724168997604,18.10949391765535
2023-06-22,28.38841553268351,19.579505676486338,10.049392264727315,23.05071386918502,18.047682097493045
2023-06-23,29.065994321591596,20.19141319410929,10.30092930333187,24.77657814900098,18.82252950189786
2023-06-24,28.75019350079498,20.203687609521587,10.063725632479185,24.64183379083144,18.662053391346937
2023-06-25,30.53156559326179,21.309103317904118,10.315338930931924,24.59110135905353,19.17523862919942
2023-06-26,29.387623882584123,20.273730781229162,10.122088963223174,24.124587186373308,18.59260568618761
2023-06-27,29.940491206599553,20.339202655548032,10.335654976955452,24.844314228001625,18.90994394477844
2023-06-28,28.439936816990937,19.122188819877216,9.69441038188963,23.19744793955998,17.72662953667521
2023-06-29,29.16835535904391,19.553945835876736,9.852491172522734,23.419380524126197,18.019356856658007
2023-06-30,30.563248539318927,20.289931440328875,10.348377878562808,24.75324115222634,18.877580434172465
2023-07-01,30.561249380299365,20.388817706059083,10.501804648578018,25.041578143878926,19.06778935410697
2023-07-02,30.925044862583015,20.73791000642469,10.405551552402372,24.91793305425426,19.105898545923335
2023-07-03,32.46679978830003,21.83698809703118,10.646813839288898,25.3630453092218,19.73222108303739
2023-07-04,32.46083130718731,21.556108632795297,10.561304105276847,24.96127185315723,19.488555326085816
2023-07-05,32.08406139837316,21.033207174162268,10.185654148416827,24.204554360455887,18.912475806004174
2023-07-06,30.677813525165174,20.23353284797062,9.713437657511607,23.346825406989694,18.161473947844982
2023-07-07,31.577010950718275,20.61723475744003,9.92399829999452,23.661341711941592,18.489216337100544
2023-07-08,31.299576415304415,20.537119995937957,9.885307897501619,23.676407203451312,18.443435045545343
2023-07-09,31.06443565158888,20.30226729304212,9.81933269111478,23.471142304345207,18.27669815479838
2023-07-10,30.907702059820128,20.34092511950251,9.946169721219443,23.685347249580563,18.417710858827206
2023-07-11,31.33693799769736,20.575529012951534,9.992252717571455,23.8688753760442,18.56716996840436
2023-07-12,31.382042391679292,20.440439880021465,9.969414474955261,23.726960718221704,18.474322222571715
2023-07-13,33.3808718048451,21.82379024489244,10.837801337800135,25.95224377253973,19.993141884959797
2023-07-14,32.600425276383845,21.196545636846395,10.7413595265249,25.063684740518028,19.510817891334245
2023-07-15,32.33501551364095,21.146678907581993,10.802046822460108,25.129636182029344,19.546906421018573
2023-07-16,31.911094573908773,20.841563169047365,10.535194796573089,24.443039052587224,19.118672911137875
2023-07-17,31.624197714460895,21.030353224610046,10.568584331855616,24.914636524575528,19.317035447873103
2023-07-18,31.054460390118685,20.42850809847741,10.35595507910451,24.367729070971965,18.858712687068667
2023-07-19,30.943321326313924,20.375927826219552,10.367672157098328,24.353808350376895,18.845047250627186
2023-07-20,31.339281764192094,20.543954499777357,10.354189058674526,25.517794260103045,19.1804168721754
2023-07-21,31.61828598200487,20.66360789245861,10.44645723514056,25.403134908800773,19.245846903376343
2023-07-22,31.190259989747872,20.397005731321194,10.330642355393088,25.143246104185213,19.025615745854534
2023-07-23,31.60921636441479,20.692778572619687,10.46172301895071,25.50006350056659,19.28845992460917
2023-07-24,30.91447268695297,19.998870937561303,10.009216576287477,24.28702434717539,18.492565356422393
2023-07-25,30.72224467374764,19.838879280062994,9.993010324882086,24.171706731758732,18.402114634492513
2023-07-26,30.896462181471534,20.02312895728099,10.020047769830724,24.515873718225976,18.56363900381095
2023-07-27,31.038174925175856,20.113420160360974,9.983872702377688,24.70796928848903,18.61926204237738
2023-07-28,31.090815340467728,20.132001250780956,10.067677993413326,25.166588554812872,18.788752627713254
2023-07-29,31.338893710608914,20.250154572620758,10.15373294939543,25.26999508609354,18.90405351765725
2023-07-30,30.678332256809192,19.837834161614072,9.963079079612259,24.848858813164,18.551841748122676
2023-07-31,29.9583771510303,19.58913621944825,9.895825664149083,24.721011415750144,18.399013162431423
2023-08-01,30.2120548713746,19.756609119122615,10.01362713095276,25.06502315205026,18.608901971240666
2023-08-02,29.773668886205616,19.372190453137417,9.717184057170138,24.26688592399974,18.109558314901243
2023-08-03,29.31744266866117,19.07500031680104,9.68123095502373,24.192365329713212,17.972692586081347
2023-08-04,29.366066152141798,19.012497634683577,9.628389238754995,25.62405341549734,18.275766229914016
2023-08-05,29.438205823911865,19.05596097707705,9.828422303216325,25.879570678695174,18.472040273765202
2023-08-06,29.65504028906914,19.358816160806317,10.382224576886806,25.35771738793344,18.77035918602956
2023-08-07,29.490480072443194,19.4784028971332,10.020765619534059,26.046628496763255,18.765585155556153
2023-08-08,29.983587047741484,19.670008237645533,10.040156972898718,25.985897758421487,18.82562472051515
2023-08-09,30.056566569242463,19.726404482190578,10.136848669258738,25.772266011215418,18.84609661292611
2023-08-10,29.956277039131155,19.636774943579404,10.0045833368821,26.153684758106547,18.83626000605694
2023-08-11,29.755000791182624,19.572522513302555,10.2355192158487,25.583785306367602,18.80353540781847
2023-08-12,29.826405320543866,19.730863197069212,10.24323878220624,25.370065316683252,18.807437451395923
2023-08-13,29.631092762239724,19.64445073787021,10.256678555465752,24.93989658663796,18.67834255627053
2023-08-14,29.63453548196717,19.697720793769818,10.297410920270476,24.991999285334224,18.732465019369727
2023-08-15,28.887858284474348,18.8986512776135,9.805582128955884,23.791311499301187,17.883498025603444
2023-08-16,28.092562914719466,18.101400654717917,9.338754679971984,22.8205328095991,17.107003993435512
2023-08-17,25.99618998617071,16.56659225469823,8.74232287780375,20.845502702563465,15.75782867229189
2023-08-18,25.918901243794924,16.772991281764796,8.878081837939574,21.418209434990487,16.047884851560337
2023-08-19,26.178194260424917,17.03532102231814,8.993837878153663,21.698665918089134,16.272046228167746
2023-08-20,26.31703162310096,17.097430433640373,8.940786317948955,21.666238871926463,16.254496497124368
2023-08-21,25.774688735004432,16.78156342055486,8.728213949820718,21.426457421550214,15.967408106702134
2023-08-22,25.507935484831666,16.64589911625835,8.642481249474368,21.033414005219935,15.774589821643398
2023-08-23,26.150831517346028,16.99462814854786,8.810732403166583,21.388230506300125,16.076256851972083
2023-08-24,25.765708060026682,16.768918443296098,8.570745937716808,20.884108930879457,15.737513092551156
2023-08-25,25.53562576827147,16.543462766482712,8.46593689653815,20.894835776923173,15.60491642445568
2023-08-26,25.51654467042804,16.47533113553136,8.462739884597733,21.076842626597657,15.625873627667389
2023-08-27,25.873005769208866,16.5680792820514,8.479541602067165,21.32223122324299,15.728022505565388
2023-08-28,25.978479042940634,16.72220778686434,8.685846972314872,21.1374031923021,15.850935830952805
2023-08-29,27.03774657320544,17.373352126393364,8.868834432843737,21.8550910844234,16.353274094814786
2023-08-30,26.486259683296527,17.036727363190863,9.022969972777439,21.12434724686709,16.145199620327425
2023-08-31,25.277579723692718,16.27771225637249,8.70380799092645,20.59882183488991,15.577257436617149
2023-09-01,24.986218605559117,16.03564760500081,8.728276982336055,20.437018992376554,15.469541141983552
2023-09-02,25.149845709938198,16.187921289409225,8.609955978246829,20.302149332373155,15.41933372589725
2023-09-03,25.086640759545503,16.114326370759905,8.646140369771134,20.333526984907888,15.42315839710893
2023-09-04,25.01922955273471,16.129364681776146,8.64652173249914,20.26560552829362,15.41139425846674
2023-09-05,25.232261863715763,16.30978367827516,8.649352105982423,20.46813895860723,15.524219232333628
2023-09-06,25.190093604546178,16.268971180667375,8.679528561402357,20.491223454405933,15.533526797758649
2023-09-07,25.546464908500717,16.51696650055799,8.715902078183998,20.531297358450352,15.646265085984968
2023-09-08,25.35741100356849,16.399512071108507,8.572850778516495,20.22435321511087,15.448407873782195
2023-09-09,25.352326138349262,16.45311982284932,8.570603919730502,20.023364556030266,15.411992194275474
2023-09-10,24.76285474154276,15.954044882801382,8.280726056962623,19.37779003731888,14.918136454853544
2023-09-11,23.964549447877715,15.27617934916104,7.941932795247041,18.621029291134114,14.308943791818368
2023-09-12,24.517790640681454,15.489729399199867,8.028231845457201,18.88763550580771,14.497166600678547
2023-09-13,24.899284050409126,15.775469918725506,8.145998319194103,18.951628185173305,14.673080272052164
2023-09-14,25.251964312649434,16.025825342440182,8.293060716615388,19.173338133199536,14.89478512649235
2023-09-15,25.751686846482805,16.410897191547573,8.442271446940806,19.882311407819486,15.29087759284917
2023-09-16,26.017110343916954,16.75798751159112,8.547721448949948,20.065927362543697,15.511998439522948
2023-09-17,25.995323487190497,16.358959573136946,8.287080011160251,19.30947082296128,15.03805664808146
2023-09-18,26.249012960001405,16.54531023815472,8.429025135989267,19.671199177139645,15.272637029674014
2023-09-19,26.604791391430158,16.827736407019138,8.60471955914306,20.209199266705753,15.60398496302798
2023-09-20,26.90760516112421,16.9750428111651,8.549661194871085,20.223477560447645,15.626681198752147
2023-09-21,25.98949843855351,16.456992209371755,8.413143361147345,20.607341741341884,15.48149061694126
2023-09-22,26.256407197028047,16.664714442978372,8.416252244794055,20.782975066913473,15.598478669574206
2023-09-23,26.148307610517328,16.63736300412203,8.397014852139572,20.625265180337866,15.537333188429473
2023-09-24,25.809941832836877,16.38281092431926,8.240304286831641,20.101574824431857,15.229355580537511
2023-09-25,25.896121078978837,16.420777461264414,8.342497847064568,20.502051816716175,15.403222144811732
