date,long_return,short_return,long_short_return,direction_class
2023-09-12,0.0379637196767443,-0.05028428628149375,-0.006160283302374725,Down
2023-09-13,0.03757558593080791,-0.04658383342755894,-0.004504123748375513,Down
2023-09-14,0.029391084459796712,-0.04425653380262681,-0.00743272467141505,Down
2023-09-15,0.0066274832681628,-0.009266792801369996,-0.0013196547666035978,Up
2023-09-16,-0.019934429189803662,0.016762162222289274,-0.001586133483757194,Up
2023-09-17,0.016042195776141025,-0.02465586445966579,-0.004306834341762383,Up
2023-09-18,0.016013402126366733,-0.0031841498026220602,0.006414626161872336,Up
2023-09-19,-0.024603221271755172,0.02987847683985732,0.002637627784051074,Up
2023-09-20,-0.01096880599043164,0.018601775502931697,0.003816484756250029,Up
2023-09-21,-0.00391681686550625,0.004161187653867789,0.00012218539418076954,Up
2023-09-22,0.011621780616232777,0.01685044008652814,0.01423611035138046,Up
2023-09-23,0.018093039688622088,-0.02505525202485757,-0.0034811061681177414,Up
2023-09-24,0.0410916245458553,-0.049594880709024305,-0.004251628081584503,Down
2023-09-25,0.04797784120988755,-0.048559130847135236,-0.00029064481862384195,Down
2023-09-26,0.08447237451266748,-0.08290470167191108,0.0007838364203782006,Down
2023-09-27,0.054677941835115006,-0.040356416977967956,0.007160762428573525,Down
2023-09-28,-0.00539609337436019,0.007991559340973368,0.0012977329833065892,Up
2023-09-29,-0.014232244732240813,0.01483258625206611,0.0003001707599126482,Up
2023-09-30,-0.04988045948143867,0.04075795640482923,-0.004561251538304719,Up
2023-10-01,-0.05294100017540366,0.0461014307750686,-0.0034197847001675302,Up
2023-10-02,-0.013059046658350532,0.01926509473846043,0.00310302404005495,Up
2023-10-03,0.0103163284443234,-0.01414291264081551,-0.001913292098246055,Down
2023-10-04,-0.03320564040572617,0.027469887034733416,-0.0028678766854963768,Up
2023-10-05,-0.018412191670675322,0.01925811966886969,0.0004229639990971836,Down
2023-10-06,-0.0573617881356295,0.038066061497627895,-0.009647863319000801,Down
2023-10-07,-0.058267356818445776,0.04822674061061398,-0.005020308103915898,Down
2023-10-08,-0.052477118027349605,0.05107132105106896,-0.0007028984881403237,Up
2023-10-09,-0.015447076810659087,-0.006412464244469866,-0.010929770527564477,Down
2023-10-10,-0.020717907537842358,-0.028481126837535058,-0.024599517187688706,Down
2023-10-11,0.063489585096023,-0.036826061106826895,0.01333176199459805,Down
2023-10-12,0.021057913453189137,-0.05039791961061995,-0.014670003078715407,Down
2023-10-13,-0.0027590700938575,-0.006084823070296325,-0.004421946582076912,Down
2023-10-14,-0.004236398513733713,0.019195904461826837,0.007479752974046561,Up
2023-10-15,0.01478488568992746,-0.005213974801461326,0.004785455444233067,Down
2023-10-16,0.01837986035652501,-0.022623328555043048,-0.0021217340992590195,Up
2023-10-17,0.05069295524035364,-0.0668222308759057,-0.008064637817776034,Down
2023-10-18,0.17380276152750104,-0.12654777147761848,0.023627495024941284,Down
2023-10-19,0.1421629211552565,-0.20745051533306413,-0.03264379708890382,Down
