date,portfolio_value,long_value,short_value,num_longs,num_shorts,daily_return,year_month,rolling_return_30d,rolling_sharpe_90d,year
2024-10-24,0.9896614484792717,0.49483072423963587,0.49483072423963587,10,10,-0.0012364866132889007,2024-10,-1.4724713530856248,-1.248571451701829,2024
2024-10-25,0.9605085716340929,0.48025428581704643,0.48025428581704643,10,10,-0.02945742394025308,2024-10,-5.891483221270355,-1.6275970121129686,2024
2024-10-26,0.9695117091543578,0.4847558545771789,0.4847558545771789,10,10,0.009373302629614333,2024-10,-5.506050141456564,-1.2806518548481365,2024
2024-10-27,0.9770765351496076,0.4885382675748038,0.4885382675748038,10,10,0.007802717516272262,2024-10,-5.33483552682047,-1.1766604247357095,2024
2024-10-28,0.9790339081565498,0.4895169540782749,0.4895169540782749,10,10,0.0020032954804738434,2024-10,-3.9967066408233776,-0.9336986564767719,2024
2024-10-29,0.9714128698430377,0.4857064349215188,0.4857064349215188,10,10,-0.0077842434771866476,2024-10,-4.520221639948419,-1.026975338954261,2024
2024-10-30,0.9730723784794705,0.48653618923973524,0.48653618923973524,10,10,0.0017083453266384385,2024-10,-2.991291903863802,-0.8813112635742254,2024
2024-10-31,0.9680986072630561,0.48404930363152804,0.48404930363152804,10,10,-0.005111409311798987,2024-10,-2.8102033092970435,-0.8603342226388698,2024
2024-11-01,0.9610460681721895,0.48052303408609476,0.48052303408609476,10,10,-0.007284938784082207,2024-11,-4.347257292081352,-0.7368176387892481,2024
2024-11-02,0.9583588197607367,0.47917940988036833,0.47917940988036833,10,10,-0.002796170236213258,2024-11,-5.112384238499756,-0.8973533994920081,2024
2024-11-03,0.9546227893311259,0.47731139466556294,0.47731139466556294,10,10,-0.0038983628601065856,2024-11,-5.231966589798642,-0.7305677778165232,2024
2024-11-04,0.9554016486726155,0.47770082433630773,0.47770082433630773,10,10,0.000815881780944494,2024-11,-4.454649334232208,-0.9042111868973817,2024
2024-11-05,0.9554271867100178,0.4777135933550089,0.4777135933550089,10,10,2.6730158397603176e-05,2024-11,-5.232750355590032,-0.5072480155133235,2024
2024-11-06,0.9584539860509044,0.4792269930254522,0.4792269930254522,10,10,0.003168006293927217,2024-11,-4.950940487694178,-1.1680293445534415,2024
2024-11-07,0.9544401431085252,0.4772200715542626,0.4772200715542626,10,10,-0.004187830611375842,2024-11,-6.110349234888435,-0.8935994385238794,2024
2024-11-08,0.963417542200015,0.4817087711000075,0.4817087711000075,10,10,0.009405932007691131,2024-11,-3.931496804079093,-0.619721381031205,2024
2024-11-09,0.9686887831697911,0.48434439158489556,0.48434439158489556,10,10,0.005471398162149921,2024-11,-3.5999394046999256,-0.25063471061044057,2024
2024-11-10,0.9658158785594755,0.48290793927973774,0.48290793927973774,10,10,-0.0029657663640068055,2024-11,-4.311071320931081,-0.8312373206769472,2024
2024-11-11,0.9489281014603788,0.4744640507301894,0.4744640507301894,10,10,-0.01748550368035473,2024-11,-6.251501583142205,-1.0870934077546166,2024
2024-11-12,0.9275436653475344,0.4637718326737672,0.4637718326737672,10,10,-0.02253535971791143,2024-11,-8.490344762720936,-1.2406120943205958,2024
2024-11-13,0.9186790161848083,0.45933950809240415,0.45933950809240415,10,10,-0.009557123285839797,2024-11,-10.158879223664584,-1.4244960634458623,2024
2024-11-14,0.902332001633439,0.4511660008167195,0.4511660008167195,10,10,-0.01779404369031634,2024-11,-10.865322242371677,-1.7898514335827629,2024
2024-11-15,0.9129429149120855,0.45647145745604273,0.45647145745604273,10,10,0.011759433622478443,2024-11,-8.70039623381894,-1.6943453221079565,2024
2024-11-16,0.9002255947746027,0.45011279738730137,0.45011279738730137,10,10,-0.013930027748457197,2024-11,-9.212917968851887,-2.080286320024238,2024
2024-11-17,0.888360128875964,0.444180064437982,0.444180064437982,10,10,-0.013180547151194433,2024-11,-11.039793164596611,-2.40024836610153,2024
2024-11-18,0.8702489024249606,0.4351244512124803,0.4351244512124803,10,10,-0.02038725721956869,2024-11,-12.680609655504938,-2.733490106116663,2024
2024-11-19,0.8641267152811304,0.4320633576405652,0.4320633576405652,10,10,-0.007034984045105497,2024-11,-14.31225946357425,-2.906973538917311,2024
2024-11-20,0.8409855861518575,0.42049279307592874,0.42049279307592874,10,10,-0.026779786714202336,2024-11,-15.75396607757219,-3.6491277140185754,2024
2024-11-21,0.8425517522657449,0.42127587613287243,0.42127587613287243,10,10,0.001862298402822482,2024-11,-15.094828271439342,-3.978762801801186,2024
2024-11-22,0.8353170385439131,0.4176585192719566,0.4176585192719566,10,10,-0.008586669842388317,2024-11,-15.700042525666246,-4.07166082162005,2024
2024-11-23,0.8080740374640235,0.40403701873201175,0.40403701873201175,10,10,-0.03261396550389828,2024-11,-18.348437366563896,-4.450572801572903,2024
2024-11-24,0.8279714583186975,0.4139857291593487,0.4139857291593487,10,10,0.024623264617086305,2024-11,-13.798639307290394,-3.642696145723133,2024
2024-11-25,0.8322571823872503,0.41612859119362516,0.41612859119362516,10,10,0.005176173677841067,2024-11,-14.157077781641824,-3.471075583121502,2024
2024-11-26,0.8409759094455379,0.42048795472276895,0.42048795472276895,10,10,0.010476000979984024,2024-11,-13.929372040771637,-3.116184414781811,2024
2024-11-27,0.8413258003125212,0.4206629001562606,0.4206629001562606,10,10,0.0004160533768606811,2024-11,-14.065713832457849,-3.1975671395106877,2024
2024-11-28,0.8434032093912384,0.4217016046956192,0.4217016046956192,10,10,0.0024692088106004206,2024-11,-13.177678042548813,-3.0765743749432373,2024
2024-11-29,0.8515937532031735,0.42579687660158677,0.42579687660158677,10,10,0.009711302637616326,2024-11,-12.48402770060335,-2.764905477885673,2024
2024-11-30,0.9159541631987618,0.4579770815993809,0.4579770815993809,10,10,0.07557642332802916,2024-11,-5.386274050296757,-0.9994352655521511,2024
2024-12-01,0.8934726814697023,0.44673634073485113,0.44673634073485113,10,10,-0.024544330526920732,2024-12,-7.031232834759404,-1.3473935466886209,2024
2024-12-02,0.8591314483594343,0.42956572417971717,0.42956572417971717,10,10,-0.03843568339860026,2024-12,-10.353885137309572,-1.7051901597730243,2024
2024-12-03,0.8584185700307961,0.42920928501539807,0.42920928501539807,10,10,-0.0008297663064242844,2024-12,-10.077720789353561,-1.7650332351001288,2024
2024-12-04,0.8579231758962362,0.4289615879481181,0.4289615879481181,10,10,-0.0005771009060790977,2024-12,-10.20287885328759,-1.8738637160987073,2024
2024-12-05,0.8709107756026123,0.43545538780130616,0.43545538780130616,10,10,0.015138418067338621,2024-12,-8.845929054880152,-1.7409173702175014,2024
2024-12-06,0.8345314786695047,0.41726573933475236,0.41726573933475236,10,10,-0.04177155450618408,2024-12,-12.929416454512822,-2.188877306352498,2024
2024-12-07,0.8361884432876315,0.41809422164381577,0.41809422164381577,10,10,0.0019855028365958205,2024-12,-12.38964021732768,-2.1511710070529753,2024
2024-12-08,0.8331490724365509,0.41657453621827545,0.41657453621827545,10,10,-0.0036347917451845513,2024-12,-13.521496553403944,-2.3662648582212116,2024
2024-12-09,0.8821158490255872,0.4410579245127936,0.4410579245127936,10,10,0.05877312741384033,2024-12,-8.93712569489199,-1.5524258018295276,2024
2024-12-10,0.877474330441194,0.438737165220597,0.438737165220597,10,10,-0.005261801598418492,2024-12,-9.146831200377836,-1.5915613288611876,2024
2024-12-11,0.8516016922437353,0.42580084612186764,0.42580084612186764,10,10,-0.029485350510994435,2024-12,-10.256457688086208,-1.842305949726684,2024
2024-12-12,0.8289569170437596,0.4144784585218798,0.4144784585218798,10,10,-0.026590805779533988,2024-12,-10.628798620152946,-1.9937393060390083,2024
2024-12-13,0.8223787817271999,0.41118939086359996,0.41118939086359996,10,10,-0.007935436910302629,2024-12,-10.482468061318595,-2.0089418842744937,2024
2024-12-14,0.8301817942712593,0.41509089713562963,0.41509089713562963,10,10,0.009488343713916159,2024-12,-7.995971242466227,-1.7402270705664646,2024
2024-12-15,0.8228679810466292,0.4114339905233146,0.4114339905233146,10,10,-0.008809893537896962,2024-12,-9.866436596874218,-1.845381060986094,2024
2024-12-16,0.8265338820551295,0.4132669410275647,0.4132669410275647,10,10,0.004455029352141704,2024-12,-8.185916191143638,-1.8061870231044888,2024
2024-12-17,0.8314200010647556,0.4157100005323778,0.4157100005323778,10,10,0.005911577390484091,2024-12,-6.4095771478684505,-1.8674169714521494,2024
2024-12-18,0.8665584272835763,0.4332792136417882,0.4332792136417882,10,10,0.042263147595464234,2024-12,-0.42407122044056944,-1.3695019712067016,2024
2024-12-19,0.897841704940678,0.448920852470339,0.448920852470339,10,10,0.036100598265677464,2024-12,3.90162566014165,-1.0479627114379475,2024
2024-12-20,0.8855668998509321,0.44278344992546603,0.44278344992546603,10,10,-0.0136714579220365,2024-12,5.301079404115305,-1.263155886547548,2024
2024-12-21,0.9036244785738464,0.4518122392869232,0.4518122392869232,10,10,0.02039098200932532,2024-12,7.248543029418442,-0.9374670094559553,2024
2024-12-22,0.8978650731560877,0.44893253657804383,0.44893253657804383,10,10,-0.006373671314049201,2024-12,7.4879395158999,-1.0228129987763128,2024
2024-12-23,0.8629822733705085,0.43149113668525424,0.43149113668525424,10,10,-0.038850826063388966,2024-12,6.794951125865056,-1.3600278427215835,2024
2024-12-24,0.8475090897608846,0.4237545448804423,0.4237545448804423,10,10,-0.017929897388495597,2024-12,2.3596986642342443,-1.6980867643095239,2024
2024-12-25,0.8574986372020217,0.42874931860101084,0.42874931860101084,10,10,0.011786950207171909,2024-12,3.0328911962488103,-1.6295905270376447,2024
2024-12-26,0.8877530825898192,0.4438765412949096,0.4438765412949096,10,10,0.03528220812865235,2024-12,5.562248884765553,-1.3106876632505762,2024
2024-12-27,0.8988390584410008,0.4494195292205004,0.4494195292205004,10,10,0.012487679365573934,2024-12,6.836026912180215,-1.0733520482516756,2024
2024-12-28,0.8838898104140163,0.44194490520700813,0.44194490520700813,10,10,-0.016631729436539344,2024-12,4.800384984543848,-1.2062997557474482,2024
2024-12-29,0.9031548596037435,0.45157742980187177,0.45157742980187177,10,10,0.021795758886171024,2024-12,6.054660007383661,-0.8568423009499914,2024
2024-12-30,0.907514065063112,0.453757032531556,0.453757032531556,10,10,0.00482664231168628,2024-12,-0.9214542031420692,-0.7443893846005991,2024
2024-12-31,0.912210658097751,0.4561053290488755,0.4561053290488755,10,10,0.005175228919799046,2024-12,2.0972075606414897,-0.7784012060638036,2024
2025-01-01,0.8683443804167877,0.43417219020839387,0.43417219020839387,10,10,-0.04808788111776552,2025-01,1.072354186887936,-1.2442458538636716,2025
2025-01-02,0.8559585040716556,0.4279792520358278,0.4279792520358278,10,10,-0.01426378361449998,2025-01,-0.2865811673962604,-1.348169132120803,2025
2025-01-03,0.837276085127102,0.418638042563551,0.418638042563551,10,10,-0.021826313840781264,2025-01,-2.4066363223682607,-1.4732441740119904,2025
2025-01-04,0.8369316443142851,0.41846582215714256,0.41846582215714256,10,10,-0.0004113825999993992,2025-01,-3.9015628512364953,-1.5547420187186582,2025
2025-01-05,0.8424592976424511,0.42122964882122554,0.42122964882122554,10,10,0.006604665226507045,2025-01,0.9499724307087565,-1.4944544723986501,2025
2025-01-06,0.8392567836892157,0.4196283918446079,0.4196283918446079,10,10,-0.0038013871556730194,2025-01,0.36694365082594604,-1.6058522157961315,2025
2025-01-07,0.8308860389511996,0.4154430194755998,0.4154430194755998,10,10,-0.00997399711351743,2025-01,-0.2716240778775636,-1.575281476974174,2025
2025-01-08,0.821705821703361,0.4108529108516805,0.4108529108516805,10,10,-0.011048708026706655,2025-01,-6.848309934455543,-1.6934765716294327,2025
2025-01-09,0.8348630064133026,0.4174315032066513,0.4174315032066513,10,10,0.016012037839366,2025-01,-4.8561333989641025,-1.580623320284245,2025
2025-01-10,0.828123535732061,0.4140617678660305,0.4140617678660305,10,10,-0.008072546788478907,2025-01,-2.7569410354053914,-1.6800210437296246,2025
2025-01-11,0.8222074656287788,0.4111037328143894,0.4111037328143894,10,10,-0.007143946341354068,2025-01,-0.8142101569103111,-1.7574733245053034,2025
2025-01-12,0.8202720756850239,0.41013603784251196,0.41013603784251196,10,10,-0.002353894880138041,2025-01,-0.25617222732222666,-1.8630403825802269,2025
2025-01-13,0.8135992280837007,0.40679961404185033,0.40679961404185033,10,10,-0.008134919862718304,2025-01,-1.9974620380726282,-1.8466116168906463,2025
2025-01-14,0.8236087003929132,0.4118043501964566,0.4118043501964566,10,10,0.012302706251071882,2025-01,0.09001679046278799,-1.6196043658501031,2025
2025-01-15,0.8181934959845745,0.40909674799228724,0.40909674799228724,10,10,-0.006574972320903538,2025-01,-1.009079754821074,-1.6037465763525065,2025
2025-01-16,0.812365401341462,0.406182700670731,0.406182700670731,10,10,-0.00712312511858737,2025-01,-2.291813968739187,-1.7350437624992407,2025
2025-01-17,0.8083083038422216,0.4041541519211108,0.4041541519211108,10,10,-0.00499417810327818,2025-01,-6.722007611645175,-1.762392375438964,2025
2025-01-18,0.7942525116650828,0.3971262558325414,0.3971262558325414,10,10,-0.017389147322037668,2025-01,-11.537578696284722,-2.029115447283442,2025
2025-01-19,0.7831033277452661,0.39155166387263307,0.39155166387263307,10,10,-0.014037329131567189,2025-01,-11.570393171076477,-2.0625369235385875,2025
2025-01-20,0.7766097697526438,0.3883048848763219,0.3883048848763219,10,10,-0.008292083257159355,2025-01,-14.056138565620168,-2.083550829737151,2025
2025-01-21,0.7740613444129806,0.3870306722064903,0.3870306722064903,10,10,-0.0032814747366298747,2025-01,-13.788678549208322,-2.100110574825343,2025
2025-01-22,0.7710091831285188,0.3855045915642594,0.3855045915642594,10,10,-0.003943048321029874,2025-01,-10.657587424452508,-2.1248072817533066,2025
2025-01-23,0.7749157375434869,0.38745786877174343,0.38745786877174343,10,10,0.005066806596409679,2025-01,-8.565495414082125,-1.8284462296107495,2025
2025-01-24,0.7747800035209146,0.3873900017604573,0.3873900017604573,10,10,-0.00017515971865866842,2025-01,-9.646503223726876,-1.920348207961298,2025
2025-01-25,0.7741024058303276,0.3870512029151638,0.3870512029151638,10,10,-0.0008745678612092078,2025-01,-12.802059377585195,-2.003638325863094,2025
2025-01-26,0.7762066593103565,0.38810332965517824,0.38810332965517824,10,10,0.0027183140940787442,2025-01,-13.643421253115672,-1.9968118536103738,2025
2025-01-27,0.7628614378920432,0.3814307189460216,0.3814307189460216,10,10,-0.01719287158676308,2025-01,-13.692699145981003,-2.0778043388508616,2025
2025-01-28,0.7584852557184489,0.37924262785922447,0.37924262785922447,10,10,-0.005736536094531952,2025-01,-16.01825006497424,-2.146746043175485,2025
2025-01-29,0.7616737509185559,0.38083687545927797,0.38083687545927797,10,10,0.00420376688415236,2025-01,-16.07030896368684,-2.059573815986163,2025
2025-01-30,0.7665331902924669,0.38326659514623346,0.38326659514623346,10,10,0.006379948590916618,2025-01,-15.969717796223504,-1.9319876568387306,2025
2025-01-31,0.7680981736948473,0.38404908684742367,0.38404908684742367,10,10,0.002041638147179725,2025-01,-11.544521849018508,-1.8868761317238474,2025
2025-02-01,0.7582472105945933,0.37912360529729666,0.37912360529729666,10,10,-0.012825135428804812,2025-02,-11.415424113700091,-1.9658557709356834,2025
2025-02-02,0.7306046078634504,0.3653023039317252,0.3653023039317252,10,10,-0.036455924063956036,2025-02,-12.740299067237604,-2.2695644841622356,2025
2025-02-03,0.7162383866063328,0.3581191933031664,0.3581191933031664,10,10,-0.019663469272565348,2025-02,-14.42092177155504,-2.4377832584515526,2025
2025-02-04,0.7129573841002657,0.35647869205013283,0.35647869205013283,10,10,-0.004580880566333656,2025-02,-15.371889645539582,-2.508889443861336,2025
2025-02-05,0.714964147037288,0.357482073518644,0.357482073518644,10,10,0.002814702507857092,2025-02,-14.809845933631971,-2.4446166672358136,2025
2025-02-06,0.7075518678288929,0.35377593391444645,0.35377593391444645,10,10,-0.010367343927818573,2025-02,-14.843692797870023,-2.6266905721912104,2025
2025-02-07,0.7035176062574146,0.3517588031287073,0.3517588031287073,10,10,-0.0057017184957158795,2025-02,-14.383275902919534,-2.7303062910531986,2025
2025-02-08,0.7187387343465537,0.35936936717327683,0.35936936717327683,10,10,0.021635745791939387,2025-02,-13.909380482150757,-2.4857083327444243,2025
2025-02-09,0.7216609425699885,0.36083047128499424,0.36083047128499424,10,10,0.004065744732808296,2025-02,-12.855883037783677,-2.2982608650446155,2025
2025-02-10,0.7202154054348622,0.3601077027174311,0.3601077027174311,10,10,-0.0020030696548137827,2025-02,-12.404662382373132,-2.1262603128169264,2025
2025-02-11,0.7185643027243817,0.3592821513621908,0.3592821513621908,10,10,-0.0022925123484183185,2025-02,-12.39927287244349,-2.062213362144783,2025
2025-02-12,0.720939624585216,0.360469812292608,0.360469812292608,10,10,0.0033056496848347106,2025-02,-11.38885096003952,-1.8774066716009108,2025
2025-02-13,0.7128964150088493,0.35644820750442463,0.35644820750442463,10,10,-0.011156564713715511,2025-02,-13.442340438031708,-2.088732559722017,2025
2025-02-14,0.7233062655048288,0.3616531327524144,0.3616531327524144,10,10,0.014602192235530165,2025-02,-11.597162644951487,-1.8257304494678244,2025
2025-02-15,0.7188151565077212,0.3594075782538606,0.3594075782538606,10,10,-0.006209138799555425,2025-02,-11.515783990709217,-1.7653780601636067,2025
2025-02-16,0.7195972070858525,0.35979860354292625,0.35979860354292625,10,10,0.001087971742180338,2025-02,-10.974908501457769,-1.5784228301287992,2025
2025-02-17,0.7302486544445475,0.3651243272222737,0.3651243272222737,10,10,0.014801957614357653,2025-02,-8.058376433252533,-1.3744556678178148,2025
2025-02-18,0.7155075999965609,0.35775379999828044,0.35775379999828044,10,10,-0.020186349345893917,2025-02,-8.631776338293552,-1.320296792496471,2025
2025-02-19,0.7141336832526752,0.3570668416263376,0.3570668416263376,10,10,-0.0019201986727915843,2025-02,-8.044720647780125,-1.3550096595075156,2025
2025-02-20,0.7211766453936341,0.36058832269681707,0.36058832269681707,10,10,0.00986224611179276,2025-02,-6.8321069642680925,-1.1854359757893407,2025
2025-02-21,0.7186110069513768,0.3593055034756884,0.3593055034756884,10,10,-0.0035575728341243895,2025-02,-6.796050854352509,-0.9346975721786644,2025
2025-02-22,0.7202211777719126,0.3601105888859563,0.3601105888859563,10,10,0.002240670967964764,2025-02,-7.058129951645853,-1.1532254641386717,2025
2025-02-23,0.7168262070851512,0.3584131035425756,0.3584131035425756,10,10,-0.004713789029731297,2025-02,-7.480032547613236,-1.2461795631855404,2025
2025-02-24,0.7127840215454856,0.3563920107727428,0.3563920107727428,10,10,-0.005639003568385759,2025-02,-7.921223835891578,-1.3995086324439454,2025
2025-02-25,0.7209542708216885,0.36047713541084425,0.36047713541084425,10,10,0.01146244729011725,2025-02,-7.118257467380995,-1.2927408749570728,2025
2025-02-26,0.7184962919591481,0.35924814597957405,0.35924814597957405,10,10,-0.0034093408722566387,2025-02,-5.815623090804789,-1.3478800875734707,2025
2025-02-27,0.7126876752059413,0.35634383760297067,0.35634383760297067,10,10,-0.008084407418955775,2025-02,-6.038031743824401,-1.5161400132792564,2025
2025-02-28,0.7056701543511555,0.35283507717557777,0.35283507717557777,10,10,-0.009846558455999688,2025-02,-7.3527014026493305,-2.5710473060802803,2025
2025-03-01,0.6923869669438556,0.3461934834719278,0.3461934834719278,10,10,-0.018823507449473253,2025-03,-9.67293057725539,-2.522323602691887,2025
2025-03-02,0.6872521144999642,0.3436260572499821,0.3436260572499821,10,10,-0.007416159877411177,2025-03,-10.525485148074576,-2.25566202093554,2025
2025-03-03,0.671985190784007,0.3359925953920035,0.3359925953920035,10,10,-0.022214444152078294,2025-03,-11.376503415415462,-2.4647564322754403,2025
2025-03-04,0.6616238345421874,0.3308119172710937,0.3308119172710937,10,10,-0.015419024680783378,2025-03,-9.441601186035143,-2.6138589276439212,2025
2025-03-05,0.6451679695874093,0.32258398479370465,0.32258398479370465,10,10,-0.024871934920791983,2025-03,-9.922732200331785,-3.027817838689285,2025
2025-03-06,0.6398174320181352,0.3199087160090676,0.3199087160090676,10,10,-0.008293247373541757,2025-03,-10.258670954706673,-2.7576916205451543,2025
2025-03-07,0.648466502859521,0.3242332514297605,0.3242332514297605,10,10,0.01351802937613722,2025-03,-9.300836196237805,-2.6187866608860664,2025
2025-03-08,0.6496419622860713,0.32482098114303565,0.32482098114303565,10,10,0.0018126756299159386,2025-03,-8.184545639108675,-2.558830728102268,2025
2025-03-09,0.6362314505028608,0.3181157252514304,0.3181157252514304,10,10,-0.020642927276463663,2025-03,-9.56424617608419,-3.703485435522811,2025
2025-03-10,0.6407737337732081,0.32038686688660406,0.32038686688660406,10,10,0.0071393567022774995,2025-03,-10.847474450396499,-3.5486260201702176,2025
2025-03-11,0.6590393768236482,0.3295196884118241,0.3295196884118241,10,10,0.028505605157818303,2025-03,-8.677422048549765,-2.8501311541907515,2025
2025-03-12,0.6641717166755333,0.33208585833776666,0.33208585833776666,10,10,0.007787607284744258,2025-03,-7.781517631588287,-2.4799004906492454,2025
2025-03-13,0.6538396754503336,0.3269198377251668,0.3269198377251668,10,10,-0.015556280048954818,2025-03,-9.007492722453591,-2.560278835961487,2025
2025-03-14,0.6673161483584897,0.33365807417924487,0.33365807417924487,10,10,0.02061128043181859,2025-03,-7.437998189873096,-2.407259640306791,2025
2025-03-15,0.6689534475080811,0.33447672375404053,0.33447672375404053,10,10,0.002453558412483847,2025-03,-6.164004556008706,-2.2779322226300533,2025
2025-03-16,0.6615238209598485,0.33076191047992426,0.33076191047992426,10,10,-0.011106343163203136,2025-03,-8.54167141796559,-2.4563450915699647,2025
2025-03-17,0.6809703236089396,0.3404851618044698,0.3404851618044698,10,10,0.029396526675146584,2025-03,-5.264890779800224,-2.1365617797304832,2025
2025-03-18,0.6759537716122013,0.33797688580610064,0.33797688580610064,10,10,-0.007366770361081354,2025-03,-6.064981220590582,-2.830924513288539,2025
2025-03-19,0.6736016685442698,0.3368008342721349,0.3368008342721349,10,10,-0.0034796803667823673,2025-03,-7.757218798761811,-3.4369752139107748,2025
2025-03-20,0.6802914894565275,0.34014574472826375,0.34014574472826375,10,10,0.009931419746502579,2025-03,-4.921835986117074,-3.1405278497745006,2025
2025-03-21,0.6748330647279493,0.3374165323639747,0.3374165323639747,10,10,-0.008023655761060344,2025-03,-5.503257925844185,-3.5427924102926633,2025
2025-03-22,0.6769167651251444,0.3384583825625722,0.3384583825625722,10,10,0.0030877271818847696,2025-03,-6.137176037409208,-3.4215383380565396,2025
2025-03-23,0.6792054548719617,0.33960272743598086,0.33960272743598086,10,10,0.0033810504699114396,2025-03,-5.483572015768101,-3.0018252927522098,2025
2025-03-24,0.6876573407963451,0.34382867039817255,0.34382867039817255,10,10,0.012443783929822372,2025-03,-4.521366210905864,-2.6086808131588914,2025
2025-03-25,0.6830865475126441,0.34154327375632204,0.34154327375632204,10,10,-0.006646905388093094,2025-03,-4.706811670530797,-2.8643049612652614,2025
2025-03-26,0.6877537091239071,0.34387685456195355,0.34387685456195355,10,10,0.0068324601447031785,2025-03,-3.5116264766018146,-3.3799556949673946,2025
2025-03-27,0.6900642667138396,0.3450321333569198,0.3450321333569198,10,10,0.0033595712524412402,2025-03,-4.284599642171871,-3.527989698228984,2025
2025-03-28,0.6790233216202975,0.3395116608101488,0.3395116608101488,10,10,-0.01599987946937209,2025-03,-5.493830765809282,-3.521348356948156,2025
2025-03-29,0.6735362505945433,0.3367681252972716,0.3367681252972716,10,10,-0.008080828523917227,2025-03,-5.493489781492955,-4.01413944189177,2025
2025-03-30,0.6708552060945491,0.33542760304727454,0.33542760304727454,10,10,-0.0039805496699362175,2025-03,-4.933600782453085,-4.147334249653524,2025
2025-03-31,0.6737481114113071,0.33687405570565354,0.33687405570565354,10,10,0.004312264838189694,2025-03,-2.691970880795036,-4.161544226411282,2025
2025-04-01,0.6776366646644792,0.3388183323322396,0.3388183323322396,10,10,0.005771523789546151,2025-04,-1.3991153512100785,-3.6700683591605796,2025
2025-04-02,0.6695972099260459,0.33479860496302294,0.33479860496302294,10,10,-0.011863960670448592,2025-04,-0.35536212564074576,-3.6411918186775667,2025
2025-04-03,0.661041641360271,0.3305208206801355,0.3305208206801355,10,10,-0.012777186701121157,2025-04,-0.08799459020687461,-3.5430974394226666,2025
2025-04-04,0.6711541399362079,0.33557706996810394,0.33557706996810394,10,10,0.01529782383319711,2025-04,4.027814704660093,-3.2581536890019764,2025
2025-04-05,0.6684515117085462,0.3342257558542731,0.3342257558542731,10,10,-0.004026836857355165,2025-04,4.4753516014861106,-3.4310271478480376,2025
2025-04-06,0.6576730440806333,0.32883652204031666,0.32883652204031666,10,10,-0.016124531756033234,2025-04,1.4197404461933738,-3.59150770149264,2025
2025-04-07,0.6650060658202834,0.3325030329101417,0.3325030329101417,10,10,0.011149950276434062,2025-04,2.365010948514823,-3.2543520211499666,2025
2025-04-08,0.663132806328045,0.3315664031640225,0.3315664031640225,10,10,-0.0028169058727722796,2025-04,4.228234206894688,-3.140183459805313,2025
2025-04-09,0.672073818443967,0.3360369092219835,0.3360369092219835,10,10,0.013482988672255392,2025-04,4.884732788038559,-3.189702238720334,2025
2025-04-10,0.6750232159468063,0.3375116079734031,0.3375116079734031,10,10,0.004388502307183906,2025-04,2.425323840313598,-2.999639499761387,2025
2025-04-11,0.6795730221360786,0.3397865110680393,0.3397865110680393,10,10,0.006740221790580536,2025-04,2.318874031197149,-2.7832995724829184,2025
2025-04-12,0.6737418884186872,0.3368709442093436,0.3368709442093436,10,10,-0.008580584466202912,2025-04,3.0438980251001,-2.872374179402105,2025
2025-04-13,0.6705908881758362,0.3352954440879181,0.3352954440879181,10,10,-0.004676865572729283,2025-04,0.49073288956096306,-2.823684726819954,2025
2025-04-14,0.6717609524179238,0.3358804762089619,0.3358804762089619,10,10,0.001744825739088629,2025-04,0.4196861411359665,-3.0071307760572195,2025
2025-04-15,0.6662712637233693,0.33313563186168466,0.33313563186168466,10,10,-0.008172086625152897,2025-04,0.717652579257444,-3.0293471440847712,2025
2025-04-16,0.6654024718541068,0.3327012359270534,0.3327012359270534,10,10,-0.0013039611890318659,2025-04,-2.286127781946179,-2.9437514330771877,2025
2025-04-17,0.667410226205782,0.333705113102891,0.333705113102891,10,10,0.003017353311118187,2025-04,-1.2639245115893316,-2.819671067977916,2025
2025-04-18,0.6829659903495279,0.34148299517476394,0.34148299517476394,10,10,0.023307650277071934,2025-04,1.3901868481851265,-2.1655239921525675,2025
2025-04-19,0.6960861308045653,0.34804306540228264,0.34804306540228264,10,10,0.01921053264793282,2025-04,2.321746132772562,-1.6500604170934112,2025
2025-04-20,0.707780864638207,0.3538904323191035,0.3538904323191035,10,10,0.01680069939064066,2025-04,4.882363006848234,-1.2649923796631524,2025
2025-04-21,0.7014970424182548,0.3507485212091274,0.3507485212091274,10,10,-0.008878203034161203,2025-04,3.631211185701111,-1.3440558888397613,2025
2025-04-22,0.7082792952138292,0.3541396476069146,0.3541396476069146,10,10,0.009668255723779051,2025-04,4.280566378452932,-1.1404386837490859,2025
2025-04-23,0.7098890962294367,0.3549445481147184,0.3549445481147184,10,10,0.002272833649784367,2025-04,3.232969985799339,-1.182290501638332,2025
2025-04-24,0.709227243207983,0.3546136216039915,0.3546136216039915,10,10,-0.0009323329868977659,2025-04,3.826849729441517,-1.1933549564149872,2025
2025-04-25,0.7058657663413096,0.3529328831706548,0.3529328831706548,10,10,-0.004739633028574497,2025-04,2.633509202076789,-1.2490159659838456,2025
2025-04-26,0.7076760810435699,0.35383804052178497,0.35383804052178497,10,10,0.00256467275873673,2025-04,2.552199147131584,-1.2513079607222832,2025
2025-04-27,0.7077390952270135,0.35386954761350675,0.35386954761350675,10,10,8.904382263508204e-05,2025-04,4.228981935140874,-1.0098029124579546,2025
2025-04-28,0.7099603550690801,0.35498017753454003,0.35498017753454003,10,10,0.0031385292363339534,2025-04,5.407890732293108,-0.8794813519521449,2025
